MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Cafelândia,106.308,16.451,37.427,78.905,239.092,7.516,  246.607 ,14.929
Caiabu,25.656,2.459,11.708,9.903,49.726,130,  49.855 ,12.240
Caieiras,5.827,526.792,197.292,473.656,1.203.568,183.835,  1.387.403 ,16.348
Caiuá,19.656,18.506,16.135,15.639,69.935,4.687,  74.622 ,15.109
Cajamar,188,1.529.811,187.494,1.540.695,3.258.188,1.005.712,  4.263.900 ,68.037
Cajati,99.818,280.168,72.576,156.877,609.439,128.474,  737.913 ,25.826
Cajobi,39.723,9.865,25.520,35.076,110.185,2.859,  113.044 ,11.640
Cajuru,64.994,52.888,55.138,95.955,268.976,23.849,  292.824 ,12.669
Campina do Monte Alegre,20.318,7.237,14.974,35.144,77.673,2.597,  80.270 ,14.489
Campinas,44.171,6.500.623,2.774.065,17.251.936,26.570.795,6.025.652,  32.596.447 ,30.538
Campo Limpo Paulista,2.861,330.406,172.006,360.310,865.583,122.921,  988.504 ,13.540
Campos do Jordão,2.302,72.485,126.708,349.504,550.999,39.806,  590.805 ,12.436
Campos Novos Paulista,31.780,5.247,13.599,23.421,74.047,2.522,  76.570 ,17.004
Cananéia,9.362,37.032,33.005,42.906,122.305,3.729,  126.034 ,10.295
Canas,1.027,2.970,13.823,10.209,28.029,1.790,  29.819 ,6.964
Cândido Mota,83.156,79.727,67.460,172.049,402.391,40.820,  443.210 ,14.856
Cândido Rodrigues,18.627,2.941,8.610,13.585,43.763,1.068,  44.831 ,16.810
Canitar,6.632,18.704,13.712,13.989,53.036,4.039,  57.075 ,13.307
Capão Bonito,161.428,41.022,106.239,181.108,489.798,19.420,  509.218 ,10.987
Capela do Alto,62.787,16.558,40.831,50.765,170.941,6.291,  177.233 ,10.314
Capivari,54.067,295.823,113.352,317.123,780.365,123.475,  903.840 ,18.911
Caraguatatuba,4.211,254.853,247.334,704.447,1.210.845,122.556,  1.333.401 ,13.549
Carapicuíba,73,476.310,730.437,1.230.685,2.437.505,234.278,  2.671.782 ,7.283
Cardoso,37.277,6.493,28.921,41.117,113.808,2.852,  116.660 ,9.879
Casa Branca,186.850,34.391,69.081,164.334,454.655,20.533,  475.188 ,16.902
Cássia dos Coqueiros,41.231,3.969,13.227,12.520,70.947,105,  71.052 ,26.601
Castilho,62.456,45.895,52.524,92.565,253.440,18.423,  271.863 ,15.401
Catanduva,49.492,489.204,283.872,1.153.612,1.976.180,229.157,  2.205.337 ,19.680
Catiguá,26.154,6.995,16.948,30.092,80.189,4.222,  84.411 ,11.951
Cedral,23.947,24.904,20.641,38.179,107.670,10.965,  118.635 ,15.117
Cerqueira César,45.972,59.551,40.964,79.084,225.571,15.741,  241.312 ,13.967
Cerquilho,60.660,427.726,90.810,318.387,897.583,129.131,  1.026.714 ,26.697
Cesário Lange,33.429,28.473,35.297,70.219,167.417,13.915,  181.332 ,11.893
Charqueada,27.779,72.793,33.159,70.250,203.980,21.933,  225.913 ,15.214
Chavantes,17.407,12.587,32.586,41.238,103.818,5.264,  109.082 ,9.017
Clementina,11.692,23.430,16.270,24.840,76.233,5.596,  81.829 ,11.942
Colina,64.726,162.806,47.230,144.044,418.806,61.282,  480.088 ,27.725
Colômbia,99.560,47.101,21.414,43.251,211.326,7.980,  219.307 ,36.630
Conchal,31.210,80.185,63.428,116.514,291.337,26.728,  318.065 ,12.757
Conchas,50.430,20.351,41.703,77.531,190.016,7.875,  197.891 ,12.262
Cordeirópolis,32.319,361.445,64.568,447.203,905.535,125.208,  1.030.744 ,49.792
Coroados,38.483,8.038,13.880,20.214,80.615,1.747,  82.362 ,15.962
Coronel Macedo,21.144,3.278,13.767,8.973,47.162,513,  47.675 ,9.416
Corumbataí,23.030,5.416,13.289,29.044,70.779,7.804,  78.582 ,20.316
Cosmópolis,14.322,223.033,146.873,293.139,677.367,72.005,  749.373 ,13.096
Cosmorama,39.937,22.940,18.120,37.160,118.157,9.220,  127.377 ,17.591
Cotia,7.049,2.160.628,457.631,2.797.085,5.422.394,1.152.132,  6.574.525 ,33.659
Cravinhos,52.257,135.422,73.963,190.197,451.839,57.168,  509.008 ,16.220
Cristais Paulista,40.513,4.093,19.557,29.626,93.789,2.114,  95.903 ,12.794
Cruzália,13.468,4.027,7.792,13.151,38.438,1.079,  39.516 ,17.040
Cruzeiro,5.198,343.683,186.547,474.695,1.010.123,169.288,  1.179.411 ,15.364
Cubatão,290,4.182.267,605.425,2.287.092,7.075.074,1.513.421,  8.588.495 ,72.927
Cunha,17.175,3.424,48.117,37.448,106.164,3.174,  109.338 ,4.953
Descalvado,99.270,182.113,77.533,225.847,584.762,96.085,  680.847 ,22.067
Diadema,247,3.265.019,959.099,3.546.082,7.770.446,1.647.499,  9.417.945 ,24.562
Dirce Reis,3.553,5.572,6.180,4.723,20.027,3.967,  23.994 ,14.291
Divinolândia,19.347,7.521,26.603,57.295,110.767,4.269,  115.036 ,10.134
Dobrada,18.795,3.077,18.588,17.502,57.962,1.548,  59.511 ,7.612
Dois Córregos,48.787,79.372,58.032,122.948,309.139,26.614,  335.752 ,13.716
Dolcinópolis,4.626,1.890,7.201,5.412,19.128,572,  19.700 ,9.381
Dourado,37.216,25.175,22.391,37.135,121.917,6.877,  128.794 ,14.964
Dracena,39.038,86.156,96.749,372.511,594.455,62.172,  656.627 ,15.279
Duartina,11.141,20.991,30.927,49.824,112.884,10.362,  123.246 ,10.019
Dumont,17.095,16.092,19.977,32.359,85.524,7.289,  92.814 ,11.670
Echaporã,29.139,12.063,16.175,22.268,79.645,2.234,  81.879 ,12.834
Eldorado,49.332,5.234,34.526,39.668,128.761,2.540,  131.301 ,8.974
Elias Fausto,51.075,140.972,37.632,98.618,328.296,60.008,  388.304 ,24.975
Elisiário,18.394,4.673,10.320,11.322,44.708,1.264,  45.972 ,15.009
Embaúba,16.703,4.061,8.323,9.712,38.799,618,  39.417 ,16.215
Embu das Artes,87,1.008.152,523.197,1.703.833,3.235.269,556.154,  3.791.423 ,16.022
Embu-Guaçu,563,144.145,137.675,181.210,463.593,67.223,  530.816 ,8.535
Emilianópolis,16.387,3.852,10.913,9.548,40.700,865,  41.565 ,13.809
Engenheiro Coelho,19.334,96.534,34.696,91.552,242.116,27.174,  269.291 ,17.867
Espírito Santo do Pinhal,49.205,206.075,93.460,311.928,660.668,61.920,  722.589 ,17.300
Espírito Santo do Turvo,13.392,20.889,13.302,18.184,65.767,5.779,  71.546 ,17.116
Estiva Gerbi,23.569,72.170,26.186,45.667,167.592,25.238,  192.829 ,19.456
Estrela do Norte,21.005,3.331,9.664,8.306,42.307,172,  42.478 ,16.023
Estrela d'Oeste,28.657,129.435,22.463,78.230,258.785,27.215,  285.999 ,34.776
Euclides da Cunha Paulista,9.953,6.694,24.775,18.344,59.766,2.245,  62.012 ,6.413
Fartura,26.365,9.655,34.612,59.016,129.647,5.194,  134.841 ,8.829
Fernando Prestes,33.155,11.912,14.951,29.260,89.278,4.980,  94.258 ,17.085
Fernandópolis,57.072,126.549,142.455,567.290,893.366,84.063,  977.428 ,15.169
Fernão,8.807,1.614,5.546,4.839,20.806,473,  21.280 ,13.729
Ferraz de Vasconcelos,732,712.499,349.144,510.218,1.572.593,170.012,  1.742.605 ,10.522
Flora Rica,10.813,5.519,8.422,6.616,31.370,939,  32.309 ,17.801
Floreal,18.126,9.772,9.115,11.919,48.932,1.719,  50.651 ,16.750
Flórida Paulista,70.909,38.824,29.266,53.675,192.674,9.189,  201.863 ,15.973
Florínia,27.378,10.720,9.723,20.283,68.104,2.322,  70.426 ,24.607
Franca,20.482,819.683,690.049,2.161.865,3.692.078,470.275,  4.162.353 ,13.187
Francisco Morato,106,67.260,325.170,358.238,750.773,51.264,  802.037 ,5.266
Franco da Rocha,978,473.768,267.462,512.622,1.254.831,156.212,  1.411.042 ,10.941
Gabriel Monteiro,12.319,7.198,7.994,10.347,37.858,1.672,  39.530 ,14.522
Gália,6.780,7.364,16.104,22.390,52.638,3.742,  56.380 ,7.932
Garça,51.262,109.249,96.772,292.241,549.524,50.577,  600.101 ,13.919
Gastão Vidigal,12.614,10.644,10.162,10.867,44.287,1.531,  45.819 ,11.105
Gavião Peixoto,7.860,3.635,14.411,11.984,37.890,4.702,  42.592 ,9.704
General Salgado,37.702,26.521,28.205,51.449,143.877,7.862,  151.739 ,14.193
Getulina,70.299,24.744,24.642,41.282,160.967,4.202,  165.169 ,15.376
Glicério,15.217,5.835,13.522,13.094,47.667,1.933,  49.600 ,10.887
Guaiçara,36.303,24.049,24.670,57.786,142.808,6.044,  148.852 ,14.171
Guaimbê,13.870,4.001,12.420,15.593,45.884,1.793,  47.677 ,8.798
Guaíra,173.598,290.124,106.987,336.927,907.636,75.105,  982.741 ,26.468
Guapiaçu,94.316,91.125,43.921,78.942,308.305,18.833,  327.138 ,18.762
Guapiara,71.669,29.417,44.667,41.296,187.048,5.091,  192.139 ,10.515
Guará,63.602,92.830,48.937,89.015,294.384,20.493,  314.877 ,15.900
Guaraçaí,56.425,4.256,20.525,39.330,120.537,2.480,  123.017 ,14.507
Guaraci,56.431,31.612,28.267,43.860,160.170,7.813,  167.983 ,17.045
Guarani d'Oeste,3.909,2.217,7.625,4.389,18.139,601,  18.740 ,9.488
Guarantã,59.614,5.461,15.163,27.455,107.693,1.657,  109.351 ,17.094
Guararapes,176.806,103.795,67.526,188.409,536.536,31.694,  568.230 ,18.704
Guararema,14.218,277.615,63.420,692.101,1.047.353,184.560,  1.231.913 ,48.384
Guaratinguetá,19.903,870.461,262.418,1.009.097,2.161.880,363.771,  2.525.650 ,22.683
Guareí,63.241,14.696,31.990,24.988,134.915,3.896,  138.812 ,9.845
Guariba,37.916,125.938,87.694,157.352,408.900,36.720,  445.620 ,12.741
Guarujá,11.059,745.797,809.495,1.904.382,3.470.733,465.544,  3.936.276 ,13.653
Guarulhos,13.001,8.451.435,2.858.563,13.820.220,25.143.219,4.815.386,  29.958.605 ,24.838
Guatapará,83.993,3.665,18.698,24.774,131.130,2.061,  133.191 ,19.233
Guzolândia,12.285,9.887,13.008,12.095,47.276,2.062,  49.338 ,10.482
Herculândia,39.394,35.999,19.354,37.761,132.508,7.985,  140.494 ,16.272
Holambra,133.959,82.373,32.107,108.626,357.065,30.152,  387.217 ,35.711
Hortolândia,5.680,2.249.137,490.641,2.667.203,5.412.661,1.033.108,  6.445.769 ,34.233
Iacanga,66.919,25.801,23.131,63.106,178.957,10.278,  189.236 ,19.268
Iacri,51.500,7.877,14.426,20.685,94.488,1.776,  96.264 ,14.927
Iaras,10.635,4.680,15.345,19.225,49.884,3.282,  53.165 ,8.874
Ibaté,51.087,87.762,69.763,132.936,341.549,28.343,  369.892 ,12.227
Ibirá,23.621,9.904,27.962,34.399,95.886,3.858,  99.744 ,9.286
Ibirarema,28.343,14.742,18.831,33.031,94.947,5.279,  100.226 ,15.158
Ibitinga,77.899,228.907,101.164,299.555,707.525,67.157,  774.682 ,14.787
Ibiúna,114.988,145.821,152.903,260.540,674.252,57.622,  731.874 ,10.355
Icém,18.767,25.540,22.544,36.867,103.717,4.801,  108.518 ,14.657
Iepê,37.005,9.187,20.383,34.638,101.213,3.557,  104.769 ,13.813
Igaraçu do Tietê,7.979,17.311,51.842,69.517,146.649,11.986,  158.635 ,6.810
Igarapava,73.467,91.167,70.413,220.939,455.986,34.284,  490.270 ,17.678
Igaratá,4.608,8.223,23.856,31.578,68.265,7.665,  75.930 ,8.624
Iguape,29.105,11.941,72.549,99.245,212.840,9.603,  222.443 ,7.725
Ilha Comprida,1.219,7.120,35.527,36.092,79.958,3.549,  83.508 ,9.522
Ilha Solteira,43.929,13.782,79.447,148.126,285.284,18.454,  303.738 ,12.167
Ilhabela,1.001,34.602,77.570,203.239,316.412,23.598,  340.010 ,12.426
Indaiatuba,24.382,2.706.182,471.437,2.181.005,5.383.005,1.257.354,  6.640.359 ,33.965
Indiana,9.464,3.521,12.604,12.300,37.889,1.502,  39.391 ,8.140
Indiaporã,10.958,6.673,10.988,15.530,44.150,1.661,  45.812 ,11.705
Inúbia Paulista,10.816,5.591,10.492,37.793,64.692,8.191,  72.882 ,20.301
Ipaussu,27.357,37.253,33.110,64.913,162.633,11.997,  174.630 ,12.881
Iperó,16.110,98.284,64.228,76.594,255.216,49.631,  304.848 ,11.225
Ipeúna,10.434,77.081,16.243,41.438,145.196,18.728,  163.924 ,28.170
Ipiguá,26.753,2.150,10.503,7.305,46.711,850,  47.561 ,10.926
Iporanga,1.974,1.193,13.334,6.134,22.635,951,  23.586 ,5.426
Ipuã,94.458,29.758,40.774,70.377,235.367,10.055,  245.422 ,17.641
Iracemápolis,21.580,134.306,49.769,125.949,331.604,50.935,  382.539 ,19.579
Irapuã,29.053,16.955,16.980,23.263,86.251,3.619,  89.870 ,12.466
Irapuru,29.713,8.341,17.037,20.716,75.806,1.445,  77.251 ,9.952
Itaberá,140.004,15.751,38.622,72.165,266.543,3.527,  270.069 ,15.001
Itaí,82.665,32.864,54.559,86.824,256.913,15.172,  272.085 ,11.474
Itajobi,81.563,22.927,37.630,63.597,205.717,6.530,  212.247 ,14.628
Itaju,18.011,2.593,9.548,10.753,40.905,1.014,  41.919 ,13.128
Itanhaém,23.350,67.791,223.961,403.526,718.628,55.385,  774.013 ,9.055
Itaóca,3.412,2.214,8.952,5.733,20.311,698,  21.009 ,6.486
Itapecerica da Serra,6.059,490.798,354.567,985.610,1.837.034,251.130,  2.088.164 ,13.875
Itapetininga,372.350,598.409,310.670,863.635,2.145.064,225.801,  2.370.865 ,16.635
Itapeva,363.626,124.193,215.692,487.636,1.191.147,81.850,  1.272.996 ,14.550
Itapevi,80,739.456,449.741,1.833.173,3.022.450,614.622,  3.637.072 ,18.505
Itapira,84.006,632.010,187.014,613.508,1.516.538,202.531,  1.719.069 ,25.270
Itapirapuã Paulista,4.401,714,10.777,4.133,20.026,351,  20.377 ,5.256
Itápolis,142.686,129.372,84.885,289.849,646.791,49.181,  695.972 ,17.471
Itaporanga,16.886,7.598,33.732,42.987,101.203,3.672,  104.875 ,7.207
Itapuí,10.392,76.164,29.035,80.559,196.150,28.634,  224.784 ,18.776
Itapura,20.723,9.852,13.057,14.097,57.728,2.191,  59.920 ,13.980
Itaquaquecetuba,3.522,774.396,703.372,932.629,2.413.919,321.604,  2.735.523 ,8.642
Itararé,54.075,59.736,111.306,223.148,448.264,43.101,  491.365 ,10.250
Itariri,32.201,6.399,36.735,29.145,104.480,1.970,  106.451 ,6.969
Itatiba,199.708,972.404,247.180,987.667,2.406.960,428.801,  2.835.761 ,28.579
Itatinga,68.168,10.786,46.046,52.216,177.216,9.173,  186.389 ,10.472
Itirapina,43.167,141.445,40.950,82.988,308.551,40.709,  349.261 ,22.934
Itirapuã,9.762,3.457,14.691,12.213,40.123,1.256,  41.379 ,7.049
Itobi,13.972,5.882,16.332,17.339,53.525,2.084,  55.609 ,7.361
Itu,34.655,1.352.953,364.708,2.114.698,3.867.013,864.835,  4.731.848 ,31.105
Itupeva,17.555,719.395,111.817,510.015,1.358.782,352.878,  1.711.660 ,40.186
Ituverava,138.701,82.164,91.580,284.953,597.399,39.992,  637.391 ,16.556
Jaborandi,47.267,4.620,18.303,28.180,98.370,1.348,  99.718 ,15.206
Jaboticabal,99.602,312.792,177.443,680.005,1.269.842,135.509,  1.405.351 ,19.707
Jacareí,23.199,2.587.305,482.690,1.749.627,4.842.821,1.098.742,  5.941.563 ,28.399
Jaci,19.952,58.002,14.035,59.392,151.381,15.394,  166.776 ,30.406
Jacupiranga,32.341,15.538,39.972,85.742,173.593,10.691,  184.285 ,10.708
Jaguariúna,13.560,952.734,150.542,1.408.798,2.525.634,827.842,  3.353.476 ,78.657
Jales,26.163,78.762,106.261,349.143,560.330,47.533,  607.863 ,12.936
Jambeiro,5.103,80.086,15.527,32.954,133.670,30.456,  164.126 ,31.551
Jandira,160,596.010,246.993,570.093,1.413.256,310.489,  1.723.745 ,16.169
Jardinópolis,102.989,79.002,89.849,200.522,472.361,35.119,  507.480 ,13.761
Jarinu,19.016,105.760,56.412,199.427,380.614,59.760,  440.374 ,19.063
Jaú,58.694,316.471,280.805,1.239.767,1.895.736,249.379,  2.145.115 ,16.633
Jeriquara,17.584,7.120,10.984,12.429,48.117,1.618,  49.735 ,15.670
Joanópolis,12.499,7.068,27.430,41.898,88.896,5.499,  94.394 ,8.111
João Ramalho,56.985,8.994,12.445,17.007,95.431,1.172,  96.602 ,23.567
José Bonifácio,85.680,176.622,77.848,229.289,569.438,49.147,  618.585 ,19.140
Júlio Mesquita,2.305,1.083,12.235,10.691,26.313,1.105,  27.418 ,6.231
Jumirim,5.359,9.060,7.693,7.125,29.237,4.093,  33.329 ,12.191
Jundiaí,47.176,5.243.481,931.864,9.308.498,15.531.019,3.375.336,  18.906.355 ,51.824
Junqueirópolis,37.288,35.544,42.510,97.354,212.697,13.402,  226.099 ,12.198
Juquiá,27.460,9.951,45.548,62.195,145.155,8.751,  153.906 ,7.916
Juquitiba,342,23.002,66.271,155.558,245.173,22.690,  267.863 ,9.373
Lagoinha,7.008,3.837,12.753,14.195,37.792,1.435,  39.228 ,8.088
Laranjal Paulista,31.758,179.821,64.099,163.654,439.332,66.466,  505.798 ,20.294
Lavínia,48.525,12.234,22.315,20.952,104.027,2.183,  106.210 ,12.685
Lavrinhas,2.847,22.383,17.693,20.748,63.672,11.951,  75.623 ,11.576
Leme,177.933,365.917,199.241,623.421,1.366.512,170.735,  1.537.247 ,16.956
Lençóis Paulista,125.588,451.201,156.721,598.176,1.331.687,174.917,  1.506.604 ,24.796
Limeira,80.967,2.374.313,598.997,2.597.505,5.651.782,931.309,  6.583.091 ,24.088
Lindóia,3.785,9.563,16.297,30.303,59.948,4.741,  64.689 ,9.864
Lins,41.732,1.044.520,156.405,1.012.580,2.255.237,244.647,  2.499.884 ,35.279
Lorena,8.336,391.960,176.686,513.361,1.090.343,144.703,  1.235.046 ,15.054
Lourdes,14.481,3.776,7.242,6.533,32.031,510,  32.541 ,15.379
Louveira,15.476,1.771.960,107.668,1.430.916,3.326.018,871.015,  4.197.033 ,117.941
Lucélia,26.147,44.138,46.556,102.831,219.673,17.257,  236.929 ,12.004
Lucianópolis,7.773,6.024,7.417,8.054,29.268,1.166,  30.433 ,13.611
Luís Antônio,100.220,422.788,40.508,141.558,705.074,93.362,  798.436 ,73.793
Luiziânia,8.445,6.450,12.287,13.475,40.656,1.774,  42.430 ,8.580
Lupércio,8.238,2.822,11.386,9.729,32.175,766,  32.941 ,7.576
Lutécia,22.032,8.239,9.107,9.785,49.164,1.476,  50.640 ,18.495
Macatuba,43.570,24.714,43.255,116.085,227.625,13.588,  241.213 ,14.887
Macaubal,46.117,4.026,16.577,29.823,96.542,2.440,  98.983 ,12.952
Macedônia,13.768,7.456,10.464,8.864,40.552,904,  41.457 ,11.268
Magda,17.981,9.272,9.593,14.736,51.582,2.450,  54.032 ,16.817
Mairinque,11.235,523.956,105.429,318.937,959.556,199.788,  1.159.344 ,27.034
Mairiporã,230,230.211,180.687,410.776,821.904,126.755,  948.659 ,12.054
