MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Macaubal,33.910,7.326,26.213,54.203,121.652,7.896,  129.548 ,16.816
Macedônia,14.529,8.484,14.631,13.556,51.199,2.243,  53.442 ,14.698
Magda,28.051,4.394,15.830,21.261,69.537,2.225,  71.761 ,22.659
Mairinque,11.402,586.953,151.530,482.220,1.232.105,268.909,  1.501.015 ,33.970
Mairiporã,359,327.701,274.339,672.568,1.274.967,174.270,  1.449.237 ,16.805
Manduri,40.614,15.109,29.743,52.803,138.270,7.423,  145.692 ,15.904
Marabá Paulista,43.097,17.015,21.448,20.724,102.284,4.023,  106.306 ,21.960
Maracaí,72.714,104.130,47.796,139.500,364.139,25.864,  390.004 ,29.113
Marapoama,26.432,45.839,13.080,34.342,119.692,13.277,  132.969 ,48.904
Mariápolis,21.570,3.258,14.643,12.659,52.130,578,  52.708 ,13.395
Marília,47.816,1.095.732,796.125,3.769.995,5.709.668,722.570,  6.432.238 ,29.055
Marinópolis,4.900,1.455,10.510,6.853,23.718,378,  24.096 ,11.442
Martinópolis,65.178,54.725,84.729,160.726,365.358,25.411,  390.770 ,15.849
Matão,28.313,1.224.404,232.248,1.260.847,2.745.813,418.531,  3.164.344 ,40.643
Mauá,1.337,2.788.988,1.150.064,4.695.763,8.636.152,1.863.202,  10.499.354 ,24.392
Mendonça,22.447,62.254,20.974,49.473,155.147,16.903,  172.050 ,36.069
Meridiano,17.369,86.927,17.838,64.734,186.869,23.067,  209.936 ,54.943
Mesópolis,19.663,2.175,10.237,8.052,40.127,484,  40.611 ,21.521
Miguelópolis,206.329,231.946,82.202,142.626,663.102,9.851,  672.953 ,32.421
Mineiros do Tietê,19.364,18.533,38.438,51.836,128.172,8.442,  136.615 ,11.192
Mira Estrela,6.809,2.334,14.483,14.462,38.088,1.181,  39.269 ,13.750
Miracatu,141.797,27.150,70.359,175.073,414.379,22.866,  437.244 ,21.586
Mirandópolis,77.044,109.126,87.914,224.675,498.759,46.062,  544.821 ,19.554
Mirante do Paranapanema,47.335,78.066,58.152,89.221,272.774,25.268,  298.042 ,17.249
Mirassol,26.681,401.051,181.409,652.035,1.261.177,159.446,  1.420.623 ,25.806
Mirassolândia,25.145,5.689,16.247,16.427,63.508,1.616,  65.124 ,14.751
Mococa,97.983,380.070,206.670,767.378,1.452.101,155.523,  1.607.624 ,24.205
Mogi das Cruzes,271.937,3.568.508,1.198.208,5.879.422,10.918.075,1.951.793,  12.869.867 ,32.078
Mogi Guaçu,199.635,1.436.307,488.998,1.944.401,4.069.341,720.800,  4.790.141 ,34.054
Mogi Mirim,78.816,955.450,333.419,1.638.897,3.006.581,625.704,  3.632.286 ,41.372
Mombuca,22.549,5.505,15.291,15.132,58.477,1.757,  60.233 ,18.325
Monções,8.451,15.415,13.223,15.265,52.354,4.578,  56.932 ,26.505
Mongaguá,8.083,96.449,185.362,374.100,663.994,34.539,  698.534 ,14.318
Monte Alegre do Sul,31.235,34.604,26.493,48.581,140.914,10.998,  151.912 ,20.677
Monte Alto,109.326,378.644,148.628,616.667,1.253.265,190.954,  1.444.219 ,30.571
Monte Aprazível,70.643,141.328,77.465,243.129,532.566,47.453,  580.018 ,25.957
Monte Azul Paulista,19.389,39.283,65.184,205.121,328.977,23.398,  352.375 ,18.839
Monte Castelo,25.684,3.131,17.263,26.128,72.205,2.653,  74.858 ,18.552
Monte Mor,26.827,1.390.231,179.263,630.398,2.226.720,530.938,  2.757.657 ,52.992
Monteiro Lobato,2.611,5.334,16.691,23.549,48.184,2.377,  50.561 ,11.970
Morro Agudo,229.217,246.774,118.273,351.996,946.259,69.627,  1.015.886 ,33.772
Morungaba,20.368,164.292,41.744,115.379,341.783,69.472,  411.255 ,33.665
Motuca,23.376,4.832,17.468,19.266,64.942,1.674,  66.616 ,15.157
Murutinga do Sul,16.053,1.567,16.783,16.410,50.814,1.696,  52.510 ,12.452
Nantes,21.837,1.915,13.929,22.301,59.982,798,  60.780 ,21.576
Narandiba,55.644,26.421,22.886,53.770,158.722,7.007,  165.729 ,37.267
Natividade da Serra,6.089,2.999,23.279,19.796,52.162,1.923,  54.085 ,8.098
Nazaré Paulista,19.292,79.243,55.597,100.231,254.364,34.844,  289.208 ,16.991
Neves Paulista,25.840,30.553,28.260,54.546,139.199,11.014,  150.213 ,17.189
Nhandeara,50.099,27.761,33.781,117.666,229.307,15.218,  244.526 ,22.715
Nipoã,15.808,10.469,16.523,28.040,70.841,5.753,  76.594 ,17.032
Nova Aliança,26.940,7.094,22.639,29.004,85.677,3.350,  89.026 ,14.688
Nova Campina,112.536,124.118,33.073,51.823,321.550,18.243,  339.793 ,38.456
Nova Canaã Paulista,8.470,1.502,9.839,5.731,25.542,412,  25.954 ,12.611
Nova Castilho,14.729,1.250,10.033,6.317,32.329,92,  32.421 ,28.365
Nova Europa,22.079,95.344,37.770,76.839,232.031,23.574,  255.606 ,26.259
Nova Granada,59.430,25.771,59.559,134.624,279.385,12.045,  291.430 ,14.788
Nova Guataporanga,2.544,1.653,10.758,10.166,25.120,829,  25.949 ,11.892
Nova Independência,20.814,7.319,17.986,24.859,70.979,5.179,  76.158 ,23.254
Nova Luzitânia,4.484,3.424,14.399,13.337,35.643,1.044,  36.687 ,10.087
Nova Odessa,10.672,740.980,189.788,1.000.144,1.941.584,352.548,  2.294.132 ,42.979
Novais,17.217,2.219,17.174,12.594,49.204,846,  50.050 ,10.254
Novo Horizonte,103.582,129.899,130.162,371.703,735.346,52.096,  787.442 ,21.100
Nuporanga,67.634,133.380,30.290,99.793,331.097,29.101,  360.199 ,51.768
Ocauçu,23.164,8.315,16.316,24.153,71.947,3.151,  75.098 ,18.070
Óleo,34.008,3.662,11.735,11.024,60.428,78,  60.506 ,23.094
Olímpia,106.790,387.890,164.123,694.511,1.353.314,135.619,  1.488.933 ,29.302
Onda Verde,40.305,31.922,18.470,84.581,175.278,14.886,  190.164 ,47.696
Oriente,11.605,15.298,18.402,30.324,75.630,7.620,  83.250 ,13.545
Orindiúva,30.090,144.116,26.872,85.586,286.664,51.564,  338.227 ,55.961
Orlândia,47.081,393.321,145.834,671.914,1.258.149,204.305,  1.462.454 ,36.056
Osasco,584,3.218.079,2.281.339,36.801.292,42.301.294,12.034.551,  54.335.845 ,81.048
Oscar Bressane,23.407,6.764,11.471,15.579,57.221,1.972,  59.193 ,23.396
Osvaldo Cruz,31.133,218.948,91.369,366.271,707.722,76.008,  783.730 ,25.247
Ourinhos,53.967,463.012,352.871,1.463.325,2.333.175,255.718,  2.588.893 ,24.584
Ouro Verde,26.993,5.245,26.777,34.420,93.435,3.323,  96.758 ,12.188
Ouroeste,18.673,110.641,57.729,109.179,296.222,31.387,  327.609 ,37.114
Pacaembu,30.061,5.686,42.241,68.390,146.378,6.401,  152.779 ,11.600
Palestina,77.824,47.381,38.238,80.633,244.076,13.550,  257.626 ,22.577
Palmares Paulista,13.790,8.638,34.111,42.900,99.440,4.697,  104.137 ,9.008
Palmeira d'Oeste,33.023,7.408,29.277,57.150,126.857,3.657,  130.514 ,13.851
Palmital,100.551,61.954,72.256,231.578,466.339,42.789,  509.128 ,23.884
Panorama,31.790,45.531,47.266,103.379,227.966,14.218,  242.185 ,16.400
Paraguaçu Paulista,122.404,169.864,149.767,427.256,869.291,56.900,  926.191 ,21.611
Paraibuna,8.241,47.873,69.952,95.287,221.352,25.927,  247.279 ,14.020
Paraíso,22.748,53.438,25.964,58.414,160.565,14.978,  175.542 ,29.165
Paranapanema,92.853,24.021,72.232,156.461,345.567,14.073,  359.640 ,19.514
Paranapuã,21.649,3.712,15.235,18.180,58.776,1.340,  60.116 ,15.651
Parapuã,64.403,41.037,36.342,87.392,229.174,15.865,  245.039 ,22.826
Pardinho,4.220,37.081,25.095,109.231,175.627,20.467,  196.094 ,33.711
Pariquera-Açu,17.335,63.297,57.326,200.397,338.355,32.759,  371.114 ,19.856
Parisi,8.152,1.092,11.395,6.914,27.553,522,  28.075 ,13.755
Patrocínio Paulista,114.052,234.528,43.984,174.801,567.365,60.896,  628.261 ,46.746
Paulicéia,32.430,61.614,26.571,58.873,179.489,15.858,  195.347 ,29.674
Paulínia,20.849,-1.248.111,695.981,7.830.692,7.299.412,3.685.376,  10.984.788 ,122.720
Paulistânia,4.911,1.265,9.788,5.390,21.354,717,  22.071 ,12.413
Paulo de Faria,81.753,9.989,30.631,49.735,172.109,2.690,  174.798 ,20.425
Pederneiras,97.911,676.477,136.887,629.730,1.541.005,318.200,  1.859.205 ,43.507
Pedra Bela,16.011,2.883,20.842,21.891,61.627,2.299,  63.926 ,10.948
Pedranópolis,17.022,2.164,12.774,9.190,41.149,652,  41.802 ,16.654
Pedregulho,94.248,219.101,56.161,104.236,473.747,1.753,  475.500 ,29.947
Pedreira,4.564,253.766,149.971,414.437,822.737,135.192,  957.929 ,22.208
Pedrinhas Paulista,17.101,5.371,13.747,34.939,71.157,915,  72.073 ,24.332
Pedro de Toledo,46.360,7.462,24.478,38.921,117.221,3.564,  120.785 ,11.591
Penápolis,75.505,198.160,191.549,629.376,1.094.590,96.049,  1.190.639 ,20.100
Pereira Barreto,69.736,42.452,91.629,288.657,492.475,40.343,  532.817 ,21.224
Pereiras,13.796,32.137,25.694,44.100,115.728,9.365,  125.093 ,16.137
Peruíbe,28.748,316.838,214.873,648.042,1.208.501,57.018,  1.265.519 ,20.529
Piacatu,17.253,8.113,19.607,24.948,69.921,2.512,  72.433 ,13.244
Piedade,261.050,94.220,145.792,393.853,894.915,65.517,  960.432 ,18.289
Pilar do Sul,84.625,29.085,84.011,187.890,385.612,19.578,  405.189 ,15.031
Pindamonhangaba,22.925,2.057.161,503.466,2.067.225,4.650.777,1.041.103,  5.691.879 ,37.390
Pindorama,30.364,61.245,52.361,107.204,251.174,23.186,  274.360 ,17.757
Pinhalzinho,49.906,15.832,42.628,83.711,192.076,10.568,  202.645 ,14.894
Piquerobi,13.616,3.121,15.766,14.221,46.723,1.599,  48.323 ,13.670
Piquete,3.455,15.085,42.228,57.695,118.463,6.985,  125.448 ,8.998
Piracaia,22.065,67.216,82.689,165.629,337.600,30.041,  367.641 ,14.443
Piracicaba,174.024,5.989.487,1.283.850,8.641.958,16.089.319,4.205.509,  20.294.828 ,54.475
Piraju,37.162,45.275,92.673,317.606,492.715,39.032,  531.748 ,18.639
Pirajuí,45.597,23.665,68.238,141.320,278.821,16.516,  295.337 ,12.876
Pirangi,26.339,28.524,35.076,85.684,175.623,10.855,  186.478 ,17.438
Pirapora do Bom Jesus,97,38.734,63.744,311.638,414.214,24.697,  438.911 ,26.432
Pirapozinho,45.638,175.628,81.810,226.505,529.581,56.824,  586.405 ,23.048
Pirassununga,74.042,457.008,232.007,1.028.274,1.791.331,291.403,  2.082.734 ,29.243
Piratininga,15.772,13.665,39.612,76.443,145.492,6.740,  152.231 ,12.264
Pitangueiras,85.884,113.101,117.993,298.913,615.891,47.509,  663.400 ,18.283
Planalto,29.399,89.017,21.859,53.568,193.844,24.105,  217.949 ,46.590
Platina,30.930,3.281,14.255,13.665,62.130,501,  62.631 ,19.077
Poá,1.769,695.448,368.064,1.308.222,2.373.503,1.624.730,  3.998.234 ,36.692
Poloni,23.866,21.822,19.172,31.541,96.401,7.025,  103.426 ,18.880
Pompéia,46.709,469.934,76.694,331.557,924.893,201.600,  1.126.494 ,55.312
Pongaí,12.361,3.576,14.588,17.163,47.689,1.455,  49.144 ,14.332
Pontal,65.481,225.653,132.389,310.707,734.230,70.869,  805.099 ,18.646
Pontalinda,18.082,3.230,16.608,17.209,55.129,1.822,  56.951 ,13.550
Pontes Gestal,26.076,40.936,15.568,28.743,111.323,9.659,  120.982 ,48.028
Populina,34.892,4.243,18.248,17.668,75.051,1.082,  76.133 ,18.350
Porangaba,38.767,20.985,24.468,40.976,125.196,9.018,  134.214 ,15.554
Porto Feliz,111.306,330.379,184.466,527.727,1.153.879,149.094,  1.302.974 ,26.194
Porto Ferreira,16.261,442.817,188.885,604.328,1.252.290,230.370,  1.482.660 ,28.368
Potim,1.009,26.055,64.888,51.710,143.662,8.687,  152.349 ,7.711
Potirendaba,47.299,127.067,59.764,137.922,372.051,42.837,  414.889 ,26.217
Pracinha,3.406,1.222,12.009,4.945,21.583,327,  21.910 ,7.650
Pradópolis,35.572,222.696,73.556,201.339,533.162,56.274,  589.436 ,31.886
Praia Grande,2.252,571.313,1.063.468,3.004.253,4.641.285,325.132,  4.966.418 ,17.818
Pratânia,33.365,7.719,18.269,20.580,79.934,2.840,  82.774 ,17.397
Presidente Alves,15.639,2.990,15.742,21.653,56.025,1.329,  57.353 ,14.036
Presidente Bernardes,28.915,15.376,45.993,92.976,183.260,8.866,  192.125 ,14.093
Presidente Epitácio,51.326,209.657,131.501,410.192,802.676,70.512,  873.188 ,20.980
Presidente Prudente,28.691,892.080,639.361,4.093.270,5.653.402,652.307,  6.305.709 ,29.767
Presidente Venceslau,31.779,45.398,118.135,364.290,559.602,41.395,  600.997 ,15.834
Promissão,57.234,705.256,129.165,491.126,1.382.780,171.343,  1.554.123 ,42.156
Quadra,28.924,4.758,16.511,24.535,74.728,3.153,  77.881 ,23.049
Quatá,66.292,94.787,45.589,107.764,314.433,26.658,  341.091 ,25.958
Queiroz,37.384,77.387,14.701,85.937,215.408,21.177,  236.585 ,80.335
Queluz,4.421,20.463,40.139,105.718,170.741,15.957,  186.697 ,15.903
Quintana,22.356,30.969,19.262,40.974,113.561,8.141,  121.703 ,19.776
Rafard,19.961,88.500,30.000,64.326,202.786,24.172,  226.958 ,26.072
Rancharia,241.699,190.232,93.699,315.519,841.148,67.734,  908.882 ,31.557
Redenção da Serra,8.260,3.397,15.920,15.019,42.595,1.312,  43.907 ,11.384
Regente Feijó,29.400,67.804,66.525,311.934,475.663,73.335,  548.999 ,29.204
Reginópolis,19.744,8.138,25.830,29.110,82.822,2.729,  85.552 ,11.761
Registro,37.169,131.987,169.298,847.165,1.185.619,114.881,  1.300.500 ,24.036
Restinga,26.882,31.473,27.605,29.648,115.609,4.121,  119.730 ,17.474
Ribeira,6.350,1.391,12.933,7.655,28.330,890,  29.220 ,8.825
Ribeirão Bonito,66.189,49.058,40.648,81.058,236.953,9.244,  246.197 ,19.896
Ribeirão Branco,168.711,19.642,56.952,59.977,305.282,3.235,  308.516 ,17.175
Ribeirão Corrente,28.074,6.094,18.388,19.147,71.703,-688,  71.015 ,16.173
Ribeirão do Sul,28.182,7.222,15.533,26.680,77.617,2.634,  80.251 ,18.189
Ribeirão dos Índios,10.456,2.335,11.042,6.956,30.788,428,  31.216 ,14.379
Ribeirão Grande,8.923,119.608,29.094,38.661,196.286,18.598,  214.884 ,28.851
Ribeirão Pires,2.177,601.991,375.321,1.295.548,2.275.038,294.558,  2.569.595 ,22.344
Ribeirão Preto,102.104,2.324.235,2.323.448,17.115.138,21.864.925,3.041.055,  24.905.981 ,39.542
Rifaina,8.089,3.778,15.777,24.949,52.594,3.121,  55.716 ,16.178
Rincão,41.128,22.747,35.884,57.990,157.750,6.611,  164.361 ,15.754
Rinópolis,30.243,22.797,30.153,63.720,146.913,9.520,  156.433 ,15.861
Rio Claro,38.546,2.770.582,695.361,3.130.716,6.635.204,1.121.490,  7.756.694 ,40.643
Rio das Pedras,40.076,244.663,113.896,437.169,835.804,209.201,  1.045.005 ,33.664
Rio Grande da Serra,619,158.909,128.523,194.842,482.893,46.841,  529.734 ,11.589
Riolândia,50.317,11.700,37.182,45.316,144.515,4.003,  148.518 ,13.726
Riversul,8.621,2.728,20.284,12.304,43.937,407,  44.344 ,7.387
Rosana,32.338,849.347,85.223,134.455,1.101.363,12.154,  1.113.517 ,57.929
Roseira,2.271,70.876,34.958,105.825,213.931,22.151,  236.081 ,23.806
Rubiácea,15.885,4.964,12.179,10.480,43.508,846,  44.354 ,15.585
Rubinéia,14.262,2.946,16.904,15.386,49.498,1.033,  50.531 ,17.401
Sabino,28.749,4.194,23.052,30.704,86.699,2.783,  89.482 ,16.890
Sagres,12.105,2.102,10.733,8.024,32.964,568,  33.531 ,14.101
Sales,29.428,4.281,20.841,35.068,89.617,2.813,  92.430 ,16.374
Sales Oliveira,65.916,52.426,34.284,96.878,249.505,15.806,  265.311 ,24.410
Salesópolis,21.565,7.468,52.821,74.013,155.867,6.680,  162.547 ,10.170
Salmourão,18.148,3.503,16.841,16.813,55.305,1.033,  56.338 ,11.495
Saltinho,16.466,31.980,27.845,75.128,151.420,18.548,  169.968 ,23.201
Salto,14.628,1.287.152,330.002,2.535.650,4.167.432,852.369,  5.019.801 ,46.283
Salto de Pirapora,19.228,593.382,131.322,355.977,1.099.909,154.523,  1.254.432 ,30.312
Salto Grande,26.037,46.856,29.993,72.555,175.441,12.972,  188.413 ,21.239
Sandovalina,57.351,191.402,24.784,39.749,313.286,6.705,  319.991 ,83.093
Santa Adélia,70.618,11.099,46.790,115.869,244.376,12.767,  257.142 ,17.724
Santa Albertina,12.890,44.796,22.564,46.638,126.889,12.030,  138.919 ,24.325
Santa Bárbara d'Oeste,29.421,1.684.804,578.025,2.002.259,4.294.508,766.272,  5.060.780 ,27.690
Santa Branca,4.143,91.326,48.077,79.022,222.567,18.707,  241.275 ,17.370
Santa Clara d'Oeste,20.487,1.811,12.460,11.174,45.932,670,  46.602 ,22.557
Santa Cruz da Conceição,19.575,24.741,18.316,49.119,111.751,9.441,  121.192 ,29.516
Santa Cruz da Esperança,13.482,1.786,9.906,7.900,33.074,440,  33.514 ,16.833
Santa Cruz das Palmeiras,45.289,14.621,90.552,200.818,351.280,21.012,  372.292 ,11.977
Santa Cruz do Rio Pardo,89.845,383.880,137.376,652.965,1.264.066,139.453,  1.403.520 ,31.493
Santa Ernestina,17.974,4.994,19.198,30.704,72.871,2.872,  75.743 ,13.642
Santa Fé do Sul,27.855,164.965,116.010,415.194,724.025,69.414,  793.439 ,26.700
Santa Gertrudes,8.296,793.724,91.194,273.552,1.166.766,174.668,  1.341.434 ,58.404
Santa Isabel,39.477,281.735,169.521,661.063,1.151.795,166.424,  1.318.220 ,25.415
Santa Lúcia,32.802,6.762,27.856,28.870,96.289,2.017,  98.306 ,11.777
Santa Maria da Serra,30.532,40.271,21.973,35.303,128.079,7.779,  135.858 ,24.157
Santa Mercedes,21.481,2.977,12.781,15.126,52.364,1.496,  53.860 ,19.086
Santa Rita do Passa Quatro,52.067,63.958,99.501,280.463,495.989,45.092,  541.081 ,20.453
Santa Rita d'Oeste,11.672,1.457,12.063,14.131,39.322,1.342,  40.664 ,16.253
Santa Rosa de Viterbo,30.787,255.648,78.442,238.542,603.417,94.549,  697.966 ,28.617
Santa Salete,4.375,1.026,8.104,4.854,18.360,517,  18.877 ,13.045
Santana da Ponte Pensa,5.921,1.423,8.874,6.979,23.197,349,  23.546 ,14.753
Santana de Parnaíba,65.923,1.287.059,562.213,4.104.318,6.019.514,997.595,  7.017.109 ,59.686
Santo Anastácio,24.441,33.859,67.736,155.093,281.128,20.980,  302.108 ,14.850
Santo André,706,5.468.931,2.169.506,14.645.775,22.284.918,4.436.841,  26.721.759 ,39.192
Santo Antônio da Alegria,50.053,25.326,22.457,32.276,130.112,4.617,  134.730 ,21.035
Santo Antônio de Posse,74.464,112.082,79.953,271.791,538.291,58.847,  597.138 ,28.004
Santo Antônio do Aracanguá,69.320,24.621,39.892,46.155,179.988,9.153,  189.141 ,24.178
Santo Antônio do Jardim,30.344,10.888,20.129,39.005,100.366,5.841,  106.207 ,18.007
Santo Antônio do Pinhal,6.331,5.014,25.062,37.948,74.355,2.498,  76.853 ,11.782
Santo Expedito,4.463,2.751,11.844,7.980,27.037,497,  27.534 ,9.648
Santópolis do Aguapeí,10.280,3.732,15.714,23.765,53.492,2.436,  55.928 ,12.717
Santos,2.151,1.665.226,1.910.358,12.467.079,16.044.813,2.826.706,  18.871.519 ,44.730
São Bento do Sapucaí,28.446,9.526,33.284,68.884,140.141,6.206,  146.347 ,13.970
São Bernardo do Campo,5.524,12.892.648,2.569.610,21.906.431,37.374.213,11.415.096,  48.789.309 ,62.492
São Caetano do Sul,20,3.929.890,913.151,6.887.368,11.730.429,4.222.397,  15.952.826 ,106.327
São Carlos,126.628,2.972.625,783.999,4.040.503,7.923.755,1.209.554,  9.133.309 ,39.961
São Francisco,8.676,2.020,12.113,8.967,31.776,673,  32.450 ,11.761
São João da Boa Vista,66.085,506.302,282.209,1.267.757,2.122.352,256.653,  2.379.005 ,28.040
São João das Duas Pontes,6.292,1.638,11.012,7.659,26.602,603,  27.205 ,10.723
São João de Iracema,15.162,1.351,10.170,7.000,33.682,481,  34.163 ,18.948
São João do Pau d'Alho,18.554,1.449,10.423,10.049,40.476,499,  40.976 ,19.853
São Joaquim da Barra,65.605,382.574,145.319,582.629,1.176.128,153.019,  1.329.147 ,27.868
São José da Bela Vista,38.699,4.087,27.619,37.369,107.774,2.221,  109.995 ,12.950
São José do Barreiro,8.543,2.392,17.329,12.450,40.713,1.327,  42.040 ,10.324
São José do Rio Pardo,91.977,356.884,177.562,672.856,1.299.280,144.382,  1.443.661 ,27.598
São José do Rio Preto,37.968,1.842.250,1.259.052,9.559.744,12.699.013,1.611.823,  14.310.836 ,33.979
São José dos Campos,22.714,7.537.678,2.182.790,13.625.051,23.368.234,4.921.866,  28.290.100 ,43.202
São Lourenço da Serra,780,38.590,50.387,108.981,198.738,23.734,  222.472 ,15.415
São Luís do Paraitinga,14.287,8.246,38.282,57.592,118.407,7.159,  125.566 ,12.025
São Manuel,104.524,168.684,123.884,456.300,853.392,82.631,  936.023 ,24.184
São Miguel Arcanjo,173.273,30.562,89.268,167.657,460.761,14.110,  474.871 ,15.034
São Paulo,28.541,66.882.690,36.000.139,372.699.138,475.610.508,106.469.219,  582.079.726 ,50.853
São Pedro,52.572,56.635,103.588,291.209,504.005,31.541,  535.546 ,16.503
São Pedro do Turvo,59.248,11.486,26.170,37.106,134.010,5.033,  139.042 ,19.207
São Roque,25.346,424.236,268.640,1.070.523,1.788.745,274.602,  2.063.347 ,25.299
São Sebastião,7.164,397.665,442.602,2.177.230,3.024.661,2.383.049,  5.407.710 ,69.369
São Sebastião da Grama,37.467,16.459,35.608,100.179,189.712,5.361,  195.073 ,16.221
São Simão,76.402,59.490,58.945,133.479,328.317,35.058,  363.375 ,25.083
São Vicente,1.835,440.218,1.092.772,2.647.333,4.182.158,332.674,  4.514.832 ,13.281
Sarapuí,14.492,18.000,31.010,41.811,105.312,8.251,  113.563 ,12.155
Sarutaiá,10.781,3.415,14.358,13.466,42.021,-50,  41.971 ,11.575
Sebastianópolis do Sul,30.446,99.222,19.019,57.568,206.256,24.849,  231.105 ,74.048
Serra Azul,40.784,16.371,38.338,36.696,132.189,3.063,  135.251 ,11.720
Serra Negra,24.787,64.150,85.461,300.196,474.593,31.908,  506.501 ,18.947
Serrana,21.509,90.657,147.442,307.918,567.525,37.816,  605.341 ,14.921
Sertãozinho,71.550,1.443.919,418.163,1.818.429,3.752.061,537.193,  4.289.255 ,37.617
Sete Barras,50.258,9.766,44.178,49.252,153.454,4.913,  158.367 ,12.354
Severínia,16.429,58.337,56.475,102.588,233.829,21.030,  254.859 ,15.938
Silveiras,9.250,2.460,22.654,16.027,50.392,1.981,  52.372 ,8.857
Socorro,61.876,81.739,110.970,292.479,547.064,38.233,  585.297 ,15.664
Sorocaba,36.930,7.739.972,2.036.153,13.691.940,23.504.996,5.849.940,  29.354.936 ,48.260
Sud Mennucci,36.769,15.979,33.218,65.425,151.391,8.798,  160.188 ,21.282
Sumaré,78.843,3.359.447,807.758,3.981.478,8.227.525,3.447.404,  11.674.930 ,45.927
Suzanápolis,21.004,29.084,18.359,27.248,95.695,8.339,  104.034 ,29.215
Suzano,189.662,3.465.410,780.895,2.987.267,7.423.233,1.540.596,  8.963.829 ,33.091
Tabapuã,59.426,29.073,40.041,77.081,205.621,12.023,  217.645 ,18.855
Tabatinga,24.083,16.663,50.420,71.109,162.275,8.214,  170.489 ,11.329
Taboão da Serra,111,1.779.908,784.860,3.369.255,5.934.134,1.126.764,  7.060.898 ,27.562
Taciba,43.503,6.577,28.477,28.488,107.046,3.147,  110.193 ,18.947
Taguaí,26.212,17.970,36.556,75.007,155.745,12.418,  168.163 ,14.519
Taiaçu,14.468,2.409,19.525,27.644,64.047,2.275,  66.322 ,11.171
Taiúva,15.875,3.362,20.694,35.468,75.399,4.353,  79.752 ,12.473
Tambaú,61.176,104.278,74.195,187.833,427.483,36.026,  463.508 ,20.594
Tanabi,92.580,257.487,87.737,233.698,671.502,55.394,  726.895 ,29.776
Tapiraí,41.694,11.403,27.832,33.379,114.309,4.899,  119.208 ,15.137
Tapiratiba,39.833,48.858,41.328,84.421,214.441,14.704,  229.145 ,18.061
Taquaral,149,798,11.182,6.937,19.067,874,  19.941 ,7.307
Taquaritinga,95.145,136.142,176.215,674.315,1.081.816,111.953,  1.193.770 ,22.061
Taquarituba,35.335,47.607,69.215,219.160,371.317,24.225,  395.542 ,17.514
Taquarivaí,50.324,5.668,21.065,33.704,110.761,2.206,  112.967 ,21.234
Tarabai,12.113,7.543,23.824,28.925,72.406,4.167,  76.573 ,11.257
Tarumã,63.357,307.382,53.187,225.003,648.929,101.487,  750.416 ,55.739
Tatuí,79.588,954.622,364.843,1.457.827,2.856.880,454.861,  3.311.741 ,29.803
Taubaté,16.875,5.057.485,1.041.861,5.264.578,11.380.799,3.305.107,  14.685.906 ,51.078
Tejupá,25.529,2.666,18.609,12.707,59.511,-902,  58.610 ,12.321
Teodoro Sampaio,78.862,112.832,74.557,187.191,453.443,34.802,  488.245 ,22.494
Terra Roxa,30.503,8.779,29.652,38.568,107.502,2.556,  110.058 ,12.665
Tietê,49.811,457.773,134.376,717.733,1.359.694,194.310,  1.554.004 ,40.768
Timburi,8.354,1.867,10.798,11.010,32.029,666,  32.695 ,12.498
Torre de Pedra,1.729,1.349,9.460,8.795,21.333,2.246,  23.579 ,10.373
Torrinha,24.564,15.175,29.454,68.486,137.679,9.253,  146.931 ,15.561
Trabiju,11.327,4.950,8.510,8.339,33.126,1.097,  34.223 ,21.537
Tremembé,4.542,126.880,136.222,226.834,494.478,43.688,  538.166 ,12.637
Três Fronteiras,16.214,7.333,19.877,24.708,68.133,3.993,  72.126 ,13.198
Tuiuti,31.011,6.313,20.844,39.744,97.911,5.603,  103.514 ,16.895
Tupã,92.379,225.000,188.529,828.520,1.334.429,122.861,  1.457.290 ,23.038
Tupi Paulista,35.961,11.994,48.076,128.586,224.617,11.446,  236.063 ,16.216
Turiúba,9.763,1.729,10.982,7.931,30.405,544,  30.949 ,16.052
Turmalina,10.323,1.788,10.713,8.326,31.150,607,  31.757 ,16.514
Ubarana,30.845,189.049,22.806,37.844,280.544,10.022,  290.566 ,52.610
Ubatuba,14.628,213.716,285.955,874.035,1.388.334,74.902,  1.463.236 ,17.894
Ubirajara,6.729,3.775,16.754,20.253,47.511,2.149,  49.661 ,11.041
Uchoa,37.943,71.704,35.575,70.600,215.822,23.479,  239.301 ,25.087
União Paulista,17.397,3.129,9.558,8.806,38.889,622,  39.511 ,24.063
Urânia,43.820,19.748,26.009,53.972,143.550,10.362,  153.912 ,17.540
Uru,5.276,1.310,8.198,6.010,20.794,346,  21.140 ,17.131
Urupês,59.778,26.478,43.651,101.992,231.898,12.037,  243.934 ,18.974
Valentim Gentil,18.122,116.042,36.813,84.411,255.387,27.044,  282.431 ,24.425
Valinhos,31.150,1.447.404,446.771,2.244.223,4.169.547,911.260,  5.080.807 ,44.954
Valparaíso,103.691,201.572,80.397,218.093,603.752,62.558,  666.310 ,28.979
Vargem,6.771,10.166,32.011,38.718,87.666,4.909,  92.576 ,10.108
