MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Boa Esperança do Sul,87.977,8.108,23.747,59.433,179.265,8.983,188.248,14.198
Bocaina,32.680,62.850,19.088,51.108,165.726,14.734,180.460,17.578
Bofete,30.576,10.125,14.107,17.854,72.662,4.089,76.751,8.825
Boituva,21.485,326.472,72.630,289.560,710.147,112.259,822.406,19.352
Bom Jesus dos Perdões,5.347,35.548,24.411,43.205,108.511,13.242,121.752,7.121
Bom Sucesso de Itararé,2.094,6.433,7.199,5.249,20.976,1.620,22.595,6.586
Borá,17.419,5.531,2.826,6.856,32.631,1.084,33.716,41.831
Boracéia,18.456,72.058,6.919,15.376,112.809,4.335,117.143,28.967
Borborema,75.291,9.141,21.794,56.187,162.413,5.967,168.380,11.993
Borebi,28.364,1.484,5.941,6.247,42.036,198,42.234,19.616
Botucatu,92.126,707.033,169.600,762.911,1.731.671,222.467,1.954.138,16.329
Bragança Paulista,33.633,785.717,224.401,928.087,1.971.837,319.200,2.291.037,16.568
Braúna,11.795,6.717,8.761,11.565,38.839,1.865,40.704,8.582
Brejo Alegre,5.663,1.837,5.550,4.584,17.634,559,18.193,7.336
Brodowski,27.342,18.273,31.087,58.391,135.093,11.278,146.371,7.477
Brotas,92.659,34.037,37.452,112.067,276.215,25.914,302.130,14.716
Buri,47.736,11.538,35.192,39.155,133.620,4.978,138.598,7.591
Buritama,14.890,147.022,22.716,48.141,232.769,5.786,238.555,16.146
Buritizal,33.202,9.563,8.279,16.359,67.403,2.265,69.668,17.827
Cabrália Paulista,24.131,7.950,9.219,10.164,51.464,1.978,53.442,11.816
Cabreúva,6.410,325.009,67.304,211.299,610.022,267.298,877.319,23.009
Caçapava,13.332,881.502,126.842,591.632,1.613.308,292.138,1.905.447,23.431
Cachoeira Paulista,7.524,20.167,41.961,124.089,193.741,11.149,204.891,7.080
Caconde,28.915,40.513,28.227,41.918,139.574,5.204,144.777,7.769
Cafelândia,48.431,12.841,23.170,56.868,141.310,8.574,149.884,9.182
Caiabu,13.158,1.484,7.882,6.534,29.058,462,29.521,7.193
Caieiras,3.001,491.869,128.684,333.613,957.167,128.322,1.085.489,13.518
Caiuá,15.980,9.940,9.725,13.288,48.933,2.506,51.439,10.975
Cajamar,2.803,1.295.586,118.650,689.839,2.106.879,709.657,2.816.536,47.988
Cajati,63.567,197.101,55.418,108.192,424.279,138.123,562.401,19.422
Cajobi,25.567,12.354,15.725,27.858,81.505,3.605,85.110,8.886
Cajuru,65.109,35.720,35.784,77.186,213.799,16.765,230.564,10.325
Campina do Monte Alegre,16.460,5.487,9.526,42.076,73.549,4.834,78.383,14.364
Campinas,60.643,5.301.114,1.813.104,12.285.471,19.460.332,4.576.767,24.037.099,23.226
Campo Limpo Paulista,2.235,360.283,119.296,281.403,763.216,104.736,867.952,12.417
Campos do Jordão,1.735,50.059,89.235,283.866,424.896,34.545,459.440,9.829
Campos Novos Paulista,16.013,3.150,8.714,19.821,47.697,2.938,50.635,11.532
Cananéia,8.434,116.862,25.332,55.222,205.851,3.595,209.446,17.061
Canas,628,1.842,9.028,8.545,20.044,2.120,22.163,5.475
Cândido Mota,64.799,67.175,46.408,129.793,308.174,39.848,348.023,11.710
Cândido Rodrigues,22.537,2.675,5.607,11.390,42.209,932,43.141,16.249
Canitar,5.765,7.679,8.088,7.706,29.238,1.582,30.820,7.586
Capão Bonito,76.545,29.297,75.125,138.394,319.361,17.539,336.900,7.170
Capela do Alto,32.916,11.724,25.200,37.522,107.361,5.646,113.007,6.959
Capivari,45.035,228.802,72.063,243.235,589.135,90.482,679.617,14.851
Caraguatatuba,3.292,74.974,151.088,431.394,660.748,66.086,726.834,7.903
Carapicuíba,54,287.501,461.383,876.478,1.625.417,169.184,1.794.601,4.986
Cardoso,13.647,4.639,18.747,28.080,65.113,3.395,68.508,5.808
Casa Branca,167.544,23.269,39.995,130.260,361.068,14.975,376.043,13.579
Cássia dos Coqueiros,27.912,2.804,6.469,8.014,45.198,287,45.485,16.438
Castilho,24.539,37.540,35.056,68.258,165.393,14.209,179.602,10.733
Catanduva,32.746,297.264,194.340,850.743,1.375.094,176.555,1.551.649,14.097
Catiguá,24.862,5.824,10.594,20.903,62.184,3.379,65.563,9.502
Cedral,18.072,19.901,12.355,28.613,78.940,6.131,85.070,11.411
Cerqueira César,31.389,34.289,24.935,49.749,140.362,9.217,149.579,8.986
Cerquilho,23.691,364.205,58.379,252.435,698.710,109.801,808.511,22.829
Cesário Lange,18.986,24.255,22.744,50.571,116.557,12.409,128.966,8.930
Charqueada,19.560,13.484,20.837,40.259,94.140,10.212,104.352,7.329
Chavantes,17.012,10.430,21.603,37.405,86.451,5.074,91.525,7.525
Clementina,12.197,19.566,9.888,19.496,61.147,4.078,65.225,10.285
Colina,65.130,143.300,31.224,118.235,357.889,35.133,393.022,22.926
Colômbia,79.852,19.778,14.714,26.702,141.046,4.550,145.596,24.331
Conchal,34.419,68.329,39.274,86.996,229.018,20.484,249.502,10.278
Conchas,34.117,89.147,27.281,78.187,228.732,16.777,245.508,15.613
Cordeirópolis,27.289,270.653,47.945,378.916,724.803,98.207,823.010,41.866
Coroados,24.391,6.144,8.645,16.203,55.383,2.027,57.410,11.695
Coronel Macedo,16.531,2.663,8.485,6.538,34.217,581,34.798,6.621
Corumbataí,27.731,5.002,9.088,22.697,64.518,6.147,70.665,18.383
Cosmópolis,18.733,178.314,86.910,208.290,492.246,59.881,552.127,10.440
Cosmorama,22.437,17.618,11.425,27.516,78.995,8.889,87.885,12.039
Cotia,6.082,1.195.125,314.471,1.577.295,3.092.973,738.892,3.831.865,21.281
Cravinhos,79.032,91.421,48.900,143.412,362.765,44.720,407.485,13.379
Cristais Paulista,42.141,3.445,12.544,23.645,81.774,2.230,84.004,11.685
Cruzália,8.096,1.589,5.061,8.913,23.659,542,24.201,9.935
Cruzeiro,5.113,359.359,113.640,364.406,842.518,150.021,992.540,13.097
Cubatão,216,3.972.943,383.070,1.834.221,6.190.451,1.249.698,7.440.148,64.736
Cunha,12.562,7.018,28.992,28.700,77.272,2.829,80.101,3.550
Descalvado,130.117,175.191,53.356,194.023,552.687,76.652,629.339,20.808
Diadema,183,2.776.287,614.242,2.584.086,5.974.799,1.391.319,7.366.118,19.611
Dirce Reis,3.252,2.923,3.831,3.018,13.023,1.670,14.693,8.835
Divinolândia,16.245,5.548,17.094,47.503,86.390,3.487,89.877,7.726
Dobrada,35.483,3.361,10.341,16.296,65.482,1.103,66.585,8.834
Dois Córregos,74.396,53.920,36.214,103.804,268.335,18.645,286.980,12.073
Dolcinópolis,2.529,1.259,4.733,3.794,12.315,380,12.695,5.960
Dourado,39.022,16.048,13.984,28.270,97.324,4.180,101.503,11.764
Dracena,24.513,59.586,60.747,269.069,413.914,44.287,458.201,10.848
Duartina,8.477,18.059,19.434,43.791,89.760,6.150,95.910,7.720
Dumont,17.907,12.345,11.341,21.195,62.787,5.334,68.121,9.181
Echaporã,19.624,6.154,11.397,18.078,55.252,1.757,57.009,8.681
Eldorado,45.595,4.779,20.369,35.685,106.428,3.456,109.884,7.545
Elias Fausto,49.301,93.585,24.460,70.541,237.886,40.006,277.892,18.473
Elisiário,11.296,3.549,5.790,7.414,28.049,921,28.970,9.972
Embaúba,12.714,4.027,5.667,7.421,29.828,827,30.655,12.487
Embu das Artes,65,573.329,332.054,815.058,1.720.506,305.100,2.025.605,8.922
Embu-Guaçu,413,145.178,97.948,146.377,389.916,59.166,449.082,7.419
Emilianópolis,10.218,2.548,7.153,6.651,26.570,759,27.328,9.140
Engenheiro Coelho,25.117,80.376,21.337,71.167,197.997,21.857,219.854,16.473
Espírito Santo do Pinhal,31.480,94.733,63.380,226.658,416.250,37.654,453.904,10.929
Espírito Santo do Turvo,17.139,8.985,8.637,12.137,46.897,4.751,51.648,12.838
Estiva Gerbi,19.257,47.226,18.495,30.806,115.785,20.510,136.295,14.220
Estrela do Norte,3.338,919,5.948,3.476,13.682,437,14.119,5.360
Estrela d'Oeste,28.926,83.940,12.813,53.932,179.611,16.775,196.386,23.790
Euclides da Cunha Paulista,8.602,5.012,17.342,17.138,48.096,2.036,50.132,5.057
Fartura,31.265,10.275,22.457,49.798,113.795,4.355,118.150,7.782
Fernando Prestes,38.618,7.610,10.305,23.047,79.581,3.048,82.629,15.026
Fernandópolis,46.016,155.512,91.519,403.762,696.810,67.112,763.922,11.989
Fernão,8.642,1.345,3.359,3.928,17.274,319,17.593,11.514
Ferraz de Vasconcelos,539,378.258,210.910,334.332,924.039,99.622,1.023.661,6.475
Flora Rica,10.327,2.832,4.177,4.397,21.732,420,22.152,11.407
Floreal,5.978,3.775,6.006,7.376,23.135,1.179,24.313,7.798
Flórida Paulista,77.707,32.734,15.347,47.870,173.658,9.344,183.002,15.084
Florínia,41.392,6.494,7.487,17.373,72.746,1.120,73.866,24.871
Franca,39.426,770.473,451.366,1.628.432,2.889.696,376.164,3.265.860,10.638
Francisco Morato,79,33.465,214.053,223.526,471.123,70.885,542.008,3.704
Franco da Rocha,751,317.576,167.393,351.600,837.320,100.011,937.332,7.666
Gabriel Monteiro,6.768,5.757,5.605,7.524,25.654,1.278,26.931,9.938
Gália,5.752,4.554,9.987,17.057,37.350,2.351,39.701,5.380
Garça,39.058,59.472,58.616,207.853,364.999,37.597,402.596,9.297
Gastão Vidigal,8.998,5.119,6.172,7.501,27.790,1.038,28.828,7.350
Gavião Peixoto,27.025,3.076,7.588,11.884,49.573,4.431,54.003,12.524
General Salgado,24.359,21.176,18.894,40.901,105.329,11.358,116.687,10.874
Getulina,28.210,14.109,15.595,27.432,85.346,3.552,88.897,8.358
Glicério,18.121,4.768,8.962,11.861,43.712,2.015,45.727,10.128
Guaiçara,34.695,19.735,16.197,25.126,95.753,4.148,99.901,9.939
Guaimbê,5.732,2.302,8.679,12.287,29.000,1.631,30.631,5.689
Guaíra,104.455,193.032,65.989,221.765,585.242,68.798,654.040,17.985
Guapiaçu,84.864,84.352,27.226,58.645,255.087,15.440,270.527,16.639
Guapiara,44.074,16.120,30.762,29.464,120.420,4.564,124.984,6.601
Guará,48.625,69.794,32.284,73.539,224.242,16.582,240.824,12.335
Guaraçaí,39.383,3.429,14.669,28.988,86.469,2.551,89.020,10.291
Guaraci,57.784,33.272,16.793,39.818,147.666,7.684,155.350,16.392
Guarani d'Oeste,3.007,1.778,4.744,3.152,12.681,478,13.159,6.636
Guarantã,27.426,4.411,9.461,19.487,60.786,2.022,62.808,9.828
Guararapes,126.149,83.843,44.478,150.667,405.137,27.675,432.813,14.461
Guararema,14.370,185.064,36.038,482.637,718.109,128.703,846.812,34.760
Guaratinguetá,15.796,586.596,180.624,675.135,1.458.151,256.160,1.714.311,15.688
Guareí,37.595,11.579,16.570,17.655,83.399,3.549,86.948,6.791
Guariba,59.249,96.615,56.067,135.654,347.586,24.407,371.993,11.047
Guarujá,8.207,703.504,551.884,1.408.923,2.672.517,365.458,3.037.976,10.819
Guarulhos,9.369,6.671.285,1.915.580,10.512.734,19.108.968,3.792.477,22.901.445,19.683
Guatapará,79.530,3.274,13.040,19.002,114.845,1.207,116.053,17.198
Guzolândia,8.807,3.175,6.742,6.149,24.872,840,25.712,5.618
Herculândia,17.045,12.593,11.668,22.175,63.481,3.677,67.158,7.942
Holambra,94.981,55.034,19.879,79.634,249.528,23.584,273.112,28.308
Hortolândia,8.032,1.292.592,298.417,1.290.767,2.889.807,836.244,3.726.051,21.114
Iacanga,28.925,12.775,13.963,28.964,84.628,7.202,91.830,9.877
Iacri,29.564,5.151,9.099,14.523,58.338,1.613,59.950,9.133
Iaras,9.321,2.125,8.196,14.045,33.686,2.923,36.609,7.312
Ibaté,58.238,71.578,48.351,99.460,277.628,23.040,300.668,10.368
Ibirá,25.594,8.343,17.299,28.954,80.189,3.689,83.879,8.156
Ibirarema,27.846,6.154,10.958,26.003,70.961,3.823,74.784,11.857
Ibitinga,66.396,178.513,72.736,232.537,550.182,49.913,600.095,11.904
Ibiúna,95.896,109.211,104.229,188.221,497.558,44.323,541.881,7.863
Icém,21.528,45.100,17.154,34.949,118.731,5.667,124.398,17.321
Iepê,24.583,8.544,13.046,27.191,73.364,3.313,76.677,10.232
Igaraçu do Tietê,13.437,15.165,32.024,52.646,113.272,10.062,123.334,5.333
Igarapava,42.487,83.343,44.771,150.702,321.304,25.304,346.607,12.774
Igaratá,11.220,10.307,16.203,24.588,62.317,7.118,69.435,7.988
Iguape,29.631,11.604,44.695,94.056,179.986,8.659,188.645,6.609
Ilha Comprida,906,5.791,31.810,28.709,67.217,2.738,69.954,8.691
Ilha Solteira,14.276,9.910,58.938,129.308,212.432,16.069,228.501,9.244
Ilhabela,775,23.602,54.430,149.783,228.590,18.566,247.155,9.819
Indaiatuba,20.928,1.803.243,299.981,1.384.639,3.508.791,970.203,4.478.994,24.982
Indiana,7.184,3.090,8.141,9.089,27.503,1.624,29.127,5.969
Indiaporã,8.837,3.448,6.544,12.023,30.853,1.085,31.937,8.032
Inúbia Paulista,7.787,4.592,6.745,29.490,48.615,7.095,55.710,15.854
Ipaussu,23.574,53.180,21.501,54.358,152.614,11.273,163.887,12.373
Iperó,7.388,90.356,38.185,59.624,195.553,35.216,230.769,9.540
Ipeúna,11.931,39.060,10.545,23.872,85.408,13.912,99.320,18.634
Ipiguá,20.210,1.770,7.543,5.511,35.033,721,35.754,8.806
Iporanga,2.903,1.388,9.754,5.493,19.539,573,20.113,4.538
Ipuã,85.577,24.157,24.614,58.465,192.813,9.212,202.025,15.212
Iracemápolis,19.531,95.790,31.184,94.393,240.897,39.173,280.070,15.444
Irapuã,24.245,11.619,11.536,17.789,65.189,2.682,67.871,9.677
Irapuru,18.704,4.308,9.331,16.471,48.814,1.539,50.353,6.538
Itaberá,61.444,10.930,26.366,46.028,144.768,4.319,149.086,8.105
Itaí,65.575,29.008,34.752,70.659,199.993,12.547,212.540,9.287
Itajobi,61.853,12.383,22.807,50.565,147.609,5.635,153.243,10.594
Itaju,24.588,2.338,6.316,9.953,43.196,868,44.063,14.620
Itanhaém,22.989,40.732,157.809,289.553,511.084,37.877,548.961,6.765
Itaóca,3.488,1.604,5.642,4.631,15.365,493,15.858,4.841
Itapecerica da Serra,4.415,329.704,239.900,654.033,1.228.053,159.880,1.387.933,9.615
Itapetininga,304.188,491.505,193.931,668.062,1.657.686,180.816,1.838.502,13.391
Itapeva,165.350,112.891,147.031,345.708,770.981,73.902,844.883,9.756
Itapevi,59,546.927,277.982,821.825,1.646.794,365.275,2.012.069,10.868
Itapira,74.505,531.391,117.399,469.632,1.192.927,141.207,1.334.134,20.020
Itapirapuã Paulista,4.337,640,6.558,4.896,16.431,378,16.810,4.410
Itápolis,127.475,66.274,54.008,205.287,453.043,31.554,484.596,12.339
Itaporanga,14.210,5.472,20.581,29.661,69.924,2.987,72.910,5.016
Itapuí,22.635,39.539,16.177,48.791,127.142,14.613,141.756,12.401
Itapura,6.264,4.335,9.217,9.431,29.248,1.827,31.075,7.539
Itaquaquecetuba,2.600,549.398,429.127,670.087,1.651.212,237.729,1.888.940,6.251
Itararé,51.561,71.616,75.038,188.466,386.682,40.505,427.187,8.938
Itariri,34.979,4.589,22.142,24.425,86.136,1.880,88.015,5.976
Itatiba,153.118,682.018,155.574,747.934,1.738.642,309.991,2.048.633,21.946
Itatinga,38.875,8.408,27.359,38.810,113.453,7.761,121.214,7.123
Itirapina,59.040,76.777,26.586,58.062,220.464,19.911,240.375,16.601
Itirapuã,8.896,2.994,9.933,9.767,31.590,1.216,32.806,5.719
Itobi,12.636,5.201,11.085,14.246,43.168,2.072,45.239,6.005
Itu,26.220,952.866,245.925,1.417.732,2.642.743,619.850,3.262.593,22.222
Itupeva,17.814,413.144,63.829,277.311,772.098,174.958,947.056,25.668
Ituverava,74.810,43.663,58.792,207.160,384.425,29.775,414.200,10.920
Jaborandi,50.748,4.680,11.541,23.693,90.662,1.314,91.976,14.131
Jaboticabal,74.875,258.766,113.857,540.999,988.497,111.748,1.100.244,15.658
Jacareí,13.949,2.081.666,326.141,1.312.405,3.734.161,1.042.056,4.776.217,23.449
Jaci,17.650,60.386,8.510,41.384,127.930,14.232,142.162,28.330
Jacupiranga,30.405,7.550,29.170,54.575,121.700,6.943,128.643,7.465
Jaguariúna,12.081,917.652,79.831,840.271,1.849.835,643.319,2.493.154,65.198
Jales,22.206,96.103,65.829,267.279,451.417,42.995,494.412,10.559
Jambeiro,5.546,58.799,10.311,23.642,98.298,15.388,113.686,23.606
Jandira,119,429.969,157.192,415.940,1.003.219,263.850,1.267.069,12.420
Jardinópolis,81.122,57.257,59.102,143.104,340.585,31.820,372.405,10.691
Jarinu,13.207,62.547,37.104,114.678,227.535,44.748,272.283,12.921
Jaú,56.369,268.840,177.797,929.734,1.432.740,194.009,1.626.749,13.182
Jeriquara,18.352,4.827,7.401,9.677,40.256,1.180,41.437,12.841
Joanópolis,10.145,6.172,19.342,30.756,66.414,4.086,70.500,6.274
João Ramalho,28.723,7.643,8.224,10.732,55.322,1.665,56.987,14.186
José Bonifácio,41.988,120.604,47.748,138.343,348.683,31.472,380.155,12.186
Júlio Mesquita,2.832,592,7.208,10.382,21.014,927,21.941,5.039
Jumirim,4.445,8.984,5.553,9.108,28.090,3.844,31.934,12.499
Jundiaí,35.530,3.490.145,643.675,6.718.288,10.887.637,2.493.634,13.381.272,38.104
Junqueirópolis,32.798,26.322,23.916,69.968,153.005,10.176,163.180,9.050
Juquiá,49.825,9.098,33.351,46.141,138.415,4.163,142.578,7.126
Juquitiba,303,19.669,52.442,169.052,241.466,23.270,264.737,9.418
Lagoinha,4.134,2.364,9.162,8.676,24.335,1.088,25.423,5.199
Laranjal Paulista,29.388,138.544,41.527,120.808,330.267,45.260,375.526,15.612
Lavínia,22.938,10.153,10.686,14.062,57.840,2.312,60.152,8.232
Lavrinhas,4.155,17.090,12.388,18.145,51.778,7.779,59.557,9.350
Leme,67.401,210.662,130.543,428.409,837.015,115.010,952.026,10.879
Lençóis Paulista,114.965,304.604,98.276,451.909,969.754,138.312,1.108.066,18.783
Limeira,119.703,2.219.918,407.443,2.027.076,4.774.139,748.318,5.522.457,20.778
Lindóia,2.225,7.978,11.213,23.985,45.402,3.958,49.360,8.042
Lins,45.769,494.333,97.558,528.094,1.165.755,113.420,1.279.175,18.442
Lorena,6.325,381.672,114.178,441.445,943.619,140.218,1.083.837,13.415
Lourdes,6.703,1.972,4.846,3.846,17.366,406,17.772,8.536
Louveira,15.698,840.649,63.240,924.241,1.843.828,517.386,2.361.214,75.129
Lucélia,21.567,20.335,28.639,72.546,143.087,12.070,155.157,8.028
Lucianópolis,6.936,2.533,4.850,5.906,20.224,686,20.910,9.351
Luís Antônio,77.589,395.799,30.857,120.268,624.514,92.873,717.387,74.775
Luiziânia,8.857,4.260,7.777,9.444,30.338,1.014,31.352,6.648
Lupércio,7.055,1.978,7.513,7.159,23.705,701,24.406,5.646
Lutécia,12.541,5.285,6.743,7.383,31.952,1.111,33.062,11.766
Macatuba,38.219,16.701,27.684,99.680,182.284,11.457,193.741,12.038
Macaubal,31.046,3.713,10.431,22.032,67.223,2.415,69.638,9.243
Macedônia,11.485,6.209,7.091,6.379,31.164,1.047,32.211,8.647
Magda,16.364,3.850,6.394,9.532,36.141,1.260,37.401,11.424
Mairinque,8.046,379.680,80.483,233.909,702.118,168.081,870.199,20.797
Mairiporã,199,167.059,111.843,273.512,552.613,99.099,651.711,8.987
Manduri,12.291,9.874,15.130,21.817,59.112,5.021,64.133,7.352
Marabá Paulista,23.479,7.064,8.682,11.352,50.577,1.783,52.360,11.960
Maracaí,61.482,29.390,23.728,62.418,177.017,18.003,195.020,14.744
Marapoama,13.878,11.433,4.882,9.840,40.033,2.969,43.002,17.270
Mariápolis,6.200,2.521,6.425,6.057,21.203,565,21.769,5.599
Marília,43.899,531.503,360.946,1.496.049,2.432.397,327.107,2.759.505,13.181
Marinópolis,7.546,902,5.095,3.852,17.394,235,17.629,8.109
Martinópolis,49.898,11.113,37.758,64.600,163.369,7.492,170.861,7.286
Matão,70.910,552.760,114.535,495.365,1.233.570,172.174,1.405.743,18.703
Mauá,514,2.350.651,581.545,2.012.358,4.945.068,1.017.292,5.962.360,15.021
Mendonça,10.515,8.320,7.517,12.029,38.380,2.272,40.653,9.521
Meridiano,12.962,12.197,7.880,15.391,48.431,2.565,50.995,12.913
Mesópolis,6.710,794,4.960,3.318,15.782,246,16.028,8.379
Miguelópolis,109.715,181.127,36.965,78.199,406.006,6.011,412.017,20.689
Mineiros do Tietê,25.069,13.488,17.987,29.246,85.790,4.390,90.180,7.616
Mira Estrela,4.651,1.736,5.895,6.882,19.163,981,20.144,7.328
Miracatu,61.739,9.753,40.973,75.350,187.815,9.517,197.331,9.180
Mirandópolis,44.891,22.393,38.648,89.201,195.133,14.296,209.429,7.786
Mirante do Paranapanema,25.143,8.405,25.652,29.312,88.512,4.422,92.933,5.561
Mirassol,15.960,144.815,77.907,254.537,493.220,66.925,560.145,10.851
Mirassolândia,15.503,3.731,6.893,7.725,33.853,843,34.695,8.548
Mococa,115.695,154.454,104.370,335.301,709.820,63.148,772.969,11.654
Mogi das Cruzes,104.265,1.706.276,514.879,2.026.512,4.351.931,607.990,4.959.921,13.580
Mogi Guaçu,170.487,1.070.513,239.052,871.671,2.351.723,359.650,2.711.373,20.505
Mogi Mirim,81.326,534.232,156.399,724.982,1.496.940,287.546,1.784.486,21.110
Mombuca,12.505,1.842,7.119,8.165,29.631,1.019,30.650,9.551
Monções,6.996,7.381,4.929,6.013,25.319,1.522,26.841,12.709
Mongaguá,4.052,34.408,80.287,133.262,252.007,16.201,268.208,6.419
