MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Cedral,44.158,85.256,40.726,123.048,293.189,33.592,326.781,38.033
Cerqueira César,69.419,270.647,83.180,267.316,690.562,57.453,748.015,39.967
Cerquilho,63.122,587.860,180.917,714.938,1.546.836,233.767,1.780.603,39.967
Cesário Lange,41.393,68.062,69.892,199.910,379.257,37.825,417.082,24.819
Charqueada,28.679,98.750,61.971,139.710,329.110,29.712,358.822,21.887
Chavantes,35.997,16.751,50.092,97.153,199.993,12.857,212.850,17.461
Clementina,18.184,93.789,32.158,99.144,243.276,21.988,265.263,33.283
Colina,97.369,375.057,83.061,313.029,868.516,84.833,953.349,54.322
Colômbia,137.480,98.459,37.564,82.872,356.375,22.404,378.779,62.774
Conchal,47.050,166.143,114.140,271.491,598.824,55.760,654.583,24.533
Conchas,46.866,27.601,70.789,164.609,309.865,21.356,331.222,19.620
Cordeirópolis,57.316,739.812,134.042,1.294.322,2.225.492,401.707,2.627.199,112.154
Coroados,51.372,26.480,24.312,52.783,154.947,8.804,163.751,28.528
Coronel Macedo,28.044,6.709,22.945,21.285,78.983,1.974,80.957,16.610
Corumbataí,29.438,9.324,23.894,112.817,175.473,30.839,206.312,52.417
Cosmópolis,25.497,514.679,245.067,617.265,1.402.509,143.376,1.545.884,22.852
Cosmorama,80.361,55.846,32.555,76.326,245.088,23.657,268.745,38.071
Cotia,18.475,2.719.774,939.139,5.697.329,9.374.716,2.279.794,11.654.510,49.869
Cravinhos,63.726,236.683,133.388,480.385,914.182,126.468,1.040.651,30.941
Cristais Paulista,71.107,15.663,34.767,69.972,191.508,7.713,199.221,24.334
Cruzália,21.400,4.851,13.455,45.305,85.010,7.608,92.617,42.918
Cruzeiro,6.978,577.079,289.499,990.621,1.864.177,251.381,2.115.558,26.740
Cubatão,961,5.968.952,833.356,3.433.527,10.236.796,1.442.919,11.679.715,92.653
Cunha,24.078,15.575,79.628,116.576,235.856,8.891,244.747,11.283
Descalvado,145.240,477.672,130.895,625.984,1.379.791,241.882,1.621.673,50.601
Diadema,816,3.792.387,1.570.594,6.029.691,11.393.488,2.321.720,13.715.208,34.330
Dirce Reis,8.692,21.744,13.141,16.615,60.193,5.250,65.443,38.226
Divinolândia,60.814,13.946,45.415,165.713,285.888,13.320,299.208,27.285
Dobrada,27.281,16.698,32.549,35.366,111.894,8.860,120.755,14.017
Dois Córregos,117.958,131.037,98.731,286.977,634.702,59.488,694.191,26.390
Dolcinópolis,14.395,3.008,11.360,15.075,43.838,1.236,45.075,21.902
Dourado,31.141,155.766,35.305,256.415,478.626,143.464,622.089,73.049
Dracena,53.579,115.924,166.347,748.053,1.083.903,90.610,1.174.514,26.367
Duartina,14.002,45.887,49.292,130.450,239.631,13.300,252.931,20.974
Dumont,25.802,69.307,34.610,87.537,217.257,24.483,241.740,26.276
Echaporã,47.929,9.316,25.938,44.521,127.704,3.985,131.688,21.090
Eldorado,190.361,16.302,58.966,87.608,353.237,8.889,362.126,24.158
Elias Fausto,87.658,233.256,71.876,201.003,593.793,85.354,679.147,40.184
Elisiário,19.826,5.030,17.303,23.392,65.551,3.015,68.566,20.208
Embaúba,17.250,6.352,14.294,15.666,53.562,1.460,55.023,22.850
Embu das Artes,288,1.270.444,891.543,7.287.572,9.449.848,2.321.836,11.771.685,44.958
Embu-Guaçu,1.607,194.698,242.460,472.867,911.632,114.086,1.025.718,15.431
Emilianópolis,21.657,4.115,17.181,18.003,60.957,1.590,62.547,20.447
Engenheiro Coelho,24.954,154.685,73.599,279.917,533.155,58.783,591.938,30.846
Espírito Santo do Pinhal,68.148,330.858,155.283,652.435,1.206.724,122.321,1.329.045,31.342
Espírito Santo do Turvo,20.625,4.442,21.595,23.023,69.685,4.026,73.712,15.924
Estiva Gerbi,39.338,100.671,48.897,105.776,294.681,25.359,320.041,29.697
Estrela do Norte,21.277,10.299,16.765,14.635,62.975,1.967,64.942,24.433
Estrela d'Oeste,43.786,436.771,35.950,264.901,781.408,86.922,868.330,106.779
Euclides da Cunha Paulista,31.713,6.494,35.439,35.750,109.396,3.516,112.912,11.868
Fartura,69.148,40.603,60.548,189.855,360.155,20.836,380.991,24.526
Fernando Prestes,83.410,18.221,24.455,64.306,190.393,9.958,200.351,35.995
Fernandópolis,84.319,260.545,255.464,1.166.092,1.766.420,146.253,1.912.674,29.079
Fernão,22.042,2.823,10.988,11.052,46.904,1.444,48.348,29.808
Ferraz de Vasconcelos,1.752,767.386,592.288,1.321.177,2.682.603,276.048,2.958.651,15.942
Flora Rica,15.289,1.856,11.992,9.582,38.719,727,39.446,24.230
Floreal,17.948,4.491,17.414,18.730,58.584,1.883,60.467,20.872
Flórida Paulista,53.357,12.139,51.599,73.187,190.282,5.847,196.129,15.926
Florínia,36.866,4.176,16.534,51.365,108.941,9.827,118.768,43.489
Franca,49.447,1.701.273,1.168.903,5.531.938,8.451.561,896.952,9.348.513,27.859
Francisco Morato,451,123.488,532.960,729.971,1.386.871,75.711,1.462.582,8.700
Franco da Rocha,3.517,866.085,481.977,1.312.867,2.664.446,260.699,2.925.145,20.018
Gabriel Monteiro,15.128,15.079,14.543,22.940,67.691,2.831,70.522,26.177
Gália,30.059,14.081,27.203,59.375,130.717,7.843,138.560,20.795
Garça,80.480,174.227,163.047,591.006,1.008.761,90.844,1.099.605,25.780
Gastão Vidigal,18.221,3.343,20.216,24.840,66.620,2.778,69.398,15.041
Gavião Peixoto,71.071,524.841,28.382,136.559,760.854,88.348,849.202,186.515
General Salgado,47.375,19.093,48.905,130.065,245.438,15.070,260.507,24.413
Getulina,70.842,8.092,42.727,67.767,189.429,5.604,195.033,18.030
Glicério,23.534,16.134,23.003,29.808,92.479,4.109,96.588,20.559
Guaiçara,29.384,32.262,45.450,69.608,176.705,13.819,190.524,16.459
Guaimbê,17.627,2.663,22.231,28.842,71.363,2.802,74.165,13.502
Guaíra,234.522,1.450.958,180.592,1.059.841,2.925.913,346.554,3.272.467,84.737
Guapiaçu,76.303,152.740,77.832,206.334,513.210,42.873,556.083,27.775
Guapiara,124.330,37.239,64.168,78.992,304.729,12.077,316.806,17.874
Guará,69.390,74.140,84.890,183.132,411.551,19.337,430.888,20.997
Guaraçaí,82.889,12.800,37.929,86.482,220.099,10.019,230.118,27.304
Guaraci,134.588,73.983,53.104,101.419,363.095,24.555,387.650,36.280
Guarani d'Oeste,6.556,3.502,12.279,11.339,33.677,1.222,34.898,18.017
Guarantã,52.399,27.884,27.571,55.421,163.275,7.926,171.201,26.534
Guararapes,215.330,256.051,123.385,439.521,1.034.288,72.524,1.106.811,34.920
Guararema,34.386,274.417,120.746,760.258,1.189.807,212.889,1.402.696,49.513
Guaratinguetá,27.005,1.592.987,443.475,2.261.784,4.325.250,744.616,5.069.867,43.482
Guareí,52.778,43.119,60.764,69.523,226.183,13.108,239.291,15.543
Guariba,64.309,211.891,144.569,377.091,797.860,67.262,865.122,22.760
Guarujá,36.452,1.340.042,1.392.762,4.672.978,7.442.234,966.476,8.408.710,27.255
Guarulhos,33.651,10.416.808,5.192.962,30.591.251,46.234.672,9.398.063,55.632.735,42.365
Guatapará,103.640,8.384,37.223,57.961,207.208,11.516,218.724,29.975
Guzolândia,15.470,4.167,22.539,20.635,62.811,1.912,64.723,12.934
Herculândia,78.092,112.650,34.010,100.196,324.949,24.111,349.060,38.396
Holambra,275.892,162.752,69.676,348.260,856.581,81.710,938.291,68.911
Hortolândia,1.067,4.035.653,880.927,5.643.144,10.560.791,1.850.528,12.411.319,56.690
Iacanga,101.247,43.256,48.387,274.225,467.116,59.301,526.417,48.123
Iacri,91.195,12.740,25.394,64.854,194.183,11.929,206.112,32.613
Iaras,37.425,9.366,32.645,51.204,130.640,8.569,139.209,20.682
Ibaté,60.056,298.972,124.109,368.478,851.614,77.418,929.032,27.673
Ibirá,49.634,35.235,49.506,101.958,236.333,13.230,249.562,21.270
Ibirarema,37.889,22.903,28.321,77.820,166.934,16.327,183.260,25.194
Ibitinga,134.036,323.709,202.998,712.803,1.373.546,125.396,1.498.941,26.287
Ibiúna,272.540,276.531,279.237,675.491,1.503.799,129.447,1.633.246,21.813
Icém,27.677,34.985,37.619,76.119,176.401,5.295,181.695,23.096
Iepê,56.005,15.882,35.837,116.428,224.152,22.350,246.502,31.490
Igaraçu do Tietê,15.293,18.550,87.774,160.578,282.195,16.968,299.164,12.519
Igarapava,86.265,162.149,107.670,608.011,964.095,123.895,1.087.990,37.469
Igaratá,1.980,32.792,45.975,106.010,186.758,26.706,213.464,23.281
Iguape,88.698,275.870,122.479,303.041,790.088,19.844,809.931,27.704
Ilha Comprida,4.034,376.467,79.887,224.327,684.715,8.843,693.559,70.049
Ilha Solteira,58.503,39.822,129.063,367.930,595.318,31.989,627.307,24.513
Ilhabela,3.150,3.981.015,219.988,1.887.013,6.091.166,75.812,6.166.979,192.790
Indaiatuba,31.705,4.125.713,1.017.718,6.001.610,11.176.746,2.848.089,14.024.836,60.300
Indiana,8.783,3.999,20.865,25.189,58.835,2.880,61.715,12.881
Indiaporã,29.248,4.801,19.642,36.705,90.396,3.868,94.264,24.402
Inúbia Paulista,9.154,6.291,18.683,91.700,125.828,14.539,140.367,36.765
Ipaussu,43.524,98.027,59.242,155.000,355.793,27.981,383.774,26.937
Iperó,16.359,153.993,126.335,228.210,524.898,65.175,590.074,18.083
Ipeúna,18.254,490.366,30.060,200.351,739.031,82.435,821.466,115.912
Ipiguá,26.764,23.842,21.892,28.756,101.254,8.791,110.044,21.961
Iporanga,6.136,2.339,22.613,18.791,49.878,1.901,51.779,11.860
Ipuã,95.641,48.792,70.220,161.771,376.423,23.123,399.547,26.012
Iracemápolis,25.886,654.390,94.922,543.387,1.318.585,543.571,1.862.156,82.196
Irapuã,59.437,9.259,30.337,44.731,143.765,3.634,147.399,19.384
Irapuru,15.977,2.490,28.617,35.860,82.945,3.340,86.284,11.566
Itaberá,154.936,27.161,67.073,247.502,496.672,40.900,537.572,30.452
Itaí,157.797,52.210,107.320,224.947,542.274,38.484,580.758,22.551
Itajobi,180.610,575.554,65.346,369.388,1.190.899,111.856,1.302.755,89.120
Itaju,37.361,10.744,18.673,35.553,102.331,7.443,109.774,31.018
Itanhaém,94.618,136.995,445.585,1.076.650,1.753.848,95.622,1.849.471,19.420
Itaóca,3.472,6.830,16.211,11.648,38.161,1.674,39.835,12.503
Itapecerica da Serra,16.002,561.230,587.069,1.723.449,2.887.750,347.130,3.234.881,19.658
Itapetininga,253.556,956.909,560.364,2.111.946,3.882.776,447.394,4.330.170,27.863
Itapeva,534.353,243.195,375.187,1.072.477,2.225.213,155.902,2.381.115,26.336
Itapevi,264,2.662.034,813.244,5.846.959,9.322.501,1.931.227,11.253.728,49.749
Itapira,74.327,1.268.268,296.239,1.437.508,3.076.342,387.198,3.463.541,48.919
Itapirapuã Paulista,2.309,1.923,20.229,13.488,37.949,1.262,39.211,9.622
Itápolis,245.436,240.350,156.358,614.020,1.256.165,107.491,1.363.657,33.163
Itaporanga,37.098,13.110,55.239,172.031,277.478,25.984,303.462,20.735
Itapuí,23.168,210.317,53.897,266.499,553.881,96.997,650.878,48.887
Itapura,39.378,7.741,25.178,29.570,101.867,3.594,105.461,22.212
Itaquaquecetuba,9.327,1.501.189,1.168.908,3.459.898,6.139.322,854.297,6.993.619,19.673
Itararé,72.140,87.670,174.789,485.474,820.073,64.657,884.729,18.192
Itariri,103.423,11.346,59.091,86.309,260.169,9.042,269.212,16.101
Itatiba,523.254,1.546.575,454.001,2.086.724,4.610.554,896.169,5.506.722,48.593
Itatinga,55.162,45.857,78.019,125.651,304.689,21.458,326.147,16.490
Itirapina,53.530,29.480,80.580,168.418,332.008,52.285,384.292,23.036
Itirapuã,13.844,7.618,26.389,28.259,76.110,4.010,80.120,12.992
Itobi,27.209,9.391,26.062,54.354,117.016,6.798,123.813,16.311
Itu,39.412,1.646.176,673.316,3.616.975,5.975.879,1.412.913,7.388.792,44.712
Itupeva,29.519,2.237.617,281.879,2.177.822,4.726.836,1.186.699,5.913.535,107.713
Ituverava,163.181,360.129,169.657,656.082,1.349.049,208.869,1.557.919,39.117
Jaborandi,55.090,8.729,29.860,47.692,141.371,3.911,145.282,21.824
Jaboticabal,217.397,514.591,312.476,1.450.511,2.494.974,248.523,2.743.497,37.306
Jacareí,24.472,3.683.985,826.614,4.667.427,9.202.499,2.066.278,11.268.777,50.486
Jaci,39.357,138.689,28.184,122.778,329.008,53.356,382.365,58.048
Jacupiranga,180.321,33.445,64.723,280.504,558.994,40.595,599.589,34.896
Jaguariúna,13.776,2.801.572,273.437,5.398.261,8.487.046,2.795.678,11.282.723,216.455
Jales,60.871,191.914,174.562,843.193,1.270.540,102.997,1.373.537,29.098
Jambeiro,5.643,75.619,30.678,55.678,167.617,49.542,217.160,36.260
Jandira,528,1.028.012,417.680,1.876.370,3.322.591,765.711,4.088.302,34.352
Jardinópolis,91.834,153.280,174.829,579.107,999.050,110.768,1.109.818,26.784
Jarinu,34.528,373.971,138.015,1.354.841,1.901.356,351.562,2.252.918,80.261
Jaú,103.517,732.773,526.008,2.793.319,4.155.616,427.272,4.582.888,32.080
Jeriquara,29.700,6.464,17.636,25.733,79.532,2.425,81.958,26.060
Joanópolis,22.943,12.095,48.817,109.667,193.522,9.794,203.316,16.373
João Ramalho,117.312,5.882,21.840,35.175,180.209,3.399,183.608,42.571
José Bonifácio,149.879,381.731,140.009,598.800,1.270.419,110.207,1.380.626,39.406
Júlio Mesquita,5.103,1.621,22.378,20.740,49.842,1.750,51.592,11.289
Jumirim,5.274,38.917,18.037,32.534,94.763,13.488,108.251,34.192
Jundiaí,112.983,8.065.771,1.915.874,23.163.488,33.258.117,7.826.330,41.084.447,103.395
Junqueirópolis,73.824,95.701,75.871,283.569,528.964,57.315,586.279,29.812
Juquiá,117.389,22.953,69.034,135.450,344.827,14.567,359.394,19.038
Juquitiba,684,48.195,110.639,283.019,442.537,43.447,485.984,16.274
Lagoinha,8.031,3.561,20.531,22.097,54.220,2.071,56.291,11.681
Laranjal Paulista,36.781,332.314,109.869,378.729,857.693,133.111,990.804,36.592
Lavínia,53.617,4.264,43.972,40.576,142.429,5.220,147.649,17.229
Lavrinhas,4.324,20.931,29.711,35.062,90.028,10.514,100.542,14.373
Leme,85.596,686.723,384.361,1.446.657,2.603.338,362.828,2.966.166,30.180
Lençóis Paulista,130.585,702.380,265.547,1.199.343,2.297.855,291.784,2.589.639,39.882
Limeira,88.103,3.591.344,1.137.999,5.569.154,10.386.601,1.719.610,12.106.211,41.657
Lindóia,5.770,45.776,34.325,72.962,158.834,14.581,173.414,23.258
Lins,95.964,1.182.780,257.808,1.500.788,3.037.340,296.290,3.333.630,44.976
Lorena,8.974,741.758,302.590,1.266.992,2.320.314,274.719,2.595.033,30.372
Lourdes,11.147,2.282,13.096,11.578,38.103,1.005,39.108,18.014
Louveira,25.611,3.633.211,291.734,6.771.879,10.722.435,2.507.194,13.229.630,292.458
Lucélia,28.147,92.333,76.525,190.767,387.771,37.031,424.803,20.521
Lucianópolis,17.101,2.747,14.444,14.589,48.882,1.415,50.297,22.314
Luís Antônio,115.196,765.946,69.814,308.468,1.259.425,140.052,1.399.477,104.392
Luiziânia,17.456,3.733,22.265,24.715,68.168,1.837,70.005,12.645
Lupércio,10.244,14.214,19.890,25.194,69.543,3.457,73.000,16.591
Lutécia,49.958,8.042,15.440,18.654,92.094,2.052,94.146,35.608
Macatuba,48.595,71.329,68.662,341.190,529.776,68.444,598.220,35.745
Macaubal,38.413,6.497,30.598,73.504,149.013,7.845,156.858,20.266
Macedônia,29.695,7.125,18.377,19.147,74.344,2.083,76.426,21.230
Magda,42.217,6.930,21.224,32.181,102.552,3.394,105.946,33.935
Mairinque,18.676,598.361,208.171,650.302,1.475.511,229.112,1.704.623,37.515
Mairiporã,1.612,331.428,316.080,926.906,1.576.027,198.900,1.774.927,19.000
Manduri,42.919,25.205,36.051,85.401,189.577,15.212,204.788,21.837
Marabá Paulista,58.935,8.098,28.252,23.591,118.875,2.431,121.307,24.792
Maracaí,79.848,67.270,58.394,188.247,393.758,32.241,426.000,31.619
Marapoama,30.412,56.238,17.057,46.868,150.575,13.345,163.920,57.922
Mariápolis,20.534,3.276,18.078,18.156,60.044,1.162,61.207,15.460
Marília,71.297,1.234.996,914.486,4.701.649,6.922.428,818.643,7.741.070,34.045
Marinópolis,7.776,1.838,12.670,11.995,34.280,1.090,35.369,16.842
Martinópolis,54.788,74.418,104.817,239.835,473.857,31.174,505.031,20.008
Matão,76.076,1.600.517,303.191,1.568.662,3.548.446,494.950,4.043.395,51.072
Mauá,17,6.232.240,1.407.372,6.670.112,14.309.742,2.205.955,16.515.697,36.873
Mendonça,27.466,109.586,27.885,77.596,242.532,22.647,265.179,53.745
Meridiano,28.192,102.982,22.136,82.349,235.659,23.673,259.331,68.697
Mesópolis,28.740,2.645,12.891,12.373,56.649,1.020,57.669,30.513
Miguelópolis,451.234,317.089,101.943,232.593,1.102.858,18.721,1.121.579,53.027
Mineiros do Tietê,26.900,25.377,45.628,72.383,170.288,12.636,182.924,14.714
