MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Boituva,20.386,712.120,264.472,1.023.200,2.020.178,361.339,2.381.517,48.160
Bom Jesus dos Perdões,8.012,310.372,99.421,357.179,774.984,133.444,908.428,35.367
Bom Sucesso de Itararé,5.794,14.263,18.932,21.090,60.079,2.581,62.660,14.161
Borá,12.534,26.673,8.332,17.697,65.236,5.654,70.890,100.618
Boracéia,18.508,191.057,23.141,113.683,346.389,36.783,383.172,79.827
Borborema,81.572,26.898,66.874,171.703,347.049,25.197,372.245,26.733
Borebi,20.366,2.799,16.908,21.143,61.215,4.063,65.278,24.654
Botucatu,201.068,1.090.166,471.018,2.449.999,4.212.251,411.158,4.623.409,30.886
Bragança Paulista,45.222,1.606.000,622.758,3.270.518,5.544.498,761.009,6.305.507,35.045
Braúna,22.539,8.301,25.767,37.740,94.348,3.815,98.163,17.260
Brejo Alegre,9.666,21.261,19.178,27.648,77.753,5.406,83.159,62.919
Brodowski,42.711,158.397,104.287,299.883,605.278,63.702,668.980,27.700
Brotas,89.950,67.275,107.399,335.358,599.982,57.872,657.854,32.780
Buri,124.864,42.021,83.534,142.974,393.393,20.313,413.706,18.959
Buritama,45.383,248.558,72.769,233.663,600.373,35.290,635.662,37.925
Buritizal,33.030,62.238,26.475,47.219,168.962,9.004,177.965,43.691
Cabrália Paulista,17.786,14.285,21.784,24.738,78.593,3.957,82.550,19.288
Cabreúva,28.790,1.129.792,223.327,2.258.780,3.640.689,1.036.453,4.677.142,93.987
Caçapava,16.110,1.614.162,354.905,1.638.579,3.623.755,694.689,4.318.445,46.465
Cachoeira Paulista,12.629,62.166,128.816,373.201,576.812,31.680,608.492,18.602
Caconde,93.930,34.290,70.846,149.513,348.579,8.763,357.342,18.302
Cafelândia,91.768,96.275,76.562,198.639,463.244,41.788,505.033,27.985
Caiabu,14.145,3.730,19.597,19.146,56.618,1.596,58.214,14.579
Caieiras,1.801,1.207.824,376.675,1.464.205,3.050.504,505.809,3.556.312,33.948
Caiuá,21.013,2.990,28.169,20.015,72.187,3.424,75.611,14.201
Cajamar,378,2.092.852,396.705,10.499.318,12.989.253,3.980.858,16.970.111,197.667
Cajati,185.772,565.118,120.892,392.839,1.264.622,187.854,1.452.475,50.868
Cajobi,25.519,7.724,42.094,72.557,147.894,8.072,155.966,15.248
Cajuru,64.653,112.578,100.809,233.266,511.305,60.860,572.165,23.145
Campina do Monte Alegre,19.009,12.689,28.708,43.244,103.650,5.001,108.651,19.068
Campinas,95.478,9.362.866,4.599.178,36.597.970,50.655.492,10.741.771,61.397.263,50.451
Campo Limpo Paulista,6.303,613.185,311.231,910.395,1.841.113,269.935,2.111.048,22.811
Campos do Jordão,3.741,122.893,218.073,828.233,1.172.940,74.936,1.247.875,24.080
Campos Novos Paulista,54.291,8.838,24.305,48.460,135.894,5.885,141.778,26.675
Cananéia,29.644,77.893,60.439,122.563,290.539,10.118,300.657,21.118
Canas,2.500,15.298,24.489,51.622,93.909,10.670,104.580,26.364
Cândido Mota,90.112,186.524,118.194,619.492,1.014.323,152.151,1.166.474,33.541
Cândido Rodrigues,32.329,10.997,15.551,35.676,94.554,5.547,100.101,43.064
Canitar,6.743,89.774,24.275,50.463,171.255,17.413,188.668,35.350
Capão Bonito,146.910,89.200,187.990,431.603,855.703,50.760,906.463,18.130
Capela do Alto,28.094,25.600,82.430,119.490,255.613,16.858,272.471,14.203
Capivari,52.607,676.713,240.324,816.539,1.786.184,273.520,2.059.704,36.112
Caraguatatuba,13.190,453.272,597.274,2.034.427,3.098.163,227.757,3.325.920,25.886
Carapicuíba,228,800.616,1.103.519,3.341.592,5.245.955,499.356,5.745.311,14.146
Cardoso,60.269,14.163,52.461,118.742,245.636,9.903,255.539,22.105
Casa Branca,177.325,63.988,127.987,398.487,767.788,63.380,831.168,28.013
Cássia dos Coqueiros,98.519,5.884,16.795,26.285,147.483,1.433,148.915,55.747
Castilho,63.838,299.977,105.135,320.046,788.997,75.947,864.944,54.566
Catanduva,45.096,796.145,503.665,2.480.016,3.824.922,370.299,4.195.221,33.915
Catiguá,18.600,6.534,31.893,53.143,110.170,6.723,116.893,15.870
Cedral,27.529,81.152,42.948,119.585,271.214,41.211,312.425,37.678
Cerqueira César,66.267,168.655,88.197,238.631,561.750,43.437,605.187,39.622
Cerquilho,52.010,592.816,187.770,749.666,1.582.261,250.965,1.833.225,39.425
Cesário Lange,32.130,74.964,73.050,213.731,393.875,38.379,432.254,24.605
Charqueada,20.487,96.992,62.527,142.036,322.042,31.864,353.905,21.654
Chavantes,21.980,13.095,51.832,104.572,191.479,15.977,207.456,17.445
Clementina,16.458,63.115,33.666,87.931,201.170,18.639,219.809,32.801
Colina,68.041,399.240,88.474,428.167,983.922,123.971,1.107.893,54.266
Colômbia,124.284,68.459,39.809,77.120,309.672,20.374,330.046,62.743
Conchal,44.992,177.019,117.899,289.091,629.002,63.284,692.286,24.351
Conchas,60.644,29.104,73.713,168.097,331.558,20.834,352.392,19.523
Cordeirópolis,47.987,787.162,144.639,1.401.246,2.381.034,441.188,2.822.222,110.703
Coroados,40.364,29.322,24.976,58.999,153.661,11.843,165.504,28.223
Coronel Macedo,23.441,7.098,22.467,21.206,74.211,2.660,76.871,16.644
Corumbataí,26.288,11.200,23.729,146.736,207.953,40.609,248.561,52.297
Cosmópolis,22.692,479.472,263.534,657.956,1.423.654,167.437,1.591.091,22.457
Cosmorama,71.807,96.291,34.753,95.062,297.913,37.983,335.896,38.185
Cotia,17.895,2.763.445,994.033,6.102.205,9.877.578,2.656.991,12.534.569,48.930
Cravinhos,49.941,296.184,141.503,542.185,1.029.813,165.915,1.195.729,30.701
Cristais Paulista,62.201,13.580,35.487,75.173,186.441,6.731,193.173,24.104
Cruzália,18.702,3.007,13.916,57.495,93.119,11.415,104.534,43.198
Cruzeiro,6.886,740.691,304.007,1.074.674,2.126.258,309.561,2.435.818,26.649
Cubatão,912,6.294.750,799.377,4.250.253,11.345.292,1.837.947,13.183.239,91.909
Cunha,21.926,16.685,83.737,126.865,249.213,9.837,259.050,11.285
Descalvado,101.919,461.034,138.345,653.707,1.355.004,231.424,1.586.428,50.400
Diadema,775,4.023.650,1.613.713,6.417.411,12.055.550,2.616.422,14.671.971,34.189
Dirce Reis,6.281,18.392,12.447,15.222,52.341,5.049,57.391,38.204
Divinolândia,47.715,13.154,43.612,163.259,267.740,11.797,279.537,27.350
Dobrada,21.748,13.711,33.438,37.624,106.521,8.880,115.401,13.864
Dois Córregos,87.163,110.361,103.305,287.836,588.664,59.223,647.887,26.170
Dolcinópolis,14.942,2.482,11.791,15.794,45.009,1.282,46.291,21.977
Dourado,19.105,127.731,37.898,297.932,482.666,144.514,627.180,73.135
Dracena,41.394,110.520,170.313,783.681,1.105.908,93.783,1.199.691,26.279
Duartina,13.654,30.393,50.711,129.888,224.646,12.633,237.279,21.023
Dumont,19.013,58.083,37.773,89.743,204.612,24.379,228.991,25.935
Echaporã,38.415,7.930,26.899,47.806,121.050,4.392,125.442,21.121
Eldorado,149.348,15.867,62.476,84.890,312.581,8.561,321.142,24.026
Elias Fausto,68.601,249.569,74.301,217.207,609.678,97.027,706.704,39.837
Elisiário,12.630,5.327,18.343,24.391,60.691,3.046,63.737,20.002
Embaúba,13.645,5.846,14.899,16.245,50.635,1.528,52.163,22.841
Embu das Artes,273,1.277.283,951.080,8.303.325,10.531.962,2.716.231,13.248.193,44.457
Embu-Guaçu,1.874,221.285,250.464,497.660,971.282,150.611,1.121.893,15.311
Emilianópolis,17.638,5.184,18.192,18.947,59.962,1.786,61.747,20.420
Engenheiro Coelho,24.357,177.618,83.616,307.300,592.891,70.423,663.314,30.158
Espírito Santo do Pinhal,69.773,353.238,162.422,713.468,1.298.902,134.331,1.433.233,31.300
Espírito Santo do Turvo,21.128,4.408,22.839,25.513,73.889,4.803,78.692,15.734
Estiva Gerbi,31.896,125.048,49.064,103.122,309.130,25.505,334.635,29.424
Estrela do Norte,14.787,2.985,17.205,14.034,49.011,1.579,50.590,24.405
Estrela d'Oeste,40.896,266.200,36.249,217.701,561.046,65.067,626.113,106.950
Euclides da Cunha Paulista,65.706,8.112,38.369,42.813,155.000,4.118,159.118,11.857
Fartura,57.388,40.466,63.864,189.013,350.731,19.897,370.628,24.470
Fernando Prestes,72.039,16.029,25.995,67.212,181.275,10.133,191.408,35.989
Fernandópolis,86.241,258.578,263.475,1.241.637,1.849.931,156.173,2.006.104,29.030
Fernão,21.685,2.509,11.986,12.436,48.617,1.413,50.029,29.643
Ferraz de Vasconcelos,1.756,804.440,614.844,1.407.903,2.828.943,308.997,3.137.940,15.735
Flora Rica,13.897,1.781,11.835,9.754,37.267,702,37.968,24.425
Floreal,20.077,4.660,16.930,20.144,61.811,2.168,63.979,20.966
Flórida Paulista,35.890,29.375,54.131,79.302,198.699,7.934,206.634,16.012
Florínia,30.131,4.697,17.443,69.294,121.565,14.527,136.091,43.633
Franca,83.748,1.747.214,1.213.356,5.930.258,8.974.576,1.018.406,9.992.981,27.680
Francisco Morato,413,110.724,557.731,773.472,1.442.340,74.905,1.517.245,8.594
Franco da Rocha,2.815,839.826,503.440,1.364.521,2.710.601,284.715,2.995.316,19.748
Gabriel Monteiro,15.633,17.022,15.276,23.277,71.207,2.911,74.118,26.197
Gália,31.855,10.003,27.966,66.311,136.135,7.039,143.175,20.902
Garça,93.152,178.159,167.665,651.272,1.090.248,102.168,1.192.416,25.814
Gastão Vidigal,19.893,4.972,20.710,27.671,73.247,3.272,76.519,14.880
Gavião Peixoto,27.099,585.111,29.191,146.554,787.956,99.146,887.102,185.740
General Salgado,35.468,14.236,50.691,132.972,233.367,15.136,248.503,24.431
Getulina,60.755,7.904,44.415,65.988,179.061,6.094,185.155,18.014
Glicério,20.569,17.529,24.331,34.459,96.888,4.617,101.506,20.490
Guaiçara,31.597,29.450,46.247,74.539,181.833,14.389,196.222,16.287
Guaimbê,17.318,2.557,23.116,29.579,72.569,3.031,75.600,13.467
Guaíra,205.734,1.483.461,191.960,1.019.749,2.900.905,348.619,3.249.524,84.416
Guapiaçu,54.244,150.449,79.638,215.175,499.507,49.925,549.431,27.403
Guapiara,118.839,35.328,68.042,92.636,314.846,11.548,326.394,17.857
Guará,52.250,72.580,88.750,202.516,416.096,23.485,439.581,20.895
Guaraçaí,112.246,12.389,39.158,97.522,261.315,12.548,273.862,27.317
Guaraci,95.617,54.376,54.076,96.881,300.950,28.177,329.127,35.957
Guarani d'Oeste,6.068,3.061,12.534,12.600,34.264,1.283,35.546,18.063
Guarantã,60.981,20.962,29.104,54.670,165.718,8.458,174.176,26.498
Guararapes,163.326,142.848,127.907,413.041,847.123,62.832,909.954,34.781
Guararema,27.941,251.839,127.198,769.533,1.176.511,237.071,1.413.582,48.888
Guaratinguetá,26.047,1.762.715,455.132,2.447.495,4.691.389,980.796,5.672.184,43.267
Guareí,43.940,40.222,64.221,62.502,210.885,11.897,222.782,15.426
Guariba,46.014,202.515,154.305,420.487,823.320,76.486,899.806,22.562
Guarujá,34.610,1.244.106,1.449.686,4.764.871,7.493.272,1.105.736,8.599.009,27.027
Guarulhos,32.570,11.438.406,5.445.474,33.772.291,50.688.741,10.636.984,61.325.724,41.963
Guatapará,78.283,15.255,39.568,64.187,197.292,15.568,212.860,29.779
Guzolândia,13.653,3.958,23.492,22.575,63.677,2.143,65.821,12.847
Herculândia,60.765,90.153,37.265,102.554,290.737,23.235,313.972,38.161
Holambra,274.252,153.553,73.103,380.410,881.318,88.735,970.053,67.498
Hortolândia,1.016,3.905.026,920.178,5.805.358,10.631.579,2.484.815,13.116.393,55.744
Iacanga,65.385,40.115,51.699,222.632,379.831,48.124,427.955,47.596
Iacri,70.841,18.115,25.641,64.431,179.028,12.414,191.441,32.690
Iaras,41.496,8.878,35.749,56.490,142.613,9.922,152.536,20.517
Ibaté,36.409,244.374,129.715,361.987,772.486,76.708,849.194,27.360
Ibirá,36.952,42.378,51.788,106.928,238.045,13.061,251.106,21.076
Ibirarema,33.296,19.852,29.218,83.384,165.749,17.788,183.537,24.930
Ibitinga,87.906,371.003,211.971,729.512,1.400.392,123.366,1.523.757,26.064
Ibiúna,265.928,277.808,297.035,728.335,1.569.106,132.819,1.701.924,21.664
Icém,17.924,36.780,39.435,74.382,168.521,5.269,173.791,22.936
Iepê,39.757,13.404,38.810,125.355,217.326,29.933,247.259,31.366
Igaraçu do Tietê,11.945,18.227,89.065,167.551,286.788,16.637,303.425,12.478
Igarapava,67.045,166.276,115.473,683.520,1.032.313,147.360,1.179.673,37.291
Igaratá,1.622,19.240,44.624,97.270,162.755,17.888,180.642,23.160
Iguape,77.414,546.011,127.465,396.469,1.147.359,22.461,1.169.820,27.632
Ilha Comprida,3.829,854.690,87.401,381.733,1.327.652,12.316,1.339.968,69.142
Ilha Solteira,50.864,33.217,130.285,379.023,593.388,31.955,625.343,24.463
Ilhabela,2.991,10.150.556,250.099,3.877.483,14.281.129,120.095,14.401.225,189.905
Indaiatuba,28.375,4.701.156,1.030.187,6.577.474,12.337.191,3.259.114,15.596.305,59.436
Indiana,10.555,3.142,21.485,26.409,61.591,2.539,64.130,12.898
Indiaporã,23.697,5.611,20.216,41.995,91.519,4.031,95.550,24.421
Inúbia Paulista,7.656,6.889,19.806,89.529,123.880,14.381,138.262,36.535
Ipaussu,29.674,87.368,62.254,162.672,341.968,31.043,373.011,26.776
Iperó,12.521,171.281,133.581,251.005,568.387,80.046,648.433,17.776
Ipeúna,16.879,389.941,32.233,183.691,622.743,73.550,696.293,113.399
Ipiguá,23.791,18.340,23.482,32.461,98.074,9.392,107.466,21.650
Iporanga,5.452,2.395,23.230,18.546,49.622,1.652,51.274,11.822
Ipuã,68.181,38.204,72.477,157.790,336.652,22.201,358.853,25.734
Iracemápolis,16.934,675.747,98.611,560.729,1.352.022,638.575,1.990.597,81.027
Irapuã,61.502,9.411,31.375,50.185,152.474,4.272,156.746,19.275
Irapuru,13.930,2.503,29.982,38.238,84.654,3.407,88.061,11.630
Itaberá,143.399,26.423,69.986,244.861,484.669,36.792,521.462,30.476
Itaí,145.027,52.488,114.384,246.691,558.590,42.477,601.068,22.335
Itajobi,211.969,709.159,68.874,457.537,1.447.540,151.769,1.599.309,89.132
Itaju,24.964,10.584,19.568,26.908,82.023,5.300,87.324,30.689
Itanhaém,38.645,138.403,459.241,1.148.190,1.784.479,101.152,1.885.631,19.187
Itaóca,3.678,6.961,16.391,12.530,39.560,1.739,41.299,12.503
Itapecerica da Serra,15.473,697.123,613.617,1.924.630,3.250.843,410.095,3.660.938,19.460
Itapetininga,245.550,1.046.455,587.588,2.374.990,4.254.583,499.566,4.754.148,27.585
Itapeva,538.045,258.046,376.547,1.176.436,2.349.074,172.900,2.521.974,26.212
Itapevi,251,2.576.307,863.301,6.592.388,10.032.247,2.139.814,12.172.061,48.933
Itapira,53.932,1.517.715,306.411,1.557.095,3.435.152,470.400,3.905.552,48.759
Itapirapuã Paulista,2.584,1.893,20.767,15.323,40.566,1.541,42.108,9.543
Itápolis,172.832,233.955,162.622,628.005,1.197.413,111.339,1.308.752,33.049
Itaporanga,32.945,12.339,57.766,187.361,290.410,30.692,321.102,20.710
Itapuí,16.578,203.933,56.154,283.487,560.152,105.260,665.412,48.331
Itapura,30.068,4.093,26.231,28.045,88.437,3.071,91.508,21.953
Itaquaquecetuba,9.029,1.642.942,1.205.896,3.421.610,6.279.477,933.083,7.212.560,19.402
Itararé,74.816,89.940,179.450,473.250,817.456,61.428,878.884,18.145
Itariri,100.692,12.013,62.131,91.395,266.231,9.944,276.174,15.928
Itatiba,506.475,1.703.452,480.747,2.257.143,4.947.818,1.103.366,6.051.184,47.953
Itatinga,77.986,78.420,80.203,144.874,381.483,28.910,410.393,16.280
Itirapina,47.602,36.322,83.114,184.367,351.405,59.782,411.187,22.820
Itirapuã,27.665,7.974,27.616,33.235,96.490,2.084,98.574,12.914
Itobi,22.518,9.820,26.918,58.016,117.272,7.535,124.807,16.300
Itu,34.689,1.832.248,701.046,3.767.064,6.335.047,1.496.451,7.831.498,44.311
Itupeva,27.842,2.471.217,301.663,2.521.972,5.322.694,1.367.493,6.690.186,105.064
Ituverava,141.345,358.525,175.251,672.446,1.347.567,177.055,1.524.622,38.981
Jaborandi,46.114,7.826,31.350,47.899,133.189,4.660,137.849,21.801
Jaboticabal,166.764,568.721,324.605,1.560.782,2.620.873,285.974,2.906.847,37.192
Jacareí,22.871,4.003.768,863.325,5.368.627,10.258.591,2.446.801,12.705.393,50.134
Jaci,25.500,151.864,29.389,133.629,340.381,52.799,393.180,56.967
Jacupiranga,133.825,35.856,67.928,257.545,495.154,35.271,530.424,34.870
Jaguariúna,12.244,3.165.982,291.781,5.394.179,8.864.186,2.665.658,11.529.844,212.809
Jales,66.359,234.720,181.031,943.515,1.425.626,120.950,1.546.576,29.088
Jambeiro,4.438,89.191,32.884,56.964,183.477,54.873,238.350,35.811
Jandira,501,895.960,430.665,1.863.075,3.190.201,824.510,4.014.711,33.921
Jardinópolis,69.791,143.622,186.348,575.839,975.601,121.385,1.096.985,26.477
Jarinu,33.599,417.800,157.842,1.500.268,2.109.509,400.773,2.510.283,78.658
Jaú,79.130,753.166,539.978,2.894.651,4.266.924,466.176,4.733.100,31.739
Jeriquara,33.363,6.218,17.648,23.526,80.754,1.632,82.386,26.068
Joanópolis,19.335,12.658,50.817,119.736,202.547,10.458,213.005,16.265
João Ramalho,60.956,2.939,22.788,30.876,117.559,3.315,120.874,42.345
José Bonifácio,114.858,340.894,153.762,601.995,1.211.509,109.233,1.320.742,39.058
Júlio Mesquita,5.861,1.283,21.230,20.891,49.265,1.862,51.127,11.233
Jumirim,12.081,51.261,16.958,34.790,115.090,16.421,131.511,33.713
Jundiaí,110.248,8.459.357,2.007.109,24.669.958,35.246.672,8.386.218,43.632.891,102.570
Junqueirópolis,56.990,97.659,80.459,288.087,523.194,52.947,576.141,29.613
Juquiá,84.631,22.166,73.664,133.722,314.184,14.715,328.899,19.054
Juquitiba,664,50.112,114.133,304.020,468.929,44.975,513.904,16.178
Lagoinha,6.516,3.230,21.232,23.598,54.576,2.014,56.591,11.684
Laranjal Paulista,31.613,405.932,112.329,417.345,967.218,145.362,1.112.580,36.257
Lavínia,55.387,4.382,46.510,45.035,151.313,6.202,157.515,17.275
Lavrinhas,3.567,25.745,30.944,39.313,99.569,10.387,109.957,14.259
Leme,66.964,816.073,393.844,1.522.756,2.799.638,407.965,3.207.602,29.909
Lençóis Paulista,88.585,709.586,278.083,1.241.510,2.317.765,321.297,2.639.062,39.598
Limeira,75.332,4.101.581,1.142.120,5.926.330,11.245.363,1.946.662,13.192.025,41.389
Lindóia,5.306,50.126,35.011,76.583,167.027,15.298,182.325,22.987
Lins,92.921,1.412.888,261.312,1.660.501,3.427.622,357.744,3.785.366,44.782
Lorena,9.106,761.100,312.015,1.419.801,2.502.022,324.696,2.826.718,30.231
Lourdes,10.167,2.137,13.841,12.565,38.710,1.338,40.048,17.989
Louveira,31.284,1.677.715,307.792,6.577.738,8.594.529,2.368.923,10.963.452,286.201
Lucélia,23.069,93.984,83.112,197.520,397.684,43.486,441.170,20.417
Lucianópolis,20.488,3.224,15.266,16.283,55.262,1.744,57.006,22.295
Luís Antônio,81.362,870.925,74.612,332.874,1.359.773,149.529,1.509.302,102.496
Luiziânia,16.417,3.876,23.252,26.283,69.829,1.917,71.747,12.485
Lupércio,12.122,12.100,20.869,29.063,74.154,3.204,77.358,16.565
Lutécia,40.318,7.758,16.136,18.794,83.006,2.259,85.265,35.702
Macatuba,40.574,51.553,72.626,383.710,548.464,79.904,628.368,35.606
Macaubal,32.950,6.035,32.119,75.700,146.805,7.946,154.750,20.261
Macedônia,29.192,6.878,18.773,21.168,76.011,2.562,78.572,21.283
Magda,31.591,5.146,20.117,32.528,89.382,4.178,93.560,34.066
Mairinque,16.141,670.167,215.286,715.201,1.616.795,280.006,1.896.801,37.274
Mairiporã,754,338.183,338.219,886.882,1.564.038,184.515,1.748.553,18.659
Manduri,52.771,30.297,37.057,91.995,212.121,16.518,228.639,21.726
Marabá Paulista,43.126,3.799,30.366,22.213,99.504,2.075,101.579,24.731
Maracaí,71.318,57.382,61.265,191.830,381.796,30.638,412.434,31.581
Marapoama,38.323,59.691,18.405,49.033,165.452,13.957,179.409,57.395
Mariápolis,17.706,3.207,18.128,16.493,55.533,1.243,56.776,15.441
Marília,72.622,1.184.512,941.700,5.028.968,7.227.802,854.503,8.082.306,33.839
Marinópolis,7.000,1.881,13.205,11.687,33.772,959,34.731,16.859
Martinópolis,44.609,62.467,109.097,248.202,464.376,31.724,496.100,19.896
Matão,84.911,1.577.193,304.007,1.684.013,3.650.123,503.865,4.153.989,50.890
Mauá,14,4.989.657,1.477.457,6.550.839,13.017.966,2.269.516,15.287.483,36.543
Mendonça,18.864,89.307,28.377,75.547,212.095,21.418,233.513,53.345
Meridiano,28.583,89.511,22.578,78.829,219.501,21.656,241.157,68.934
Mesópolis,27.659,2.671,14.008,13.304,57.643,1.155,58.798,30.513
Miguelópolis,311.118,357.467,99.465,227.334,995.384,19.889,1.015.273,52.800
