MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Analândia,22.841,36.614,25.696,39.822,124.974,3.825,128.799,28.043
Andradina,70.633,1.229.699,210.414,916.290,2.427.036,207.500,2.634.536,47.235
Angatuba,104.576,162.611,86.609,309.940,663.736,80.788,744.524,31.869
Anhembi,26.515,13.515,29.689,25.392,95.111,4.169,99.280,16.086
Anhumas,19.487,4.970,17.095,15.723,57.275,1.706,58.980,15.296
Aparecida,1.492,149.972,145.252,653.228,949.945,54.401,1.004.346,28.401
Aparecida d'Oeste,21.942,15.099,17.632,28.535,83.208,4.122,87.331,20.390
Apiaí,240.235,110.197,88.213,220.394,659.039,41.765,700.804,28.369
Araçariguama,1.045,612.781,98.043,550.646,1.262.516,331.695,1.594.211,83.301
Araçatuba,69.466,1.266.208,645.737,3.905.501,5.886.912,560.819,6.447.732,34.566
Araçoiaba da Serra,20.694,149.494,113.937,269.418,553.544,63.672,617.215,20.638
Aramina,16.992,5.398,21.502,58.848,102.739,9.145,111.884,20.952
Arandu,19.049,6.790,26.644,26.625,79.109,2.589,81.698,13.310
Arapeí,1.631,1.337,13.230,7.152,23.349,972,24.321,9.839
Araraquara,87.064,1.522.906,884.791,4.783.350,7.278.111,1.059.612,8.337.723,37.962
Araras,72.068,1.232.999,482.271,2.218.538,4.005.876,559.509,4.565.385,36.469
Arco-Íris,20.148,2.797,11.319,7.796,42.060,904,42.964,23.136
Arealva,31.249,10.952,31.886,56.696,130.781,6.311,137.093,17.079
Areias,7.107,1.228,17.708,9.936,35.979,990,36.969,9.848
Areiópolis,8.266,10.476,41.915,47.720,108.377,4.412,112.789,10.557
Ariranha,15.676,194.319,39.710,258.684,508.389,75.706,584.095,65.240
Artur Nogueira,93.340,146.217,164.213,429.229,832.998,97.386,930.383,19.027
Arujá,26.218,791.087,316.314,2.934.386,4.068.004,740.027,4.808.031,58.324
Aspásia,2.588,1.399,10.137,5.963,20.087,606,20.693,11.586
Assis,43.465,318.191,353.574,1.718.664,2.433.893,277.088,2.710.981,27.546
Atibaia,155.162,1.530.248,512.693,2.538.701,4.736.804,823.001,5.559.805,41.665
Auriflama,14.161,45.639,55.371,139.541,254.713,15.864,270.577,18.835
Avaí,162.290,10.911,24.717,59.478,257.395,6.015,263.411,51.387
Avanhandava,30.139,134.125,47.961,72.329,284.554,11.214,295.768,25.264
Avaré,85.631,338.453,332.567,1.234.500,1.991.151,189.779,2.180.929,25.543
Bady Bassitt,18.820,62.591,59.886,150.141,291.439,25.344,316.782,20.295
Balbinos,6.730,2.811,19.768,8.539,37.847,993,38.840,10.523
Bálsamo,21.344,17.191,31.899,75.518,145.952,12.447,158.399,18.934
Bananal,8.240,58.180,42.482,74.704,183.606,13.439,197.046,18.905
Barão de Antonina,13.751,2.275,15.271,33.919,65.216,6.304,71.519,22.026
Barbosa,6.350,3.613,26.839,40.003,76.805,4.688,81.493,11.753
Bariri,40.208,565.828,118.826,442.262,1.167.125,101.077,1.268.202,38.580
Barra Bonita,12.488,407.375,136.824,597.295,1.153.982,136.686,1.290.668,36.815
Barra do Chapéu,32.382,3.504,18.821,14.333,69.040,1.082,70.122,13.034
Barra do Turvo,4.299,4.228,34.874,30.675,74.076,5.587,79.663,10.401
Barretos,132.380,938.817,458.806,2.021.564,3.551.567,294.114,3.845.681,33.331
Barrinha,16.816,77.095,109.058,205.335,408.303,27.795,436.097,14.316
Barueri,249,4.352.197,1.764.812,28.707.729,34.824.987,12.936.037,47.761.025,188.744
Bastos,546.767,59.724,76.729,221.269,904.490,34.713,939.203,46.360
Batatais,102.466,336.741,219.787,804.269,1.463.262,132.669,1.595.931,27.293
Bauru,35.095,2.287.966,1.313.094,7.858.468,11.494.623,1.132.134,12.626.758,35.576
Bebedouro,50.041,440.031,292.252,1.673.352,2.455.676,330.915,2.786.591,37.302
Bento de Abreu,27.439,35.252,16.841,28.082,107.614,8.334,115.948,41.204
Bernardino de Campos,20.092,39.899,40.915,74.655,175.562,12.690,188.252,17.479
Bertioga,4.428,223.362,332.434,869.514,1.429.737,89.965,1.519.702,27.303
Bilac,45.814,8.385,29.221,64.654,148.074,7.686,155.759,20.854
Birigui,45.668,869.994,430.975,1.473.718,2.820.355,266.076,3.086.430,26.723
Biritiba-Mirim,353.833,38.348,102.694,204.229,699.103,22.229,721.333,23.685
Boa Esperança do Sul,49.661,13.129,59.142,91.093,213.025,10.465,223.490,15.828
Bocaina,23.962,677.063,46.331,140.971,888.328,38.519,926.847,80.407
Bofete,18.280,24.553,43.143,56.610,142.586,9.069,151.654,14.616
Boituva,21.611,970.528,229.615,1.039.159,2.260.914,436.371,2.697.285,50.674
Bom Jesus dos Perdões,9.536,111.745,87.061,213.985,422.328,67.102,489.430,22.123
Bom Sucesso de Itararé,6.612,12.630,16.960,12.466,48.667,2.302,50.969,13.764
Borá,8.169,30.809,7.265,18.554,64.797,6.729,71.526,88.522
Boracéia,11.662,167.295,21.654,45.926,246.538,10.735,257.273,56.906
Borborema,61.110,29.482,64.070,151.635,306.297,20.219,326.516,21.803
Borebi,9.337,2.187,15.662,14.355,41.541,2.251,43.791,17.918
Botucatu,61.332,1.735.723,434.226,2.009.573,4.240.853,398.961,4.639.814,34.405
Bragança Paulista,52.960,1.098.480,599.250,2.370.926,4.121.616,597.468,4.719.084,30.204
Braúna,12.774,4.242,22.504,27.623,67.144,2.631,69.776,13.155
Brejo Alegre,7.353,563.666,16.265,62.586,649.870,23.471,673.341,251.528
Brodowski,32.014,90.650,91.723,232.842,447.228,42.901,490.129,21.611
Brotas,51.590,97.816,95.539,292.418,537.364,56.866,594.229,26.067
Buri,99.643,38.574,76.855,128.030,343.102,14.730,357.832,18.775
Buritama,29.878,368.557,63.872,151.519,613.826,17.002,630.828,39.297
Buritizal,25.170,49.894,23.444,158.670,257.179,37.572,294.751,70.380
Cabrália Paulista,19.281,10.949,20.176,23.245,73.651,4.206,77.857,18.014
Cabreúva,28.474,1.016.073,185.314,1.801.364,3.031.224,928.294,3.959.519,86.915
Caçapava,12.933,1.137.397,333.493,1.301.759,2.785.582,538.858,3.324.440,37.630
Cachoeira Paulista,12.621,57.848,112.537,326.400,509.405,28.164,537.569,17.216
Caconde,51.341,55.229,65.923,106.764,279.257,6.651,285.908,15.301
Cafelândia,49.898,56.407,68.799,147.705,322.808,22.662,345.471,20.395
Caiabu,12.325,3.733,17.821,15.082,48.960,1.203,50.163,12.253
Caieiras,2.360,615.454,340.405,1.363.648,2.321.867,423.251,2.745.118,29.316
Caiuá,23.768,3.089,26.254,16.402,69.513,3.707,73.220,13.740
Cajamar,166,1.751.407,350.429,6.634.024,8.736.027,2.552.033,11.288.060,158.958
Cajati,120.753,258.822,111.979,300.012,791.566,125.637,917.203,32.179
Cajobi,10.977,6.521,38.684,54.075,110.257,5.696,115.953,11.644
Cajuru,74.333,75.429,83.385,196.347,429.494,47.143,476.637,19.425
Campina do Monte Alegre,17.098,5.826,23.784,39.971,86.679,3.586,90.265,15.864
Campinas,109.420,10.249.276,4.428.237,32.296.865,47.083.799,10.070.733,57.154.532,50.377
Campo Limpo Paulista,8.141,385.495,276.303,744.332,1.414.271,193.170,1.607.441,20.446
Campos do Jordão,4.459,166.695,215.910,688.829,1.075.892,65.990,1.141.882,23.305
Campos Novos Paulista,28.657,4.007,22.430,42.895,97.989,5.043,103.032,22.030
Cananéia,17.515,104.464,56.164,108.280,286.422,7.961,294.383,24.108
Canas,1.799,48.945,22.101,65.836,138.681,14.321,153.001,32.326
Cândido Mota,91.895,157.179,117.361,443.827,810.261,95.103,905.364,30.214
Cândido Rodrigues,25.694,7.416,14.318,26.081,73.509,4.520,78.029,29.170
Canitar,5.375,22.164,21.542,31.372,80.453,10.162,90.616,19.387
Capão Bonito,113.088,81.534,161.989,355.792,712.404,40.193,752.596,16.314
Capela do Alto,40.650,23.833,79.235,109.146,252.864,14.443,267.306,14.064
Capivari,47.045,360.486,207.157,650.632,1.265.321,214.180,1.479.500,28.758
Caraguatatuba,8.711,413.605,490.135,1.629.850,2.542.301,185.812,2.728.113,25.029
Carapicuíba,178,846.932,1.081.510,2.695.931,4.624.551,442.716,5.067.266,13.223
Cardoso,34.370,11.274,49.650,88.341,183.636,6.698,190.334,16.174
Casa Branca,82.323,61.771,108.407,317.561,570.063,50.739,620.803,21.479
Cássia dos Coqueiros,71.163,5.010,14.237,16.907,107.316,790,108.106,42.345
Castilho,48.792,83.159,98.295,254.193,484.440,48.600,533.040,27.459
Catanduva,34.662,716.007,452.908,2.108.234,3.311.811,340.124,3.651.936,31.677
Catiguá,17.102,6.189,28.606,46.677,98.574,6.342,104.916,14.282
Cedral,27.460,68.863,36.283,109.550,242.156,28.529,270.685,32.094
Cerqueira César,53.011,179.143,74.230,206.890,513.275,43.297,556.572,30.263
Cerquilho,52.318,521.617,168.948,606.170,1.349.053,217.747,1.566.800,36.139
Cesário Lange,30.011,42.739,62.134,160.051,294.935,41.447,336.382,20.367
Charqueada,18.100,44.512,58.994,110.240,231.845,23.745,255.590,15.932
Chavantes,16.365,21.912,48.913,82.082,169.273,12.434,181.707,14.933
Clementina,10.496,55.478,30.122,75.892,171.988,16.759,188.747,24.376
Colina,54.715,421.584,78.303,346.745,901.347,119.992,1.021.340,58.312
Colômbia,56.844,69.390,35.697,61.435,223.366,18.894,242.260,40.209
Conchal,15.665,182.886,102.096,239.279,539.926,60.482,600.407,22.840
Conchas,45.606,38.262,64.242,135.048,283.158,22.208,305.366,18.267
Cordeirópolis,28.947,502.308,124.546,1.120.785,1.776.587,348.426,2.125.012,93.104
Coroados,38.408,11.523,23.255,33.831,107.017,3.870,110.887,19.731
Coronel Macedo,24.323,3.694,21.418,14.932,64.367,360,64.727,13.223
Corumbataí,21.582,7.503,21.633,83.386,134.104,23.127,157.231,40.120
Cosmópolis,13.838,302.840,229.309,579.334,1.125.322,144.535,1.269.857,19.438
Cosmorama,28.161,68.671,30.585,67.633,195.051,22.536,217.586,30.646
Cotia,20.902,2.523.773,861.781,5.095.552,8.502.007,2.151.805,10.653.812,47.354
Cravinhos,43.757,246.462,129.440,419.130,838.789,130.951,969.740,29.286
Cristais Paulista,39.513,8.822,32.941,54.410,135.686,5.257,140.944,17.548
Cruzália,13.547,4.117,12.224,36.542,66.430,4.837,71.267,32.602
Cruzeiro,5.568,485.648,284.960,925.375,1.701.551,230.756,1.932.307,24.590
Cubatão,711,6.695.339,840.032,4.741.057,12.277.139,2.425.940,14.703.079,118.532
Cunha,23.048,11.188,73.419,83.374,191.029,6.266,197.295,9.093
Descalvado,60.243,331.634,126.843,508.176,1.026.896,185.071,1.211.966,38.116
Diadema,605,3.689.972,1.526.092,6.024.461,11.241.130,2.438.389,13.679.518,34.524
Dirce Reis,5.578,13.403,11.099,11.512,41.592,4.277,45.869,26.856
Divinolândia,38.558,12.163,41.146,155.243,247.110,10.900,258.010,23.413
Dobrada,17.588,6.355,31.110,29.285,84.338,4.025,88.363,10.484
Dois Córregos,70.966,148.232,94.802,256.039,570.039,48.721,618.760,23.918
Dolcinópolis,7.430,2.819,11.862,10.802,32.913,832,33.745,16.310
Dourado,15.738,88.271,34.417,365.297,503.723,138.494,642.217,75.201
Dracena,33.830,116.235,156.630,683.656,990.351,82.270,1.072.620,24.242
Duartina,10.625,23.647,47.707,104.949,186.928,10.233,197.161,16.273
Dumont,15.600,45.148,32.286,72.429,165.463,18.691,184.154,20.553
Echaporã,38.670,6.513,26.012,38.330,109.524,4.113,113.637,18.147
Eldorado,56.165,8.376,57.576,58.922,181.038,5.819,186.858,12.602
Elias Fausto,75.762,159.590,66.649,182.324,484.325,67.427,551.752,33.214
Elisiário,11.207,5.595,16.269,20.166,53.236,2.793,56.029,16.856
Embaúba,12.371,5.127,13.719,12.158,43.376,1.144,44.520,18.488
Embu das Artes,213,1.493.245,812.065,5.209.517,7.515.041,1.913.793,9.428.834,36.827
Embu-Guaçu,1.833,237.517,232.348,431.070,902.768,122.157,1.024.926,15.663
Emilianópolis,14.105,3.191,16.549,14.687,48.532,1.266,49.798,16.306
Engenheiro Coelho,15.572,60.086,68.031,193.179,336.867,36.591,373.458,20.360
Espírito Santo do Pinhal,93.132,286.032,146.879,617.813,1.143.856,117.503,1.261.359,29.824
Espírito Santo do Turvo,10.763,5.421,20.559,18.869,55.612,2.800,58.411,12.926
Estiva Gerbi,38.081,34.183,45.209,77.079,194.551,19.565,214.116,20.236
Estrela do Norte,14.061,2.417,15.418,17.105,49.001,1.991,50.992,19.213
Estrela d'Oeste,24.518,223.696,31.906,158.984,439.106,53.151,492.257,60.348
Euclides da Cunha Paulista,25.526,8.061,36.769,35.891,106.248,3.767,110.015,11.581
Fartura,46.366,45.068,59.140,152.958,303.532,16.270,319.802,20.684
Fernando Prestes,41.720,12.499,23.310,47.338,124.866,7.067,131.933,23.725
Fernandópolis,51.937,397.631,235.429,1.027.401,1.712.398,130.396,1.842.794,28.112
Fernão,22.403,3.161,10.523,10.039,46.125,1.449,47.575,29.660
Ferraz de Vasconcelos,1.843,857.242,566.471,1.100.044,2.525.600,257.229,2.782.830,15.394
Flora Rica,12.394,1.565,10.530,7.168,31.657,609,32.266,19.508
Floreal,11.910,4.892,16.178,15.991,48.971,1.603,50.574,17.284
Flórida Paulista,35.724,20.287,47.172,69.196,172.379,7.619,179.998,14.461
Florínia,27.074,4.784,16.177,54.831,102.866,11.629,114.495,41.634
Franca,42.447,2.498.492,1.071.931,4.840.979,8.453.849,806.408,9.260.257,27.955
Francisco Morato,290,132.482,510.533,627.883,1.271.187,68.373,1.339.560,8.165
Franco da Rocha,2.880,568.569,442.842,1.170.993,2.185.283,277.007,2.462.290,17.314
Gabriel Monteiro,9.926,7.523,13.439,18.718,49.607,1.826,51.433,19.035
Gália,19.416,14.068,25.686,40.968,100.137,3.418,103.555,15.387
Garça,61.746,194.529,152.796,545.215,954.286,90.019,1.044.305,24.417
Gastão Vidigal,12.362,2.775,19.193,17.737,52.067,1.515,53.582,11.873
Gavião Peixoto,9.919,417.857,25.852,180.057,633.686,119.851,753.537,166.859
General Salgado,24.396,212.661,43.826,162.652,443.536,31.091,474.627,44.416
Getulina,41.090,10.156,39.668,62.536,153.449,5.264,158.713,14.700
Glicério,16.312,14.614,22.048,25.069,78.042,3.314,81.357,17.444
Guaiçara,16.514,35.017,41.684,67.128,160.343,11.212,171.554,15.136
Guaimbê,14.536,2.599,22.168,27.840,67.144,2.605,69.749,12.760
Guaíra,161.143,2.082.893,165.494,681.866,3.091.396,174.483,3.265.879,85.211
Guapiaçu,45.084,141.210,72.524,165.620,424.438,38.584,463.022,23.758
Guapiara,423.227,40.471,59.979,105.768,629.445,11.373,640.818,36.225
Guará,44.727,77.137,86.157,177.078,385.099,31.840,416.939,20.517
Guaraçaí,77.754,10.146,36.002,72.227,196.129,7.976,204.105,24.183
Guaraci,64.781,42.569,47.533,76.378,231.261,18.393,249.654,23.790
Guarani d'Oeste,4.103,3.206,12.611,7.998,27.918,718,28.636,14.708
Guarantã,27.354,16.404,26.655,47.582,117.995,6.840,124.834,19.396
Guararapes,156.179,430.028,114.634,360.805,1.061.646,54.440,1.116.086,35.493
Guararema,33.130,255.762,113.109,767.403,1.169.403,192.210,1.361.613,49.296
Guaratinguetá,27.367,967.763,410.015,2.042.304,3.447.450,748.384,4.195.834,36.345
Guareí,52.780,44.452,55.523,59.175,211.930,10.088,222.018,14.642
Guariba,39.274,213.868,138.773,335.559,727.473,69.982,797.455,21.350
Guarujá,27.254,1.320.591,1.315.503,4.267.681,6.931.028,1.074.613,8.005.641,26.389
Guarulhos,37.822,11.762.433,4.907.680,27.673.373,44.381.308,8.828.274,53.209.582,41.300
Guatapará,75.199,6.272,34.400,43.563,159.434,7.684,167.118,23.198
Guzolândia,9.359,4.166,20.903,18.753,53.181,1.929,55.110,11.165
Herculândia,53.994,54.708,32.029,72.154,212.884,15.746,228.631,25.460
Holambra,238.349,128.119,62.293,289.709,718.469,71.350,789.819,60.476
Hortolândia,1.015,3.582.218,837.359,4.674.500,9.095.092,1.915.392,11.010.484,52.012
Iacanga,22.636,129.293,46.770,253.147,451.846,57.979,509.825,47.638
Iacri,83.986,8.505,23.551,34.245,150.287,4.040,154.327,24.292
Iaras,3.236,4.083,30.137,37.384,74.841,6.750,81.592,12.318
Ibaté,27.142,227.951,116.805,273.570,645.468,56.382,701.849,21.387
Ibirá,29.308,34.790,46.108,89.722,199.928,12.126,212.054,18.406
Ibirarema,25.945,160.225,26.504,75.618,288.292,18.073,306.365,43.023
Ibitinga,64.421,330.825,188.754,574.019,1.158.020,101.718,1.259.738,22.472
Ibiúna,318.137,217.309,249.186,588.268,1.372.899,119.051,1.491.949,20.201
Icém,27.357,244.608,37.251,85.498,394.714,5.699,400.413,51.600
Iepê,44.881,9.376,34.012,96.582,184.852,16.081,200.933,25.867
Igaraçu do Tietê,9.540,17.394,81.320,140.069,248.323,17.262,265.586,11.188
Igarapava,45.532,124.022,100.958,610.460,880.972,136.101,1.017.074,35.363
Igaratá,2.686,26.281,38.412,79.333,146.712,15.853,162.565,17.914
Iguape,52.620,557.126,111.786,368.491,1.090.024,20.508,1.110.532,38.186
Ilha Comprida,2.988,1.253.799,80.698,506.517,1.844.003,17.020,1.861.022,192.912
Ilha Solteira,33.477,22.255,129.161,315.152,500.045,26.963,527.009,20.678
Ilhabela,3.543,4.946.271,172.225,2.067.771,7.189.809,76.388,7.266.198,234.122
Indaiatuba,26.701,3.319.389,889.149,4.806.537,9.041.777,2.593.085,11.634.861,51.488
Indiana,12.060,4.557,19.759,20.812,57.187,2.176,59.362,12.365
Indiaporã,14.582,5.120,17.368,26.312,63.382,1.943,65.326,16.884
Inúbia Paulista,7.523,6.407,17.967,75.979,107.876,12.405,120.281,31.913
Ipaussu,24.483,88.032,54.382,135.528,302.425,27.563,329.987,23.440
Iperó,13.300,112.025,116.639,149.349,391.313,50.325,441.638,14.006
Ipeúna,13.137,313.326,29.189,160.270,515.922,72.549,588.471,86.782
Ipiguá,13.792,16.360,19.396,17.433,66.982,7.093,74.075,15.210
Iporanga,2.347,1.908,21.691,12.281,38.226,1.147,39.373,9.074
Ipuã,54.511,33.956,61.848,128.695,279.010,17.790,296.800,19.739
Iracemápolis,17.055,168.140,83.197,231.583,499.975,1.250.368,1.750.343,79.518
Irapuã,27.117,8.010,28.032,35.988,99.147,2.966,102.113,13.584
Irapuru,13.265,2.430,27.426,32.957,76.078,3.107,79.185,10.496
Itaberá,131.782,32.664,65.111,296.771,526.329,49.359,575.688,32.565
Itaí,124.760,194.135,98.270,211.827,628.992,33.252,662.244,26.217
Itajobi,121.158,78.082,60.591,159.738,419.569,26.242,445.811,30.493
Itaju,22.442,5.662,17.634,20.506,66.244,3.286,69.531,20.067
Itanhaém,42.639,124.517,398.760,870.402,1.436.318,81.771,1.518.089,16.331
Itaóca,3.958,5.463,15.678,7.811,32.910,1.262,34.173,10.726
Itapecerica da Serra,18.093,1.245.418,558.146,1.606.237,3.427.894,377.138,3.805.032,23.594
Itapetininga,204.197,1.316.130,528.312,1.849.201,3.897.841,452.294,4.350.135,28.557
Itapeva,492.117,219.525,349.888,1.047.156,2.108.686,160.346,2.269.032,25.332
Itapevi,196,2.570.121,789.487,5.720.535,9.080.339,1.854.443,10.934.781,49.964
Itapira,61.106,1.099.557,278.568,1.204.636,2.643.867,392.064,3.035.931,43.160
Itapirapuã Paulista,2.746,1.486,17.756,8.904,30.893,722,31.614,7.892
Itápolis,78.688,283.270,144.532,571.267,1.077.757,115.545,1.193.303,29.221
Itaporanga,25.275,11.986,52.893,111.072,201.226,12.599,213.825,14.646
Itapuí,13.733,177.220,49.663,252.062,492.678,96.023,588.701,45.239
Itapura,27.019,4.665,22.934,23.272,77.889,2.685,80.574,17.365
Itaquaquecetuba,10.108,1.411.341,1.085.317,3.103.977,5.610.743,799.022,6.409.765,18.537
Itararé,62.818,129.204,169.683,423.894,785.599,55.300,840.899,17.382
Itariri,56.847,9.226,55.588,71.732,193.393,8.225,201.618,12.324
Itatiba,618.119,1.274.027,425.349,1.935.566,4.253.061,817.576,5.070.637,45.945
Itatinga,28.391,19.715,70.459,93.071,211.636,16.269,227.905,11.820
Itirapina,37.290,63.281,71.537,154.578,326.686,76.042,402.728,24.602
Itirapuã,12.298,4.266,23.539,24.841,64.945,2.253,67.198,11.027
Itobi,33.704,6.854,25.197,43.167,108.922,4.130,113.052,14.918
Itu,31.274,2.068.402,614.174,3.262.679,5.976.529,1.334.240,7.310.769,45.042
Itupeva,35.375,1.337.732,256.372,1.794.748,3.424.227,930.997,4.355.224,83.379
Ituverava,102.462,134.650,152.682,549.071,938.864,153.837,1.092.701,27.628
Jaborandi,36.663,8.477,28.497,39.334,112.971,3.494,116.465,17.529
Jaboticabal,118.041,545.730,273.881,1.291.138,2.228.790,228.630,2.457.419,33.621
Jacareí,28.530,3.340.879,758.457,3.772.880,7.900.746,2.054.091,9.954.837,45.228
Jaci,18.128,177.086,25.494,97.824,318.532,37.217,355.749,56.076
Jacupiranga,73.407,22.723,64.715,169.945,330.790,21.465,352.255,20.534
Jaguariúna,12.246,1.974.505,239.061,4.362.837,6.588.650,2.303.104,8.891.753,176.473
Jales,46.944,226.853,160.313,718.921,1.153.031,87.836,1.240.867,26.306
Jambeiro,5.564,120.822,30.327,67.475,224.188,51.798,275.986,47.226
Jandira,391,598.860,402.513,1.487.696,2.489.460,641.733,3.131.193,26.983
Jardinópolis,60.873,124.251,163.484,481.529,830.136,88.885,919.022,22.696
Jarinu,37.397,187.148,117.729,1.163.314,1.505.588,269.291,1.774.878,65.831
Jaú,60.572,675.204,485.011,2.447.385,3.668.171,365.335,4.033.506,28.843
Jeriquara,28.511,4.135,16.062,21.822,70.529,304,70.833,22.501
Joanópolis,17.158,17.612,45.328,94.816,174.914,11.559,186.473,15.216
João Ramalho,78.062,5.850,19.855,26.421,130.188,2.592,132.780,31.118
José Bonifácio,81.046,281.934,132.699,510.345,1.006.024,98.761,1.104.785,32.098
Júlio Mesquita,2.473,2.342,19.003,19.692,43.511,1.597,45.107,9.971
Jumirim,4.576,21.057,16.045,17.122,58.800,9.306,68.106,22.148
Jundiaí,118.735,7.707.452,1.712.746,21.920.153,31.459.087,7.621.389,39.080.475,99.940
Junqueirópolis,62.803,423.831,71.993,255.803,814.430,53.418,867.847,44.730
Juquiá,46.368,15.967,66.329,113.498,242.162,12.536,254.698,13.468
Juquitiba,664,53.102,105.408,246.441,405.615,36.380,441.996,14.979
Lagoinha,5.984,4.555,20.111,21.880,52.529,1.893,54.422,11.296
Laranjal Paulista,22.735,222.046,102.797,308.796,656.374,108.283,764.656,28.763
Lavínia,36.184,4.089,39.220,34.004,113.497,4.900,118.397,13.742
Lavrinhas,4.038,20.775,27.434,35.691,87.938,10.219,98.157,14.263
Leme,62.150,664.012,360.140,1.322.290,2.408.592,364.948,2.773.540,28.733
Lençóis Paulista,65.045,488.588,248.469,1.047.840,1.849.943,274.232,2.124.175,33.185
Limeira,66.021,2.564.031,1.063.834,5.219.860,8.913.745,1.606.947,10.520.692,36.673
Lindóia,4.686,41.150,29.769,59.452,135.057,10.685,145.741,20.006
Lins,58.978,1.842.545,245.103,1.558.084,3.704.711,363.893,4.068.604,55.367
Lorena,10.685,529.294,282.780,1.015.637,1.838.397,218.625,2.057.021,24.299
Lourdes,8.322,2.099,12.782,8.744,31.947,654,32.601,15.072
Louveira,29.295,2.397.811,268.945,6.627.543,9.323.595,2.614.800,11.938.395,275.573
Lucélia,21.832,59.134,75.953,174.942,331.860,28.785,360.646,17.600
Lucianópolis,9.019,2.203,13.507,12.266,36.996,1.051,38.047,16.917
Luís Antônio,48.017,382.439,60.715,302.648,793.820,145.328,939.148,72.684
Luiziânia,11.352,3.336,21.110,22.605,58.403,1.659,60.063,11.133
Lupércio,8.634,3.285,19.068,16.027,47.014,1.160,48.174,10.984
Lutécia,39.481,7.497,14.419,15.085,76.482,1.443,77.925,29.295
Macatuba,18.143,59.221,64.165,345.730,487.258,73.005,560.263,33.737
Macaubal,23.781,8.577,30.143,62.169,124.670,7.599,132.269,17.105
Macedônia,16.443,11.765,16.556,15.239,60.003,2.084,62.087,17.165
Magda,17.365,4.793,18.118,24.078,64.355,3.134,67.488,21.466
Mairinque,16.326,563.321,190.372,560.058,1.330.077,299.211,1.629.288,36.319
Mairiporã,1.268,300.206,309.116,772.162,1.382.752,166.553,1.549.305,17.195
Manduri,33.130,12.657,35.293,63.013,144.093,10.361,154.454,16.644
Marabá Paulista,45.341,18.392,26.980,25.102,115.814,5.189,121.003,24.862
Maracaí,61.859,106.743,55.423,190.200,414.225,38.369,452.594,33.673
Marapoama,22.642,273.551,15.544,43.423,355.159,13.752,368.912,132.654
Mariápolis,18.632,3.119,16.003,14.381,52.135,813,52.949,13.411
Marília,61.353,1.201.485,887.482,4.082.260,6.232.580,692.860,6.925.440,30.829
Marinópolis,6.332,1.569,11.707,7.973,27.580,582,28.162,13.404
Martinópolis,92.592,62.480,100.553,199.688,455.313,25.480,480.792,19.262
Matão,16.306,1.271.828,277.930,1.398.061,2.964.125,429.029,3.393.154,43.164
Mauá,775,3.254.146,1.320.624,5.519.961,10.095.506,1.874.494,11.970.001,27.208
Mendonça,19.716,67.799,24.327,58.567,170.408,18.005,188.413,38.736
Meridiano,17.283,506.809,19.806,76.921,620.820,25.823,646.643,170.259
Mesópolis,21.814,2.210,11.178,9.258,44.461,694,45.155,23.929
Miguelópolis,88.283,351.607,95.241,165.729,700.860,13.476,714.336,34.061
Mineiros do Tietê,15.837,17.470,44.355,58.118,135.780,8.651,144.431,11.721
Mira Estrela,10.033,2.574,16.297,15.453,44.356,1.660,46.016,15.967
Miracatu,46.218,29.500,74.936,194.442,345.096,36.191,381.287,19.039
