MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Mairinque,8.683,604.929,120.934,407.771,1.142.316,267.357,  1.409.673 ,32.389
Mairiporã,250,353.549,201.747,517.153,1.072.699,162.585,  1.235.284 ,14.965
Manduri,9.288,13.371,23.398,34.890,80.947,7.364,  88.311 ,9.765
Marabá Paulista,53.771,17.594,16.389,21.119,108.872,4.283,  113.155 ,23.501
Maracaí,69.202,165.935,35.583,131.924,402.644,51.959,  454.603 ,34.050
Marapoama,16.211,40.479,9.286,24.147,90.122,10.180,  100.302 ,37.722
Mariápolis,8.962,2.491,11.324,9.098,31.876,486,  32.362 ,8.253
Marília,47.062,1.061.280,644.308,2.755.473,4.508.123,575.873,  5.083.997 ,23.303
Marinópolis,5.049,1.178,8.129,5.136,19.491,364,  19.855 ,9.405
Martinópolis,71.239,46.252,68.429,128.841,314.761,20.297,  335.058 ,13.758
Matão,54.125,938.187,182.886,926.196,2.101.393,318.317,  2.419.710 ,31.379
Mauá,925,3.257.826,908.449,3.985.790,8.152.990,1.660.118,  9.813.108 ,23.300
Mendonça,17.683,57.956,15.813,39.120,130.572,13.171,  143.744 ,30.734
Meridiano,14.600,47.415,14.617,34.242,110.875,12.511,  123.386 ,32.098
Mesópolis,25.080,2.397,8.131,7.200,42.807,559,  43.367 ,22.994
Miguelópolis,129.001,230.458,66.653,107.581,533.693,7.382,  541.075 ,26.336
Mineiros do Tietê,31.324,11.675,30.378,41.135,114.513,6.053,  120.566 ,9.972
Mira Estrela,7.484,1.900,11.344,10.683,31.411,1.073,  32.484 ,11.474
Miracatu,127.187,19.095,58.131,125.666,330.079,19.982,  350.061 ,17.085
Mirandópolis,66.927,80.006,65.171,166.134,378.238,34.655,  412.893 ,14.959
Mirante do Paranapanema,36.916,50.784,45.004,63.239,195.942,16.753,  212.695 ,12.418
Mirassol,23.028,325.351,136.182,474.776,959.336,138.679,  1.098.015 ,20.268
Mirassolândia,22.825,2.268,12.923,12.044,50.060,802,  50.862 ,11.744
Mococa,78.527,296.932,168.958,547.123,1.091.540,115.921,  1.207.461 ,18.204
Mogi das Cruzes,160.945,3.118.229,921.272,4.481.080,8.681.527,1.484.833,  10.166.359 ,25.944
Mogi Guaçu,169.918,1.398.215,388.310,1.505.616,3.462.059,543.149,  4.005.208 ,28.961
Mogi Mirim,71.270,948.558,268.119,1.263.024,2.550.971,507.251,  3.058.222 ,35.191
Mombuca,18.556,3.842,12.228,12.659,47.284,1.902,  49.187 ,15.033
Monções,9.584,14.927,9.225,12.040,45.775,4.378,  50.154 ,23.469
Mongaguá,4.647,55.855,148.405,257.677,466.584,29.550,  496.134 ,10.548
Monte Alegre do Sul,20.796,50.176,21.239,45.581,137.792,13.331,  151.124 ,20.957
Monte Alto,74.073,299.628,121.420,465.406,960.528,153.583,  1.114.111 ,23.794
Monte Aprazível,70.164,109.866,59.553,176.467,416.050,37.343,  453.393 ,20.681
Monte Azul Paulista,29.784,30.262,51.913,146.171,258.130,18.881,  277.012 ,14.689
Monte Castelo,22.445,2.727,13.894,17.789,56.855,1.778,  58.634 ,14.467
Monte Mor,28.575,1.189.248,131.325,480.458,1.829.606,483.363,  2.312.969 ,46.368
Monteiro Lobato,2.133,4.342,12.154,17.580,36.209,2.696,  38.905 ,9.370
Morro Agudo,190.356,221.300,87.305,257.139,756.100,60.688,  816.788 ,27.771
Morungaba,13.882,151.121,32.211,96.013,293.227,59.297,  352.524 ,29.614
Motuca,32.189,7.793,14.450,16.781,71.214,1.844,  73.058 ,16.904
Murutinga do Sul,15.068,1.551,13.393,14.437,44.448,1.541,  45.989 ,10.963
Nantes,28.614,2.140,10.234,18.023,59.012,-171,  58.841 ,21.467
Narandiba,60.185,16.638,16.456,56.742,150.021,6.084,  156.104 ,35.994
Natividade da Serra,4.827,3.358,19.294,20.761,48.241,1.581,  49.822 ,7.458
Nazaré Paulista,18.076,56.946,41.369,73.650,190.040,25.093,  215.133 ,12.958
Neves Paulista,38.762,35.416,22.327,46.795,143.300,10.181,  153.481 ,17.517
Nhandeara,55.839,22.095,27.317,97.297,202.548,12.896,  215.443 ,20.069
Nipoã,22.782,12.384,12.074,23.439,70.679,3.808,  74.488 ,17.163
Nova Aliança,26.997,7.532,17.006,23.582,75.118,3.475,  78.593 ,13.231
Nova Campina,51.501,157.605,25.399,49.714,284.219,20.576,  304.795 ,35.388
Nova Canaã Paulista,9.809,1.189,8.273,4.808,24.079,213,  24.292 ,11.579
Nova Castilho,16.771,1.215,7.240,5.204,30.430,72,  30.503 ,26.993
Nova Europa,17.811,72.406,29.385,56.490,176.093,16.653,  192.745 ,20.442
Nova Granada,43.795,26.521,48.299,100.167,218.781,10.545,  229.327 ,11.857
Nova Guataporanga,1.923,1.184,7.686,6.219,17.012,615,  17.627 ,8.093
Nova Independência,35.529,3.259,12.565,17.941,69.294,3.054,  72.348 ,23.122
Nova Luzitânia,5.972,2.683,11.149,10.290,30.093,856,  30.949 ,8.840
Nova Odessa,7.301,728.749,143.067,663.564,1.542.681,286.197,  1.828.878 ,35.247
Novais,18.105,2.500,13.515,9.972,44.092,870,  44.962 ,9.613
Novo Horizonte,102.319,115.461,109.293,271.362,598.435,47.908,  646.343 ,17.559
Nuporanga,67.224,138.151,24.040,92.509,321.924,29.533,  351.457 ,51.225
Ocauçu,16.096,4.136,12.943,15.572,48.747,2.138,  50.885 ,12.229
Óleo,17.962,1.917,9.146,7.065,36.091,-673,  35.418 ,13.330
Olímpia,94.052,360.713,126.010,524.941,1.105.715,179.378,  1.285.093 ,25.567
Onda Verde,26.648,23.317,13.773,51.767,115.505,11.761,  127.266 ,32.507
Oriente,9.093,14.280,14.009,21.638,59.020,4.396,  63.416 ,10.376
Orindiúva,43.147,110.520,19.740,64.263,237.670,43.238,  280.908 ,48.558
Orlândia,43.605,312.125,114.952,522.185,992.868,159.436,  1.152.304 ,28.795
Osasco,404,3.077.381,1.911.697,32.650.490,37.639.972,9.974.583,  47.614.554 ,71.292
Oscar Bressane,12.281,5.320,9.493,12.032,39.126,1.712,  40.838 ,16.116
Osvaldo Cruz,25.016,193.782,73.259,311.113,603.171,63.836,  667.007 ,21.550
Ourinhos,49.529,394.235,287.946,1.068.115,1.799.824,197.659,  1.997.484 ,19.256
Ouro Verde,21.298,4.619,21.749,25.491,73.158,3.528,  76.686 ,9.779
Ouroeste,15.493,52.410,43.118,66.073,177.095,16.273,  193.368 ,22.669
Pacaembu,24.114,5.848,35.122,56.888,121.972,6.393,  128.365 ,9.722
Palestina,75.527,33.089,29.979,56.355,194.949,9.506,  204.455 ,18.325
Palmares Paulista,12.129,6.188,28.939,31.747,79.004,4.397,  83.401 ,7.499
Palmeira d'Oeste,30.218,5.871,23.534,43.229,102.853,3.629,  106.482 ,11.169
Palmital,91.021,63.811,57.036,189.177,401.046,35.659,  436.705 ,20.573
Panorama,24.089,36.545,37.427,79.349,177.410,13.240,  190.649 ,13.023
Paraguaçu Paulista,152.355,160.675,121.306,342.963,777.300,68.082,  845.382 ,19.912
Paraibuna,8.520,40.927,53.943,74.765,178.155,23.879,  202.034 ,11.565
Paraíso,20.417,51.969,18.677,45.302,136.365,13.320,  149.685 ,25.221
Paranapanema,78.233,16.796,56.804,118.248,270.080,9.210,  279.290 ,15.517
Paranapuã,15.792,2.936,11.642,12.080,42.450,1.193,  43.643 ,11.419
Parapuã,62.381,43.367,28.495,71.208,205.451,13.359,  218.810 ,20.243
Pardinho,11.653,27.267,18.953,83.201,141.074,15.827,  156.901 ,27.750
Pariquera-Açu,21.730,54.016,48.122,147.147,271.015,25.246,  296.261 ,15.995
Parisi,8.254,1.080,8.418,5.194,22.945,499,  23.444 ,11.520
Patrocínio Paulista,89.634,162.806,33.344,120.953,406.737,46.122,  452.858 ,34.477
Paulicéia,23.797,55.100,19.252,42.507,140.657,13.278,  153.934 ,24.003
Paulínia,4.809,1.358.485,605.899,5.364.269,7.333.461,2.471.512,  9.804.973 ,116.297
Paulistânia,12.982,949,7.138,4.233,25.303,1.013,  26.315 ,14.792
Paulo de Faria,80.575,8.545,24.035,42.735,155.889,2.737,  158.626 ,18.492
Pederneiras,101.103,584.516,106.200,447.845,1.239.663,235.136,  1.474.800 ,35.218
Pedra Bela,11.481,2.416,16.198,14.276,44.371,1.471,  45.842 ,7.905
Pedranópolis,13.488,1.802,10.186,6.723,32.199,934,  33.132 ,13.034
Pedregulho,55.986,568.427,41.220,76.796,742.429,6.477,  748.906 ,47.535
Pedreira,4.152,279.872,117.023,330.324,731.371,118.568,  849.939 ,20.218
Pedrinhas Paulista,13.631,5.358,11.068,24.592,54.650,275,  54.925 ,18.638
Pedro de Toledo,24.605,5.810,28.174,29.227,87.816,3.351,  91.167 ,8.877
Penápolis,77.667,185.027,156.027,497.215,915.936,88.409,  1.004.345 ,17.101
Pereira Barreto,90.353,29.752,70.717,217.705,408.526,31.462,  439.988 ,17.592
Pereiras,9.772,39.963,20.943,40.095,110.774,9.526,  120.300 ,15.946
Peruíbe,15.741,222.182,175.839,464.831,878.593,52.244,  930.837 ,15.427
Piacatu,16.880,6.378,15.558,17.800,56.617,2.651,  59.268 ,11.093
Piedade,136.705,79.565,118.126,290.374,624.770,58.894,  683.664 ,13.083
Pilar do Sul,77.109,21.259,65.334,115.485,279.186,13.570,  292.756 ,11.017
Pindamonhangaba,21.578,1.731.646,383.218,1.552.377,3.688.818,825.568,  4.514.386 ,30.381
Pindorama,28.507,36.195,41.058,76.003,181.763,14.403,  196.166 ,12.937
Pinhalzinho,34.281,14.386,32.536,59.834,141.036,9.366,  150.402 ,11.345
Piquerobi,13.605,2.900,12.364,10.628,39.497,1.655,  41.151 ,11.638
Piquete,2.437,15.200,33.458,46.383,97.478,7.395,  104.873 ,7.460
Piracaia,16.673,53.986,67.381,123.647,261.687,22.515,  284.202 ,11.270
Piracicaba,218.213,4.691.960,983.093,6.483.968,12.377.234,2.354.876,  14.732.111 ,40.142
Piraju,24.787,35.168,73.259,238.475,371.689,30.835,  402.524 ,14.129
Pirajuí,49.583,29.704,50.931,109.321,239.539,18.026,  257.565 ,11.314
Pirangi,24.861,22.552,27.431,60.462,135.306,9.132,  144.438 ,13.571
Pirapora do Bom Jesus,67,35.592,51.679,332.798,420.136,19.840,  439.976 ,27.504
Pirapozinho,46.422,158.528,65.330,179.476,449.757,48.826,  498.582 ,20.003
Pirassununga,89.702,411.154,173.825,805.181,1.479.863,251.686,  1.731.548 ,24.586
Piratininga,17.342,11.349,31.389,56.113,116.193,6.247,  122.441 ,10.057
Pitangueiras,113.156,181.405,91.160,237.106,622.827,71.228,  694.055 ,19.493
Planalto,36.872,47.848,16.595,32.553,133.868,10.497,  144.365 ,31.876
Platina,27.711,2.768,11.261,10.612,52.353,945,  53.298 ,16.552
Poá,953,741.160,296.472,1.386.472,2.425.056,1.810.256,  4.235.312 ,39.609
Poloni,28.057,20.847,15.092,25.353,89.349,6.623,  95.971 ,17.710
Pompéia,27.073,362.368,60.597,251.809,701.846,132.134,  833.981 ,41.518
Pongaí,13.471,3.061,11.859,14.491,42.883,1.717,  44.600 ,12.871
Pontal,80.193,233.645,103.100,255.731,672.668,63.691,  736.359 ,17.904
Pontalinda,16.938,3.017,12.458,11.463,43.875,1.453,  45.329 ,11.021
Pontes Gestal,26.998,49.509,10.841,27.789,115.137,13.527,  128.664 ,51.078
Populina,29.553,3.678,15.137,15.433,63.801,1.148,  64.948 ,15.468
Porangaba,14.219,20.456,20.547,28.410,83.632,5.671,  89.303 ,10.612
Porto Feliz,78.651,318.714,140.069,368.427,905.862,108.398,  1.014.260 ,20.634
Porto Ferreira,24.370,463.354,152.659,483.669,1.124.052,195.646,  1.319.697 ,25.544
Potim,815,22.046,48.810,43.627,115.298,8.257,  123.555 ,6.343
Potirendaba,47.242,113.891,42.492,115.807,319.432,32.983,  352.415 ,22.644
Pracinha,3.093,937,9.028,3.868,16.926,398,  17.324 ,6.081
Pradópolis,41.668,227.081,53.343,159.063,481.154,52.162,  533.316 ,30.114
Praia Grande,1.558,477.929,803.368,2.144.402,3.427.256,272.808,  3.700.064 ,13.856
Pratânia,29.228,7.107,14.090,15.303,65.729,2.564,  68.293 ,14.693
Presidente Alves,16.144,2.721,12.170,14.490,45.525,1.339,  46.864 ,11.397
Presidente Bernardes,20.212,10.107,36.241,74.740,141.299,8.429,  149.728 ,11.012
Presidente Epitácio,23.705,165.391,102.994,294.436,586.526,56.183,  642.710 ,15.522
Presidente Prudente,27.108,786.535,507.600,3.125.414,4.446.657,574.978,  5.021.636 ,24.038
Presidente Venceslau,28.374,36.773,91.011,277.841,433.999,36.251,  470.250 ,12.400
Promissão,55.560,839.758,93.868,480.596,1.469.781,185.862,  1.655.644 ,45.940
Quadra,21.329,3.022,12.931,17.451,54.733,2.205,  56.938 ,17.359
Quatá,59.626,77.074,37.369,85.525,259.594,23.857,  283.450 ,21.966
Queiroz,32.806,26.937,10.965,55.543,126.250,8.807,  135.057 ,47.405
Queluz,2.282,11.860,29.655,70.845,114.642,12.878,  127.520 ,11.149
Quintana,20.183,19.336,15.426,27.868,82.813,5.183,  87.996 ,14.545
Rafard,15.555,99.495,23.539,58.869,197.457,23.059,  220.516 ,25.517
Rancharia,127.551,148.116,78.377,235.501,589.545,49.211,  638.756 ,22.177
Redenção da Serra,6.417,2.528,12.854,11.072,32.871,1.328,  34.199 ,8.839
Regente Feijó,23.248,63.151,51.010,228.596,366.006,59.568,  425.574 ,22.898
Reginópolis,28.519,5.252,20.018,23.900,77.689,3.155,  80.844 ,11.090
Registro,69.380,107.668,130.115,606.688,913.852,93.828,  1.007.679 ,18.589
Restinga,25.271,22.220,21.431,22.024,90.946,3.117,  94.064 ,14.107
Ribeira,4.511,1.129,10.919,5.905,22.464,1.184,  23.647 ,7.074
Ribeirão Bonito,52.142,14.591,31.131,56.709,154.572,10.048,  164.621 ,13.484
Ribeirão Branco,38.376,8.802,45.543,39.365,132.087,2.528,  134.615 ,7.404
Ribeirão Corrente,19.907,4.103,14.744,13.243,51.997,-744,  51.252 ,11.891
Ribeirão do Sul,21.790,8.718,12.606,18.587,61.701,2.205,  63.906 ,14.413
Ribeirão dos Índios,10.153,1.929,8.273,5.158,25.513,429,  25.941 ,11.889
Ribeirão Grande,6.255,145.123,22.558,36.290,210.225,19.781,  230.006 ,30.952
Ribeirão Pires,1.581,518.388,268.380,1.004.697,1.793.046,232.881,  2.025.927 ,17.825
Ribeirão Preto,57.335,2.518.730,1.726.904,13.334.238,17.637.207,2.490.592,  20.127.799 ,32.870
Rifaina,7.942,3.262,12.344,19.399,42.947,2.475,  45.423 ,13.212
Rincão,36.524,19.488,29.633,43.556,129.201,6.862,  136.063 ,13.059
Rinópolis,28.732,16.274,24.500,47.532,117.037,5.945,  122.982 ,12.406
Rio Claro,36.001,2.561.318,540.465,2.483.035,5.620.819,892.583,  6.513.401 ,34.707
Rio das Pedras,44.744,306.739,89.081,280.041,720.605,152.843,  873.448 ,29.147
Rio Grande da Serra,430,140.173,98.792,138.903,378.298,46.768,  425.066 ,9.551
Riolândia,55.662,10.574,27.650,31.810,125.696,2.338,  128.033 ,12.030
Riversul,7.064,2.151,16.221,8.819,34.255,1.010,  35.265 ,5.767
Rosana,19.969,713.024,62.362,92.798,888.154,11.246,  899.399 ,45.991
Roseira,2.916,68.318,27.058,85.265,183.557,24.763,  208.320 ,21.481
Rubiácea,32.867,3.794,9.630,12.078,58.369,933,  59.301 ,21.447
Rubinéia,9.857,2.111,12.982,10.563,35.513,1.588,  37.101 ,12.905
Sabino,33.142,3.927,16.574,23.372,77.015,1.702,  78.717 ,15.017
Sagres,7.631,1.780,8.554,5.858,23.822,615,  24.438 ,10.229
Sales,22.256,3.192,16.474,22.993,64.915,2.521,  67.436 ,12.241
Sales Oliveira,54.678,46.950,24.573,65.684,191.885,17.535,  209.420 ,19.645
Salesópolis,17.304,6.091,43.525,62.712,129.632,6.953,  136.584 ,8.676
Salmourão,21.704,3.562,13.721,13.852,52.839,1.290,  54.129 ,11.177
Saltinho,17.218,27.729,20.701,55.949,121.597,15.572,  137.170 ,19.214
Salto,8.213,1.137.717,262.403,1.784.963,3.193.296,724.276,  3.917.572 ,36.814
Salto de Pirapora,9.641,557.764,100.525,270.717,938.646,117.123,  1.055.769 ,26.059
Salto Grande,22.889,41.985,23.189,46.820,134.883,4.889,  139.772 ,15.860
Sandovalina,62.096,156.546,18.389,29.080,266.111,5.246,  271.356 ,72.458
Santa Adélia,70.192,9.922,38.065,87.521,205.700,10.684,  216.384 ,15.041
Santa Albertina,11.363,34.107,17.849,34.130,97.448,8.849,  106.297 ,18.587
Santa Bárbara d'Oeste,23.713,1.493.903,455.312,1.515.128,3.488.056,592.595,  4.080.651 ,22.562
Santa Branca,9.352,110.624,38.648,70.023,228.646,19.327,  247.973 ,17.966
Santa Clara d'Oeste,14.933,1.271,9.600,6.709,32.513,543,  33.056 ,15.908
Santa Cruz da Conceição,24.535,27.214,13.414,34.141,99.303,7.411,  106.714 ,26.454
Santa Cruz da Esperança,7.540,1.166,7.856,5.287,21.849,381,  22.230 ,11.313
Santa Cruz das Palmeiras,40.998,12.931,73.259,149.778,276.965,21.119,  298.085 ,9.843
Santa Cruz do Rio Pardo,75.527,259.427,105.843,466.637,907.433,93.901,  1.001.334 ,22.697
Santa Ernestina,10.287,4.034,15.406,22.448,52.175,2.455,  54.630 ,9.819
Santa Fé do Sul,21.892,165.960,93.042,310.079,590.973,61.632,  652.605 ,22.212
Santa Gertrudes,6.532,662.564,69.144,209.592,947.832,132.120,  1.079.952 ,49.015
Santa Isabel,21.822,247.763,132.471,444.800,846.857,136.641,  983.498 ,19.330
Santa Lúcia,25.894,8.400,22.027,22.692,79.013,1.876,  80.888 ,9.770
Santa Maria da Serra,28.463,16.222,16.836,28.318,89.840,6.722,  96.561 ,17.627
Santa Mercedes,18.156,2.616,10.266,10.916,41.955,1.508,  43.463 ,15.369
Santa Rita do Passa Quatro,70.380,89.378,76.709,235.011,471.478,46.796,  518.274 ,19.580
Santa Rita d'Oeste,11.707,1.507,9.733,11.170,34.117,1.288,  35.404 ,13.994
Santa Rosa de Viterbo,20.398,267.222,63.160,192.051,542.831,81.415,  624.245 ,25.985
Santa Salete,6.093,939,6.427,3.514,16.972,741,  17.713 ,12.249
Santana da Ponte Pensa,6.746,1.518,7.190,4.519,19.973,736,  20.709 ,12.728
Santana de Parnaíba,33.802,1.094.952,445.931,3.393.672,4.968.358,766.334,  5.734.692 ,51.467
Santo Anastácio,20.728,33.102,54.057,122.154,230.041,20.128,  250.168 ,12.243
Santo André,393,5.014.167,1.772.424,11.399.246,18.186.231,3.554.618,  21.740.849 ,32.064
Santo Antônio da Alegria,48.123,17.365,17.092,26.012,108.592,3.383,  111.975 ,17.678
Santo Antônio de Posse,62.083,80.569,64.269,210.817,417.738,41.207,  458.945 ,22.004
Santo Antônio do Aracanguá,67.222,36.668,31.230,51.895,187.014,13.804,  200.818 ,26.121
Santo Antônio do Jardim,33.892,10.117,16.030,32.917,92.957,3.386,  96.343 ,16.249
Santo Antônio do Pinhal,4.135,4.957,20.258,29.759,59.109,2.690,  61.799 ,9.512
Santo Expedito,6.237,1.529,9.209,5.884,22.859,466,  23.325 ,8.274
Santópolis do Aguapeí,13.238,3.061,12.110,17.205,45.614,1.959,  47.572 ,11.027
Santos,1.500,1.512.449,1.473.854,10.013.487,13.001.290,2.446.455,  15.447.746 ,36.761
São Bento do Sapucaí,24.363,7.723,26.087,51.669,109.843,5.937,  115.779 ,11.058
São Bernardo do Campo,3.157,14.577.548,2.100.186,18.740.739,35.421.629,11.068.761,  46.490.389 ,60.365
São Caetano do Sul,14,3.446.414,666.454,5.703.460,9.816.342,3.463.403,  13.279.745 ,88.847
São Carlos,114.869,2.624.517,607.425,3.091.530,6.438.340,1.026.319,  7.464.660 ,33.331
São Francisco,7.245,1.793,9.815,6.765,25.618,1.573,  27.191 ,9.770
São João da Boa Vista,54.783,491.618,217.699,965.465,1.729.566,223.557,  1.953.123 ,23.251
São João das Duas Pontes,6.993,1.538,9.290,6.045,23.866,462,  24.328 ,9.514
São João de Iracema,22.949,1.607,8.232,6.949,39.736,733,  40.469 ,22.646
São João do Pau d'Alho,9.375,931,8.217,6.715,25.238,451,  25.689 ,12.286
São Joaquim da Barra,63.625,350.376,109.815,439.742,963.558,137.106,  1.100.665 ,23.481
São José da Bela Vista,34.783,3.855,21.339,29.878,89.855,2.496,  92.351 ,10.951
São José do Barreiro,9.096,2.235,13.479,9.760,34.570,1.043,  35.613 ,8.737
São José do Rio Pardo,48.920,406.769,136.289,542.895,1.134.873,131.205,  1.266.078 ,24.335
São José do Rio Preto,35.640,1.627.290,975.975,7.242.095,9.881.000,1.319.538,  11.200.538 ,27.171
São José dos Campos,15.494,8.615.541,1.698.898,10.938.465,21.268.398,4.250.342,  25.518.740 ,40.025
São Lourenço da Serra,540,74.364,37.751,87.285,199.940,18.691,  218.631 ,15.490
São Luís do Paraitinga,15.345,6.070,31.409,38.258,91.081,5.236,  96.318 ,9.251
São Manuel,78.604,159.926,97.006,351.299,686.835,72.444,  759.279 ,19.746
São Miguel Arcanjo,179.210,21.831,70.694,121.807,393.542,12.300,  405.842 ,12.887
São Paulo,16.255,62.577.555,29.286.358,312.593.327,404.473.495,97.490.926,  501.964.421 ,44.373
São Pedro,67.758,48.188,83.084,221.875,420.905,30.040,  450.944 ,14.136
São Pedro do Turvo,34.435,9.854,21.298,25.432,91.020,3.570,  94.590 ,13.119
São Roque,17.306,356.024,203.622,804.111,1.381.063,240.272,  1.621.334 ,20.356
São Sebastião,4.578,200.825,340.096,1.515.818,2.061.318,2.178.576,  4.239.894 ,56.415
São Sebastião da Grama,27.884,14.828,28.375,74.105,145.192,5.702,  150.894 ,12.494
São Simão,41.290,54.856,45.084,99.188,240.418,28.207,  268.625 ,18.669
São Vicente,1.269,385.456,851.703,2.084.778,3.323.205,286.660,  3.609.865 ,10.783
Sarapuí,33.015,19.080,24.196,32.505,108.795,6.794,  115.589 ,12.669
Sarutaiá,5.031,2.628,11.274,9.373,28.305,-398,  27.907 ,7.701
Sebastianópolis do Sul,34.125,79.713,12.027,44.436,170.301,20.124,  190.425 ,62.251
Serra Azul,18.555,12.995,29.261,26.148,86.958,3.060,  90.018 ,7.950
Serra Negra,40.763,62.666,66.939,234.834,405.202,27.030,  432.232 ,16.319
Serrana,12.035,69.756,107.364,250.516,439.672,39.478,  479.149 ,12.163
Sertãozinho,82.965,1.479.342,328.964,1.460.858,3.352.129,541.389,  3.893.518 ,34.988
Sete Barras,95.860,10.650,34.709,43.569,184.788,4.699,  189.487 ,14.636
Severínia,16.018,73.675,44.387,76.453,210.533,25.352,  235.885 ,15.072
Silveiras,8.000,2.350,15.815,11.182,37.346,1.748,  39.094 ,6.706
Socorro,51.702,75.685,86.854,238.945,453.186,34.225,  487.411 ,13.213
Sorocaba,27.753,7.099.699,1.549.206,9.981.845,18.658.502,4.326.526,  22.985.028 ,38.749
Sud Mennucci,42.913,15.546,26.160,52.892,137.510,7.893,  145.403 ,19.478
Sumaré,32.380,2.915.897,614.273,3.308.649,6.871.199,2.636.510,  9.507.709 ,38.766
Suzanápolis,28.811,24.209,13.873,21.718,88.610,6.558,  95.169 ,27.681
Suzano,102.510,2.998.647,648.862,2.295.664,6.045.683,1.173.857,  7.219.540 ,27.238
Tabapuã,61.216,26.748,30.793,56.446,175.203,7.160,  182.363 ,15.973
Tabatinga,33.010,11.764,37.597,57.805,140.176,7.019,  147.195 ,9.948
Taboão da Serra,77,1.872.219,614.790,2.602.041,5.089.128,965.038,  6.054.166 ,24.406
Taciba,35.586,4.319,19.710,18.991,78.606,2.082,  80.688 ,14.045
Taguaí,30.836,16.838,28.118,51.406,127.198,8.514,  135.712 ,12.281
Taiaçu,15.179,2.545,15.486,21.424,54.633,2.076,  56.709 ,9.600
Taiúva,17.583,3.065,16.380,25.718,62.746,4.452,  67.198 ,11.727
Tambaú,73.560,102.267,59.453,148.258,383.537,35.165,  418.702 ,18.660
Tanabi,89.925,108.607,66.827,156.435,421.793,35.552,  457.345 ,18.926
Tapiraí,23.215,8.026,21.701,24.226,77.168,4.170,  81.338 ,10.208
Tapiratiba,26.533,39.181,33.238,66.398,165.350,11.774,  177.124 ,13.923
Taquaral,8.797,1.151,7.904,5.631,23.483,833,  24.316 ,8.917
Taquaritinga,80.173,119.274,141.498,453.526,794.471,75.357,  869.828 ,16.102
Taquarituba,32.390,35.033,54.310,152.729,274.463,17.431,  291.894 ,13.039
Taquarivaí,12.929,4.410,16.732,23.612,57.682,1.967,  59.649 ,11.464
Tarabai,10.908,7.726,19.176,23.221,61.031,4.450,  65.482 ,9.822
Tarumã,62.176,247.851,40.420,169.809,520.256,118.642,  638.898 ,48.913
Tatuí,53.879,895.201,284.583,1.075.548,2.309.212,348.027,  2.657.239 ,24.492
Taubaté,14.721,5.296.504,881.580,4.299.144,10.491.949,2.633.910,  13.125.859 ,46.646
Tejupá,14.604,1.966,15.099,8.419,40.088,-996,  39.092 ,8.153
Teodoro Sampaio,74.798,75.175,57.116,136.136,343.226,25.038,  368.264 ,17.141
Terra Roxa,26.408,6.237,23.215,28.402,84.262,2.332,  86.594 ,10.114
Tietê,50.738,469.326,109.207,640.928,1.270.199,180.158,  1.450.357 ,38.960
Timburi,8.077,1.560,8.620,8.038,26.295,72,  26.366 ,9.999
Torre de Pedra,1.391,1.028,7.408,4.168,13.994,410,  14.404 ,6.374
Torrinha,33.467,14.300,23.845,55.958,127.570,7.790,  135.361 ,14.454
Trabiju,7.945,5.998,7.011,6.464,27.418,1.021,  28.439 ,18.254
Tremembé,6.910,127.519,108.002,188.757,431.189,39.099,  470.287 ,11.340
Três Fronteiras,15.546,8.172,15.636,19.083,58.437,4.082,  62.519 ,11.495
Tuiuti,39.286,15.798,15.744,30.555,101.383,4.586,  105.968 ,17.694
Tupã,91.038,219.681,145.399,614.576,1.070.694,97.701,  1.168.395 ,18.428
Tupi Paulista,27.579,13.292,38.117,96.642,175.630,11.767,  187.397 ,13.051
Turiúba,18.533,1.963,8.449,7.365,36.310,925,  37.235 ,19.293
Turmalina,13.644,1.633,8.599,5.908,29.784,447,  30.231 ,15.408
Ubarana,29.075,203.322,19.986,29.029,281.412,7.078,  288.490 ,53.833
Ubatuba,10.216,146.088,203.337,619.424,979.064,63.924,  1.042.988 ,13.085
Ubirajara,11.310,3.082,13.681,14.301,42.374,1.826,  44.200 ,9.935
Uchoa,40.631,58.619,28.769,54.703,182.721,18.315,  201.036 ,21.182
União Paulista,14.585,2.493,7.554,6.860,31.493,609,  32.102 ,19.927
Urânia,42.103,20.614,20.735,42.818,126.270,10.275,  136.545 ,15.488
Uru,7.651,1.216,6.938,5.097,20.902,348,  21.250 ,17.055
Urupês,43.468,20.148,33.564,74.238,171.418,9.946,  181.364 ,14.218
Valentim Gentil,17.668,100.502,28.668,61.485,208.324,22.716,  231.040 ,20.641
Valinhos,21.377,1.408.126,348.274,1.795.050,3.572.827,783.794,  4.356.621 ,40.087
Valparaíso,90.007,164.567,59.847,163.540,477.962,51.261,  529.223 ,23.325
Vargem,4.501,9.009,23.334,23.985,60.829,3.668,  64.497 ,7.241
Vargem Grande do Sul,32.237,70.514,94.761,272.019,469.531,45.987,  515.517 ,13.059
Vargem Grande Paulista,11.633,394.438,121.690,403.009,930.770,156.766,  1.087.536 ,24.789
Várzea Paulista,864,836.403,266.650,637.421,1.741.339,284.798,  2.026.137 ,18.691
Vera Cruz,13.174,6.455,26.342,35.351,81.323,2.386,  83.710 ,7.793
Vinhedo,11.057,2.046.597,213.224,1.735.972,4.006.850,1.182.488,  5.189.338 ,79.958
