MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Santo André,224,2.916.634,740.484,4.318.105,7.975.448,2.097.625,10.073.073,15.288
Santo Antônio da Alegria,9.577,1.976,7.376,8.205,27.135,1.064,28.199,4.731
Santo Antônio de Posse,39.342,24.423,22.973,75.221,161.959,26.199,188.158,9.956
Santo Antônio do Aracanguá,55.399,21.175,14.285,21.504,112.363,8.978,121.340,16.959
Santo Antônio do Jardim,9.193,1.831,7.177,11.050,29.251,2.654,31.905,5.227
Santo Antônio do Pinhal,2.739,2.007,9.134,11.681,25.561,1.298,26.859,4.202
Santo Expedito,2.202,810,3.781,3.083,9.876,282,10.158,3.905
Santópolis do Aguapeí,11.533,3.532,5.644,9.073,29.783,1.331,31.114,7.879
Santos,622,703.892,565.745,4.895.082,6.165.341,694.081,6.859.422,16.369
São Bento do Sapucaí,12.927,2.476,12.664,22.671,50.738,2.692,53.430,5.126
São Bernardo do Campo,1.966,6.670.201,1.022.627,6.615.440,14.310.234,4.605.498,18.915.732,26.194
São Caetano do Sul,6,2.750.497,293.594,2.452.840,5.496.937,2.210.337,7.707.274,53.941
São Carlos,122.106,1.116.515,250.375,1.154.453,2.643.450,378.515,3.021.966,14.994
São Francisco,4.901,495,3.949,4.067,13.413,508,13.921,4.859
São João da Boa Vista,33.940,199.125,99.283,406.151,738.500,99.742,838.242,10.556
São João das Duas Pontes,5.545,460,3.979,3.534,13.518,250,13.769,5.194
São João de Iracema,12.189,2.361,3.127,3.244,20.921,467,21.388,12.515
São João do Pau d'Alho,3.325,1.377,3.438,3.220,11.360,402,11.762,5.425
São Joaquim da Barra,40.630,91.289,46.647,191.574,370.140,54.959,425.098,9.868
São José da Bela Vista,27.305,9.535,8.912,33.483,79.235,3.036,82.271,10.016
São José do Barreiro,3.247,823,5.947,5.448,15.464,624,16.089,3.897
São José do Rio Pardo,46.369,195.369,64.039,248.525,554.303,65.493,619.795,12.188
São José do Rio Preto,17.130,619.235,430.217,2.642.252,3.708.834,487.612,4.196.446,11.242
São José dos Campos,15.914,7.686.678,836.036,5.123.444,13.662.072,2.208.948,15.871.020,28.022
São Lourenço da Serra,220,26.455,18.879,68.484,114.038,26.987,141.025,11.040
São Luís do Paraitinga,17.854,3.111,14.079,17.065,52.109,2.961,55.069,5.260
São Manuel,97.728,77.550,43.487,168.393,387.157,33.559,420.717,11.292
São Miguel Arcanjo,55.110,7.676,35.838,58.833,157.456,7.294,164.751,5.302
São Paulo,9.200,29.354.086,12.916.829,126.754.016,169.034.130,37.331.158,206.365.288,19.289
São Pedro,37.693,21.208,36.739,93.343,188.983,13.037,202.020,6.951
São Pedro do Turvo,23.332,3.941,8.626,13.037,48.937,1.898,50.835,7.250
São Roque,12.339,135.664,88.193,281.966,518.161,88.341,606.502,8.591
São Sebastião,1.923,46.721,171.077,621.108,840.829,88.550,929.379,14.833
São Sebastião da Grama,12.281,9.604,14.606,31.663,68.154,5.735,73.888,5.947
São Simão,36.944,16.902,17.058,48.863,119.767,10.034,129.801,9.333
São Vicente,516,215.736,366.938,779.756,1.362.946,125.555,1.488.502,4.766
Sarapuí,12.927,2.750,9.814,11.380,36.870,1.896,38.766,4.718
Sarutaiá,5.057,1.148,5.078,5.476,16.758,367,17.125,4.640
Sebastianópolis do Sul,15.486,1.747,3.978,6.465,27.676,2.072,29.748,11.113
Serra Azul,29.431,10.509,10.375,14.535,64.849,1.973,66.822,7.775
Serra Negra,14.901,23.637,30.676,105.446,174.660,14.073,188.733,7.659
Serrana,13.557,34.130,43.481,66.451,157.619,11.917,169.537,4.923
Sertãozinho,66.248,456.578,131.170,518.003,1.171.998,193.241,1.365.239,13.754
Sete Barras,37.302,3.901,17.529,18.273,77.005,2.609,79.615,5.866
Severínia,19.799,12.988,18.746,31.549,83.082,5.140,88.222,6.226
Silveiras,6.036,548,6.575,6.722,19.881,729,20.610,3.730
Socorro,32.429,31.317,34.396,92.972,191.115,19.104,210.220,6.187
Sorocaba,14.394,2.288.130,604.950,3.337.819,6.245.293,1.365.235,7.610.528,14.589
Sud Mennucci,18.257,18.392,10.615,17.359,64.624,4.337,68.961,9.338
Sumaré,19.375,1.047.021,250.145,904.986,2.221.526,942.334,3.163.860,15.105
Suzanápolis,11.931,3.159,4.700,6.924,26.714,1.299,28.012,9.441
Suzano,67.377,1.944.479,298.892,958.579,3.269.328,617.871,3.887.199,16.263
Tabapuã,38.692,6.924,13.262,27.605,86.483,3.026,89.510,8.327
Tabatinga,40.844,6.597,16.360,35.144,98.945,4.413,103.358,7.625
Taboão da Serra,31,855.914,258.719,936.576,2.051.240,423.157,2.474.398,11.674
Taciba,15.588,3.798,10.085,10.777,40.248,1.213,41.461,7.692
Taguaí,12.381,5.959,8.539,15.718,42.598,3.932,46.530,5.518
Taiaçu,14.193,1.646,6.931,13.641,36.410,1.651,38.061,6.655
Taiúva,17.527,4.169,8.046,19.627,49.369,3.285,52.654,9.506
Tambaú,105.757,36.759,27.373,73.084,242.974,17.001,259.975,11.595
Tanabi,39.632,23.670,25.305,65.446,154.053,14.637,168.690,7.310
Tapiraí,17.098,8.339,12.416,16.955,54.810,2.568,57.378,6.781
Tapiratiba,19.078,13.509,14.948,29.207,76.742,13.515,90.257,6.978
Taquaral,12.202,1.023,3.880,4.382,21.486,360,21.847,8.017
Taquaritinga,73.470,63.726,67.523,199.408,404.128,30.798,434.926,8.247
Taquarituba,17.937,6.102,23.911,57.342,105.291,8.681,113.972,5.146
Taquarivaí,16.542,2.729,6.954,8.655,34.880,1.658,36.538,7.759
Tarabai,6.013,5.093,7.708,11.255,30.069,2.124,32.192,5.334
Tarumã,46.136,79.917,15.303,60.143,201.499,41.121,242.621,21.363
Tatuí,44.254,307.688,106.670,375.270,833.882,122.071,955.953,9.788
Taubaté,28.669,1.932.064,317.820,1.731.487,4.010.040,867.636,4.877.676,19.152
Tejupá,12.629,1.762,6.843,5.061,26.296,534,26.829,5.142
Teodoro Sampaio,28.972,14.253,22.402,46.409,112.036,7.419,119.455,5.816
Terra Roxa,34.396,10.239,10.067,20.551,75.253,2.996,78.249,9.848
Tietê,41.408,144.963,38.993,238.766,464.129,75.092,539.222,16.223
Timburi,5.808,1.122,4.642,3.895,15.467,465,15.931,5.872
Torre de Pedra,947,204,3.154,1.983,6.290,177,6.466,2.981
Torrinha,23.757,4.595,10.050,19.847,58.248,3.272,61.520,6.854
Trabiju,4.796,1.766,2.478,2.368,11.407,482,11.889,8.291
Tremembé,4.345,41.632,45.776,87.059,178.812,22.252,201.065,5.480
Três Fronteiras,8.318,7.959,6.516,8.665,31.458,1.542,33.000,6.280
Tuiuti,7.364,18.884,5.942,12.913,45.104,3.171,48.274,9.218
Tupã,37.120,113.246,67.613,282.284,500.262,46.808,547.070,8.594
Tupi Paulista,12.005,7.014,16.066,43.371,78.457,6.314,84.771,6.212
Turiúba,4.116,963,3.772,3.391,12.242,345,12.588,6.622
Turmalina,8.883,1.505,4.077,4.480,18.945,429,19.373,8.565
Ubarana,17.543,66.287,7.023,8.937,99.790,1.443,101.234,22.230
Ubatuba,4.241,23.099,98.301,264.064,389.705,26.828,416.533,5.897
Ubirajara,11.008,2.019,5.706,6.522,25.255,885,26.140,6.191
Uchoa,20.341,12.065,12.949,21.809,67.164,7.413,74.577,8.133
União Paulista,8.481,5.795,2.390,4.217,20.882,640,21.523,15.009
Urânia,16.326,5.759,9.977,19.510,51.572,3.041,54.613,6.151
Uru,6.656,958,2.983,2.776,13.373,263,13.635,10.011
Urupês,38.995,4.914,14.409,36.081,94.400,3.815,98.215,8.098
Valentim Gentil,9.867,26.606,10.814,19.309,66.596,6.716,73.312,7.878
Valinhos,14.648,719.282,123.259,583.142,1.440.331,260.782,1.701.113,18.914
Valparaíso,58.324,46.880,23.605,64.388,193.196,19.758,212.954,10.789
Vargem,3.565,3.116,9.553,8.643,24.877,1.645,26.522,3.528
Vargem Grande do Sul,23.397,26.593,38.536,112.198,200.725,20.452,221.177,5.947
Vargem Grande Paulista,6.621,140.072,49.030,140.780,336.503,63.235,399.739,11.243
Várzea Paulista,847,303.244,99.081,238.660,641.832,156.491,798.323,8.229
Vera Cruz,6.555,4.162,12.558,19.306,42.581,7.175,49.756,4.505
Vinhedo,12.158,681.969,79.901,439.891,1.213.919,617.433,1.831.351,35.237
Viradouro,31.343,6.857,18.976,50.502,107.678,7.588,115.265,7.048
Vista Alegre do Alto,17.501,35.035,7.713,24.409,84.659,7.958,92.617,17.292
Vitória Brasil,2.887,285,2.716,1.725,7.613,144,7.757,4.565
Votorantim,8.358,318.679,121.978,234.823,683.837,107.481,791.318,7.915
Votuporanga,14.220,143.854,85.469,372.635,616.179,73.577,689.756,8.789
Zacarias,10.061,2.410,3.789,3.855,20.115,816,20.931,10.121
