MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Andradina,80.205,754.084,194.152,885.897,1.914.338,192.353,2.106.691,37.831
Angatuba,103.666,288.114,79.074,237.038,707.893,68.429,776.322,33.575
Anhembi,32.556,16.193,28.462,27.515,104.726,5.074,109.800,18.110
Anhumas,23.940,5.815,15.697,16.052,61.504,1.424,62.928,16.426
Aparecida,1.488,80.920,136.352,599.065,817.825,46.663,864.489,24.495
Aparecida d'Oeste,19.511,13.778,16.207,27.152,76.647,3.699,80.347,18.612
Apiaí,241.525,182.302,84.497,223.535,731.860,34.918,766.777,30.915
Araçariguama,1.024,651.869,94.660,488.254,1.235.808,278.054,1.513.862,80.981
Araçatuba,70.777,1.082.189,611.384,3.829.258,5.593.608,564.574,6.158.182,33.196
Araçoiaba da Serra,23.850,93.345,102.783,247.165,467.143,52.259,519.402,17.696
Aramina,18.152,5.129,20.451,57.503,101.235,9.473,110.709,20.884
Arandu,23.746,6.269,24.259,24.882,79.156,2.408,81.564,13.295
Arapeí,2.831,1.234,12.212,6.861,23.139,525,23.664,9.554
Araraquara,99.709,1.543.231,828.398,4.562.008,7.033.346,903.731,7.937.077,36.519
Araras,48.194,1.227.380,440.677,2.134.086,3.850.337,521.010,4.371.347,35.292
Arco-Íris,13.781,2.780,10.376,7.043,33.980,647,34.627,18.507
Arealva,33.797,10.349,29.319,57.566,131.031,5.476,136.507,17.089
Areias,8.234,1.356,16.304,9.975,35.869,670,36.539,9.762
Areiópolis,13.740,9.649,38.299,45.914,107.603,4.153,111.756,10.482
Ariranha,17.605,186.234,36.009,256.403,496.250,75.564,571.814,64.481
Artur Nogueira,88.604,190.856,156.129,409.115,844.704,122.021,966.725,20.185
Arujá,24.727,816.634,286.076,2.050.432,3.177.870,600.608,3.778.478,46.740
Aspásia,5.271,2.382,9.191,5.855,22.700,469,23.169,12.936
Assis,38.129,375.647,326.482,1.705.812,2.446.070,260.895,2.706.965,27.696
Atibaia,140.907,1.409.679,418.350,2.475.846,4.444.781,872.044,5.316.826,40.274
Auriflama,17.819,44.178,52.401,133.509,247.906,15.355,263.261,18.370
Avaí,169.042,11.456,14.996,71.761,267.255,6.554,273.808,53.772
Avanhandava,31.367,28.625,43.046,68.793,171.831,10.397,182.229,15.681
Avaré,95.545,338.420,314.621,1.150.795,1.899.381,169.606,2.068.988,24.377
Bady Bassitt,14.974,46.227,54.906,143.973,260.080,23.804,283.883,18.439
Balbinos,8.277,4.073,18.782,8.222,39.355,810,40.165,10.891
Bálsamo,22.366,18.900,30.002,74.919,146.186,11.324,157.510,18.925
Bananal,10.980,44.858,37.762,64.351,157.951,12.070,170.021,16.377
Barão de Antonina,13.212,2.293,13.794,33.382,62.680,6.403,69.083,21.454
Barbosa,19.050,7.205,25.960,26.674,78.889,2.579,81.469,11.871
Bariri,39.225,237.311,110.862,430.492,817.890,96.202,914.092,28.034
Barra Bonita,12.539,309.404,129.924,565.154,1.017.021,116.898,1.133.919,32.309
Barra do Chapéu,38.568,3.746,17.818,17.274,77.406,1.014,78.420,14.652
Barra do Turvo,4.637,3.426,29.195,27.979,65.238,5.245,70.482,9.185
Barretos,146.029,878.808,435.004,2.007.356,3.467.197,292.790,3.759.987,32.781
Barrinha,22.813,59.751,100.206,194.586,377.357,27.094,404.450,13.459
Barueri,209,4.312.822,1.583.986,27.864.265,33.761.282,11.810.200,45.571.482,181.939
Bastos,347.090,63.467,71.783,200.916,683.256,33.357,716.612,35.308
Batatais,127.632,272.979,198.213,744.943,1.343.768,125.849,1.469.616,25.312
Bauru,32.310,1.688.306,1.217.623,7.649.668,10.587.906,1.072.885,11.660.791,33.066
Bebedouro,59.584,460.598,277.561,1.531.596,2.329.340,299.871,2.629.210,35.164
Bento de Abreu,24.420,33.521,16.446,27.133,101.521,7.996,109.517,39.324
Bernardino de Campos,18.512,38.599,38.482,72.287,167.880,10.961,178.841,16.604
Bertioga,3.716,303.005,308.414,842.708,1.457.844,80.538,1.538.381,28.533
Bilac,38.861,9.725,27.699,65.370,141.656,8.072,149.728,20.286
Birigui,39.846,621.499,391.806,1.376.186,2.429.336,271.049,2.700.385,23.671
Biritiba-Mirim,364.184,38.382,90.873,201.125,694.564,19.459,714.023,23.752
Boa Esperança do Sul,76.297,13.757,53.252,97.520,240.826,10.216,251.042,17.903
Bocaina,27.181,134.336,43.728,135.136,340.380,36.600,376.980,33.106
Bofete,36.960,27.114,38.187,54.198,156.459,8.326,164.785,16.132
Boituva,22.760,882.128,201.493,1.001.282,2.107.661,489.791,2.597.452,49.782
Bom Jesus dos Perdões,9.941,140.623,79.371,199.016,428.951,58.477,487.428,22.562
Bom Sucesso de Itararé,5.746,14.804,15.439,12.544,48.533,2.781,51.314,13.959
Borá,11.554,29.771,6.955,18.799,67.079,6.509,73.588,91.075
Boracéia,14.420,60.091,19.554,47.275,141.340,10.950,152.290,34.085
Borborema,78.798,27.785,58.631,147.545,312.759,18.993,331.752,22.291
Borebi,14.964,1.833,14.762,14.233,45.793,2.162,47.955,19.874
Botucatu,91.144,1.226.549,395.234,1.925.082,3.638.008,398.047,4.036.055,30.282
Bragança Paulista,55.654,1.208.217,526.671,2.306.109,4.096.652,565.640,4.662.293,30.225
Braúna,12.196,4.029,20.803,26.618,63.647,2.505,66.151,12.615
Brejo Alegre,7.206,96.698,15.181,59.415,178.500,22.466,200.966,75.665
Brodowski,47.121,92.215,82.848,224.266,446.451,38.328,484.778,21.691
Brotas,62.181,104.313,89.838,291.606,547.938,56.646,604.584,26.820
Buri,129.844,26.633,70.467,141.747,368.691,15.491,384.182,20.266
Buritama,29.920,126.924,60.326,145.580,362.750,16.635,379.385,23.829
Buritizal,36.507,27.134,21.869,160.752,246.262,37.094,283.356,68.114
Cabrália Paulista,32.291,8.508,18.474,22.921,82.194,3.780,85.974,19.851
Cabreúva,27.006,978.046,165.993,1.878.470,3.049.515,873.943,3.923.458,87.736
Caçapava,16.223,1.511.839,298.862,1.289.479,3.116.405,535.834,3.652.238,41.693
Cachoeira Paulista,17.011,52.634,96.990,324.885,491.519,26.634,518.152,16.721
Caconde,58.020,26.107,61.933,99.591,245.651,5.688,251.339,13.473
Cafelândia,59.338,47.047,61.605,138.747,306.736,21.561,328.297,19.459
Caiabu,13.855,2.724,16.572,14.403,47.554,964,48.518,11.863
Caieiras,3.209,1.212.107,317.456,1.961.226,3.493.999,485.434,3.979.433,43.188
Caiuá,28.977,3.138,24.710,16.882,73.707,2.807,76.514,14.527
Cajamar,203,1.914.096,318.687,6.017.051,8.250.037,2.280.910,10.530.947,151.418
Cajati,135.215,432.351,106.130,308.654,982.350,112.566,1.094.916,38.446
Cajobi,18.284,6.397,36.214,51.292,112.188,4.578,116.765,11.772
Cajuru,86.930,84.484,81.796,194.001,447.211,46.286,493.496,20.313
Campina do Monte Alegre,13.216,6.755,22.322,40.103,82.396,3.810,86.206,15.217
Campinas,109.868,9.461.616,4.023.729,31.844.077,45.439.290,9.199.722,54.639.012,48.644
Campo Limpo Paulista,8.000,440.991,256.081,707.884,1.412.956,176.440,1.589.396,20.464
Campos do Jordão,4.612,114.954,207.032,670.731,997.329,54.235,1.051.563,21.572
Campos Novos Paulista,44.752,4.381,21.061,42.928,113.121,5.362,118.483,25.491
Cananéia,26.175,195.575,48.919,134.460,405.130,7.911,413.041,33.814
Canas,3.560,47.602,19.533,65.009,135.704,14.165,149.868,32.161
Cândido Mota,79.471,128.817,108.035,409.549,725.872,78.142,804.014,26.847
Cândido Rodrigues,22.311,6.894,13.914,25.374,68.493,3.999,72.493,27.110
Canitar,8.838,44.038,19.642,30.677,103.195,9.918,113.113,24.537
Capão Bonito,121.083,59.534,153.921,357.498,692.036,39.793,731.830,15.860
Capela do Alto,45.593,19.534,70.173,108.919,244.220,14.989,259.209,13.864
Capivari,47.772,518.097,190.241,653.823,1.409.932,217.539,1.627.471,32.007
Caraguatatuba,7.648,584.841,453.549,1.580.750,2.626.788,163.673,2.790.460,26.013
Carapicuíba,149,749.321,1.030.005,2.594.258,4.373.734,415.790,4.789.524,12.590
Cardoso,35.794,10.575,45.970,80.594,172.932,5.800,178.732,15.179
Casa Branca,89.269,52.285,101.716,301.667,544.937,42.739,587.675,20.420
Cássia dos Coqueiros,61.357,4.419,13.048,16.741,95.565,628,96.193,37.444
Castilho,51.718,76.445,95.732,245.657,469.552,46.906,516.457,27.017
Catanduva,41.276,655.636,422.680,2.058.742,3.178.334,334.539,3.512.874,30.606
Catiguá,18.880,5.972,26.093,50.204,101.149,6.253,107.402,14.711
Cedral,26.141,59.358,32.167,107.251,224.916,28.734,253.650,30.425
Cerqueira César,62.937,145.285,68.663,186.745,463.631,40.886,504.517,27.702
Cerquilho,48.847,578.642,152.011,590.384,1.369.884,207.816,1.577.700,37.070
Cesário Lange,24.677,48.178,55.720,149.824,278.399,34.019,312.418,19.154
Charqueada,19.031,52.901,55.221,105.436,232.589,22.834,255.423,16.122
Chavantes,28.783,20.265,45.641,79.477,174.166,10.674,184.840,15.204
Clementina,11.914,57.264,27.717,72.660,169.555,17.065,186.619,24.558
Colina,59.425,413.729,73.427,325.855,872.436,111.420,983.856,56.269
Colômbia,68.969,66.258,33.506,61.662,230.394,17.584,247.978,41.199
Conchal,16.109,151.256,96.653,229.183,493.201,50.072,543.273,20.840
Conchas,40.805,43.936,57.178,129.866,271.785,19.648,291.433,17.527
Cordeirópolis,43.303,679.211,113.763,1.107.897,1.944.175,327.708,2.271.883,101.166
Coroados,35.121,25.264,21.199,35.242,116.826,5.173,121.998,22.021
Coronel Macedo,23.212,4.540,19.617,14.363,61.731,-193,61.539,12.515
Corumbataí,18.884,6.964,20.542,83.950,130.340,21.859,152.198,38.925
Cosmópolis,16.981,299.144,222.786,640.373,1.179.284,134.071,1.313.355,20.540
Cosmorama,34.725,76.457,29.664,71.576,212.422,28.534,240.956,33.828
Cotia,20.898,2.594.985,827.677,5.006.647,8.450.206,2.081.660,10.531.866,47.897
Cravinhos,55.114,254.837,118.401,412.992,841.343,131.491,972.835,29.643
Cristais Paulista,39.880,8.104,31.277,51.485,130.746,3.589,134.335,16.921
Cruzália,12.856,4.445,11.817,36.539,65.656,4.839,70.495,31.985
Cruzeiro,7.908,702.498,263.639,908.589,1.882.633,248.615,2.131.248,27.232
Cubatão,597,1.377.469,743.876,4.903.170,7.025.111,2.427.662,9.452.773,76.889
Cunha,22.857,7.687,68.227,76.469,175.241,5.196,180.436,8.302
Descalvado,74.859,328.559,123.529,448.263,975.210,163.754,1.138.964,35.994
Diadema,507,4.026.316,1.446.022,6.092.253,11.565.099,2.483.240,14.048.339,35.644
Dirce Reis,6.405,12.698,10.370,10.972,40.445,4.026,44.471,26.098
Divinolândia,43.213,11.821,37.491,150.618,243.143,9.338,252.481,22.830
Dobrada,15.068,4.214,28.193,27.160,74.636,3.266,77.902,9.356
Dois Córregos,79.632,117.715,87.425,242.785,527.557,49.243,576.800,22.495
Dolcinópolis,6.838,2.509,11.458,10.094,30.899,828,31.728,15.291
Dourado,21.708,75.021,30.372,366.434,493.536,120.761,614.296,71.814
Dracena,35.270,104.853,143.943,661.959,946.025,78.265,1.024.289,23.257
Duartina,19.542,25.187,44.044,100.968,189.741,8.864,198.604,16.355
Dumont,21.290,37.014,30.334,67.718,156.356,14.068,170.424,19.397
Echaporã,37.678,5.415,23.841,36.106,103.040,3.774,106.814,17.025
Eldorado,71.523,8.974,52.397,56.762,189.655,4.986,194.641,13.160
Elias Fausto,76.836,154.485,62.275,171.244,464.840,63.337,528.177,32.131
Elisiário,12.975,3.382,15.042,16.320,47.720,2.045,49.765,15.163
Embaúba,14.489,5.803,12.948,12.526,45.767,1.077,46.843,19.429
Embu das Artes,179,1.402.301,753.326,4.873.721,7.029.526,1.679.528,8.709.055,34.460
Embu-Guaçu,1.626,215.210,207.290,399.647,823.773,123.224,946.997,14.596
Emilianópolis,13.964,2.972,15.423,13.661,46.020,1.055,47.075,15.450
Engenheiro Coelho,17.386,72.833,62.877,185.520,338.615,40.225,378.841,21.317
Espírito Santo do Pinhal,91.040,289.642,134.804,602.637,1.118.124,116.089,1.234.212,29.237
Espírito Santo do Turvo,19.442,23.856,19.115,27.158,89.571,6.448,96.018,21.519
Estiva Gerbi,39.074,78.258,41.327,73.386,232.046,19.235,251.280,24.002
Estrela do Norte,14.675,2.636,14.497,18.326,50.134,2.127,52.261,19.684
Estrela d'Oeste,24.548,210.760,26.350,148.414,410.073,50.659,460.731,56.407
Euclides da Cunha Paulista,26.854,5.719,33.458,34.690,100.720,3.328,104.048,10.933
Fartura,46.990,45.909,53.007,166.591,312.497,20.175,332.672,21.557
Fernando Prestes,41.594,11.945,22.793,45.933,122.265,7.071,129.336,23.279
Fernandópolis,54.716,238.463,219.159,1.016.566,1.528.904,127.935,1.656.839,25.344
Fernão,22.682,3.303,9.282,9.718,44.984,1.272,46.256,28.982
Ferraz de Vasconcelos,1.775,923.384,517.808,1.039.479,2.482.447,270.493,2.752.940,15.452
Flora Rica,11.560,1.500,10.256,7.515,30.831,566,31.397,18.756
Floreal,25.362,4.668,15.068,16.994,62.092,1.780,63.872,21.710
Flórida Paulista,46.808,21.419,42.447,67.533,178.206,7.758,185.964,14.851
Florínia,23.407,5.069,15.327,53.960,97.763,12.056,109.819,39.703
Franca,61.393,1.585.890,990.524,4.639.489,7.277.296,797.960,8.075.256,24.572
Francisco Morato,268,109.953,468.020,609.807,1.188.047,56.700,1.244.748,7.681
Franco da Rocha,2.835,763.788,409.673,1.116.643,2.292.940,249.161,2.542.100,18.160
Gabriel Monteiro,11.661,14.996,12.640,18.900,58.197,2.841,61.038,22.582
Gália,23.078,18.308,23.796,36.994,102.175,2.728,104.903,15.457
Garça,58.311,178.505,139.454,529.974,906.244,89.063,995.307,23.234
Gastão Vidigal,10.090,2.529,17.699,17.141,47.458,1.305,48.763,10.968
Gavião Peixoto,22.450,8.554,24.187,24.222,79.413,33.730,113.143,25.165
General Salgado,25.501,60.547,41.460,158.615,286.123,29.862,315.984,29.578
Getulina,56.435,9.779,37.084,61.682,164.980,5.071,170.052,15.760
Glicério,21.574,9.860,20.612,23.321,75.366,3.749,79.115,17.040
Guaiçara,23.329,45.364,37.958,61.303,167.954,8.990,176.944,15.806
Guaimbê,11.776,2.182,20.583,28.489,63.030,2.364,65.395,11.984
Guaíra,160.155,484.729,155.095,683.526,1.483.506,170.768,1.654.274,43.379
Guapiaçu,43.313,69.877,66.016,133.210,312.416,26.413,338.830,17.697
Guapiara,367.732,53.617,56.023,102.448,579.819,9.728,589.546,33.206
Guará,54.201,108.415,76.499,159.363,398.478,36.242,434.720,21.493
Guaraçaí,76.363,8.896,33.140,69.596,187.996,7.206,195.201,23.128
Guaraci,71.041,40.396,43.389,73.473,228.300,15.592,243.892,23.483
Guarani d'Oeste,4.445,1.703,11.306,7.778,25.231,956,26.186,13.415
Guarantã,31.406,14.179,24.210,46.045,115.839,6.962,122.801,19.098
Guararapes,131.928,148.382,105.180,343.316,728.806,51.064,779.870,24.940
Guararema,27.032,265.885,106.325,968.523,1.367.765,188.281,1.556.046,57.107
Guaratinguetá,33.594,1.380.487,379.345,1.923.496,3.716.923,687.291,4.404.214,38.381
Guareí,46.663,30.895,52.790,56.711,187.058,9.475,196.533,13.073
Guariba,56.241,203.886,125.699,329.948,715.776,64.712,780.488,21.116
Guarujá,22.972,1.405.302,1.199.574,4.056.087,6.683.935,946.681,7.630.616,25.371
Guarulhos,37.614,11.205.357,4.483.469,28.089.507,43.815.947,8.740.239,52.556.186,41.236
Guatapará,87.012,6.464,32.028,43.949,169.453,8.065,177.517,24.810
Guzolândia,10.507,3.918,18.916,17.982,51.323,1.639,52.962,10.813
Herculândia,52.103,51.726,28.874,66.410,199.113,14.353,213.466,23.928
Holambra,202.289,117.390,57.241,289.313,666.234,66.366,732.600,57.785
Hortolândia,1.110,3.653.231,762.247,3.869.661,8.286.249,2.022.656,10.308.905,49.642
Iacanga,26.972,61.944,42.615,252.780,384.311,59.991,444.302,42.086
Iacri,69.333,8.557,21.035,35.380,134.303,3.802,138.106,21.691
Iaras,31.433,4.486,28.463,39.934,104.317,6.536,110.853,16.883
Ibaté,31.400,177.810,111.860,262.834,583.903,52.765,636.668,19.662
Ibirá,34.254,30.574,43.238,85.344,193.409,13.392,206.802,18.156
Ibirarema,24.056,34.964,25.032,73.544,157.595,17.552,175.147,24.886
Ibitinga,76.923,247.405,172.077,552.564,1.048.968,101.292,1.150.260,20.743
Ibiúna,323.890,214.505,229.632,572.840,1.340.866,98.597,1.439.464,19.636
Icém,18.527,35.007,38.744,67.374,159.652,4.527,164.179,21.327
Iepê,40.240,8.675,31.712,75.263,155.890,10.147,166.037,21.455
Igaraçu do Tietê,9.269,17.202,73.504,135.642,235.618,14.894,250.511,10.588
Igarapava,53.033,131.704,92.294,632.824,909.856,154.709,1.064.565,37.230
Igaratá,5.461,24.173,36.628,82.582,148.845,14.570,163.414,18.107
Iguape,65.143,962.336,107.760,496.640,1.631.879,22.119,1.653.998,56.974
Ilha Comprida,2.507,2.721.854,74.065,992.619,3.791.045,27.362,3.818.407,401.304
Ilha Solteira,44.041,19.608,123.604,293.255,480.508,21.888,502.395,19.779
Ilhabela,3.168,4.592.319,141.818,1.959.996,6.697.302,71.948,6.769.250,222.446
Indaiatuba,27.593,3.721.139,803.173,4.679.777,9.231.682,2.553.067,11.784.749,53.382
Indiana,12.193,4.468,18.493,19.957,55.111,1.754,56.865,11.832
Indiaporã,14.310,4.515,16.792,25.912,61.528,1.494,63.023,16.260
Inúbia Paulista,8.338,6.113,16.394,74.205,105.050,12.632,117.682,31.466
Ipaussu,30.482,81.345,46.065,129.023,286.915,25.981,312.896,22.362
Iperó,12.627,115.976,107.459,154.469,390.532,50.367,440.899,14.299
Ipeúna,11.549,324.827,26.195,154.344,516.915,71.926,588.841,88.989
Ipiguá,15.111,12.115,17.758,15.649,60.633,6.015,66.648,13.931
Iporanga,6.455,2.044,19.630,12.758,40.887,1.073,41.960,9.688
Ipuã,62.608,31.130,57.388,122.516,273.643,16.713,290.356,19.554
Iracemápolis,22.722,160.879,75.119,219.418,478.138,444.662,922.800,42.740
Irapuã,36.157,8.035,25.481,33.996,103.669,3.209,106.877,14.313
Irapuru,14.520,2.037,25.115,31.029,72.701,2.591,75.292,9.916
Itaberá,114.797,22.158,59.598,181.674,378.227,20.882,399.109,22.529
Itaí,117.360,58.528,89.995,189.918,455.801,31.466,487.267,19.491
Itajobi,150.086,64.621,56.618,148.677,420.003,22.730,442.733,30.310
Itaju,19.795,4.780,15.870,19.260,59.704,3.449,63.154,18.471
Itanhaém,45.524,102.489,370.182,828.548,1.346.743,71.391,1.418.134,15.462
Itaóca,4.263,5.016,14.169,7.479,30.927,1.341,32.268,10.100
Itapecerica da Serra,18.129,694.712,532.699,1.594.369,2.839.909,388.980,3.228.889,20.249
Itapetininga,211.740,1.044.799,480.968,1.746.166,3.483.673,404.471,3.888.144,25.806
Itapeva,410.592,222.402,322.067,890.136,1.845.198,120.253,1.965.451,22.035
Itapevi,164,1.818.353,711.584,5.525.453,8.055.554,1.734.477,9.790.031,45.528
Itapira,62.771,1.083.769,255.222,1.213.283,2.615.046,385.387,3.000.433,42.884
Itapirapuã Paulista,3.677,1.378,16.180,8.363,29.598,718,30.316,7.617
Itápolis,95.618,295.603,133.644,558.233,1.083.098,115.667,1.198.765,29.473
Itaporanga,19.652,12.780,49.579,96.653,178.664,9.942,188.607,12.928
Itapuí,15.138,149.919,48.550,223.705,437.312,81.919,519.231,40.448
Itapura,17.449,4.402,20.961,21.517,64.328,2.154,66.482,14.513
Itaquaquecetuba,9.815,1.526.088,973.928,2.626.036,5.135.867,756.106,5.891.972,17.291
Itararé,50.274,80.551,160.053,399.150,690.028,47.057,737.086,15.265
Itariri,69.039,9.590,51.486,70.817,200.932,7.681,208.613,12.898
Itatiba,635.651,1.492.520,396.797,1.873.475,4.398.443,720.943,5.119.386,47.190
Itatinga,49.171,22.262,64.333,90.958,226.724,16.170,242.893,12.768
Itirapina,31.477,44.650,69.829,142.861,288.817,65.376,354.193,21.876
Itirapuã,23.422,4.509,22.195,26.377,76.503,1.760,78.263,12.921
Itobi,26.299,6.079,23.151,39.062,94.591,3.319,97.910,12.931
Itu,33.574,2.148.398,572.890,3.165.640,5.920.503,1.159.753,7.080.255,44.084
Itupeva,36.484,1.072.339,230.104,1.502.704,2.841.632,811.928,3.653.560,72.173
Ituverava,114.487,191.976,144.028,524.085,974.576,107.095,1.081.672,27.472
Jaborandi,38.356,7.863,26.606,38.659,111.485,2.886,114.371,17.243
Jaboticabal,172.055,431.757,268.444,1.251.230,2.123.486,216.894,2.340.380,32.150
Jacareí,27.221,3.514.953,693.621,3.325.693,7.561.487,1.759.298,9.320.785,42.705
Jaci,16.718,136.101,23.194,111.284,287.297,37.231,324.528,52.369
Jacupiranga,73.601,23.538,58.505,168.054,323.698,21.424,345.122,20.106
Jaguariúna,13.210,1.953.037,218.971,3.855.144,6.040.363,1.851.081,7.891.443,160.807
Jales,46.217,162.888,149.038,650.953,1.009.097,74.200,1.083.296,22.982
Jambeiro,5.982,139.016,27.053,72.991,245.043,54.644,299.686,52.219
Jandira,328,818.166,389.244,1.509.420,2.717.159,598.343,3.315.502,28.974
Jardinópolis,84.972,141.626,150.235,443.112,819.945,80.281,900.226,22.564
Jarinu,39.082,180.415,107.402,1.217.612,1.544.511,261.752,1.806.263,68.700
Jaú,63.368,557.921,420.550,2.267.576,3.309.416,347.104,3.656.519,26.496
Jeriquara,34.277,4.287,14.885,21.844,75.293,289,75.582,23.994
Joanópolis,17.387,13.685,44.024,90.346,165.442,9.429,174.871,14.389
João Ramalho,70.896,6.163,18.979,25.670,121.708,2.412,124.120,29.253
José Bonifácio,80.024,242.331,122.456,565.660,1.010.471,113.325,1.123.796,32.981
Júlio Mesquita,2.246,2.464,17.509,18.292,40.511,1.742,42.253,9.379
Jumirim,4.456,25.131,14.768,17.774,62.129,8.394,70.523,23.375
Jundiaí,120.563,8.441.644,1.612.130,21.541.600,31.715.936,7.290.884,39.006.820,100.877
Junqueirópolis,52.072,84.509,67.100,246.591,450.272,51.555,501.827,26.053
Juquiá,66.675,17.561,63.059,111.062,258.357,11.736,270.093,14.230
Juquitiba,577,46.853,95.266,246.890,389.585,35.639,425.224,14.489
Lagoinha,5.745,4.041,19.268,20.427,49.481,1.715,51.196,10.615
Laranjal Paulista,19.555,234.512,95.213,294.951,644.231,102.190,746.421,28.373
Lavínia,42.105,4.388,35.484,41.433,123.411,4.232,127.642,14.770
Lavrinhas,4.897,28.816,24.884,35.524,94.120,10.547,104.668,15.343
Leme,52.002,614.588,338.328,1.216.236,2.221.153,323.516,2.544.669,26.636
Lençóis Paulista,73.318,578.905,228.954,1.006.295,1.887.473,267.509,2.154.982,33.951
Limeira,69.757,3.491.623,957.029,5.147.197,9.665.606,1.527.800,11.193.406,39.327
Lindóia,4.878,34.440,28.512,56.133,123.963,10.004,133.968,18.700
Lins,62.773,1.150.313,226.802,1.477.950,2.917.839,331.256,3.249.095,44.473
Lorena,14.353,562.498,258.039,938.093,1.772.984,194.590,1.967.574,23.363
Lourdes,6.809,2.124,12.355,8.058,29.346,521,29.867,13.853
Louveira,29.965,2.399.014,242.031,6.709.502,9.380.513,2.535.321,11.915.834,283.886
Lucélia,21.868,64.695,71.197,178.511,336.271,27.064,363.335,17.841
Lucianópolis,10.092,1.914,12.364,11.880,36.251,796,37.047,16.472
Luís Antônio,57.379,901.540,57.402,283.469,1.299.789,127.648,1.427.438,113.595
Luiziânia,12.512,3.459,19.313,22.007,57.292,1.305,58.597,11.017
Lupércio,11.962,4.128,18.008,17.950,52.047,1.101,53.149,12.137
Lutécia,38.440,6.175,13.716,14.288,72.619,1.123,73.742,27.608
Macatuba,20.879,59.004,59.502,277.798,417.183,55.067,472.251,28.559
Macaubal,28.354,7.366,27.130,58.658,121.507,7.812,129.319,16.755
Macedônia,17.489,8.857,15.590,15.905,57.841,2.437,60.279,16.624
Magda,25.323,4.291,16.242,22.456,68.311,2.367,70.679,22.395
Mairinque,14.357,577.300,172.467,531.731,1.295.854,252.426,1.548.280,34.776
Mairiporã,1.279,307.932,289.097,750.829,1.349.137,162.486,1.511.623,17.148
Manduri,25.582,14.768,32.335,55.756,128.442,8.788,137.230,14.884
Marabá Paulista,59.654,18.389,23.343,25.738,127.124,5.405,132.528,27.309
Maracaí,50.696,102.568,52.489,158.348,364.101,31.290,395.391,29.465
Marapoama,27.222,52.181,14.734,41.268,135.405,14.196,149.602,54.401
Mariápolis,22.040,3.057,15.001,14.272,54.370,638,55.008,13.954
Marília,51.176,1.094.543,837.327,3.912.062,5.895.109,646.091,6.541.200,29.332
Marinópolis,7.577,1.519,11.128,7.921,28.145,404,28.549,13.569
Martinópolis,65.675,57.870,92.953,188.511,405.009,24.438,429.447,17.311
Matão,34.281,1.222.436,244.038,1.364.802,2.865.557,403.892,3.269.449,41.791
Mauá,658,3.112.873,1.218.757,5.063.664,9.395.951,1.799.931,11.195.882,25.728
Mendonça,19.912,65.115,22.855,54.933,162.815,18.370,181.185,37.614
Meridiano,17.441,94.717,18.553,72.068,202.779,25.092,227.871,59.809
Mesópolis,19.333,2.110,11.050,9.054,41.547,561,42.108,22.315
Miguelópolis,104.386,219.444,87.209,153.118,564.156,11.603,575.759,27.596
Mineiros do Tietê,16.749,25.001,40.770,58.211,140.731,8.355,149.086,12.156
Mira Estrela,8.703,2.311,15.342,15.985,42.341,1.334,43.675,15.223
Miracatu,58.496,25.492,73.937,186.409,344.333,28.158,372.491,18.494
Mirandópolis,87.515,119.837,92.854,259.317,559.523,48.919,608.442,21.733
