MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Aramina,25.447,5.080,17.495,40.443,88.465,5.912,94.377,18.063
Arandu,18.828,6.386,21.553,17.548,64.315,2.139,66.454,10.843
Arapeí,2.877,1.213,11.497,6.097,21.683,2.227,23.910,9.622
Araraquara,97.680,1.735.787,645.722,3.608.851,6.088.040,840.489,6.928.528,32.553
Araras,83.485,1.207.097,358.897,1.863.345,3.512.823,524.320,4.037.143,33.293
Arco-Íris,17.417,2.870,8.543,5.944,34.775,743,35.517,18.713
Arealva,41.119,11.248,24.008,48.119,124.493,5.439,129.932,16.422
Areias,6.002,701,14.499,7.654,28.856,827,29.683,7.982
Areiópolis,20.199,8.966,32.679,37.375,99.218,4.430,103.649,9.761
Ariranha,21.421,208.618,31.345,147.713,409.097,120.040,529.137,60.813
Artur Nogueira,55.613,144.011,127.335,313.398,640.356,73.297,713.653,15.534
Arujá,11.986,702.893,225.626,985.215,1.925.720,428.627,2.354.347,30.285
Aspásia,7.026,1.196,7.775,5.005,21.001,817,21.818,12.121
Assis,44.889,412.069,270.125,1.299.828,2.026.911,215.116,2.242.027,23.258
Atibaia,96.093,1.149.964,375.983,2.086.342,3.708.381,726.042,4.434.423,34.319
Auriflama,22.932,42.913,40.008,101.126,206.978,14.625,221.603,15.536
Avaí,78.082,6.057,15.296,36.532,135.967,6.425,142.392,28.348
Avanhandava,46.027,22.187,35.857,54.401,158.473,9.281,167.754,14.647
Avaré,77.011,296.673,252.135,926.702,1.552.520,158.156,1.710.676,20.397
Bady Bassitt,13.553,54.950,43.468,106.023,217.995,23.012,241.006,16.089
Balbinos,3.609,1.821,11.942,5.267,22.640,756,23.396,6.359
Bálsamo,35.394,23.600,23.865,56.765,139.623,11.547,151.170,18.350
Bananal,7.330,49.124,31.494,47.812,135.759,9.315,145.074,14.085
Barão de Antonina,4.498,1.382,11.681,14.926,32.486,936,33.422,10.557
Barbosa,21.491,4.698,19.966,31.690,77.845,4.092,81.937,12.188
Bariri,49.058,246.390,85.856,329.904,711.207,84.903,796.109,24.816
Barra Bonita,18.555,360.865,98.306,437.711,915.438,98.179,1.013.617,28.819
Barra do Chapéu,6.711,1.593,14.946,10.315,33.565,661,34.227,6.463
Barra do Turvo,3.063,3.033,26.574,23.049,55.719,5.854,61.573,7.994
Barretos,124.841,800.722,331.761,1.538.449,2.795.774,288.116,3.083.890,27.205
Barrinha,26.347,49.812,82.106,137.634,295.899,18.622,314.521,10.755
Barueri,157,4.698.973,1.259.582,22.705.316,28.664.028,10.902.438,39.566.466,161.221
Bastos,311.840,51.411,58.645,136.841,558.738,21.426,580.164,28.480
Batatais,144.166,310.170,159.507,612.609,1.226.452,124.809,1.351.261,23.608
Bauru,16.939,1.528.379,999.194,6.063.778,8.608.290,1.084.843,9.693.133,27.842
Bebedouro,62.254,417.541,218.065,1.053.348,1.751.208,207.106,1.958.314,26.145
Bento de Abreu,35.401,34.011,13.776,23.190,106.378,7.434,113.813,41.720
Bernardino de Campos,15.861,35.592,30.242,56.519,138.213,10.382,148.595,13.793
Bertioga,2.798,348.484,216.361,671.808,1.239.452,73.727,1.313.179,25.960
Bilac,41.633,6.796,21.485,47.408,117.322,4.983,122.305,16.968
Birigui,51.629,639.817,313.285,1.057.364,2.062.095,245.637,2.307.732,20.733
Biritiba-Mirim,139.385,27.741,71.558,141.247,379.931,15.018,394.949,13.484
Boa Esperança do Sul,87.864,14.439,43.438,76.363,222.103,9.284,231.388,16.734
Bocaina,36.672,126.651,35.819,108.751,307.893,31.630,339.523,30.549
Bofete,33.249,22.697,31.153,40.609,127.709,7.839,135.548,13.690
Boituva,6.533,827.920,162.161,785.037,1.781.652,432.990,2.214.642,44.172
Bom Jesus dos Perdões,6.592,95.919,61.881,141.291,305.683,42.071,347.754,16.881
Bom Sucesso de Itararé,3.750,13.467,12.449,9.558,39.224,2.796,42.020,11.605
Borá,11.213,32.588,5.584,16.535,65.920,6.275,72.194,89.571
Boracéia,19.320,114.284,15.950,28.107,177.661,7.027,184.689,42.321
Borborema,75.801,24.050,46.287,101.201,247.340,12.323,259.663,17.665
Borebi,20.115,2.613,12.472,10.372,45.572,1.297,46.869,19.944
Botucatu,86.119,1.117.353,327.003,1.572.943,3.103.419,395.520,3.498.940,26.877
Bragança Paulista,66.038,1.144.780,445.167,1.948.855,3.604.840,535.574,4.140.414,27.538
Braúna,16.076,4.092,16.961,22.341,59.469,2.391,61.860,12.063
Brejo Alegre,12.343,53.433,11.264,38.839,115.878,14.060,129.939,49.728
Brodowski,46.419,68.996,66.195,156.696,338.305,27.182,365.487,16.843
Brotas,62.912,105.031,68.119,211.635,447.697,46.793,494.491,22.432
Buri,56.691,21.807,58.580,72.081,209.158,7.029,216.187,11.527
Buritama,30.517,241.218,47.544,104.174,423.453,13.716,437.169,27.914
Buritizal,34.172,6.498,16.840,68.896,126.406,7.376,133.783,32.590
Cabrália Paulista,51.802,8.114,15.005,17.847,92.767,4.424,97.191,22.348
Cabreúva,18.091,897.839,126.602,884.785,1.927.316,498.830,2.426.146,56.302
Caçapava,7.834,1.445.890,240.174,1.086.424,2.780.322,529.522,3.309.843,38.431
Cachoeira Paulista,8.022,51.124,75.787,235.907,370.839,23.355,394.195,12.914
Caconde,80.317,60.485,52.337,76.319,269.458,1.811,271.270,14.588
Cafelândia,77.303,39.507,48.352,107.494,272.655,17.561,290.216,17.342
Caiabu,14.753,3.608,13.886,11.498,43.745,946,44.691,10.951
Caieiras,1.857,953.598,250.374,914.366,2.120.195,307.060,2.427.255,27.206
Caiuá,25.053,3.512,20.684,14.546,63.794,2.250,66.044,12.829
Cajamar,192,1.772.111,249.701,3.300.994,5.322.998,1.733.256,7.056.254,105.773
Cajati,159.737,372.317,86.993,237.036,856.083,111.556,967.639,34.037
Cajobi,16.658,5.157,30.138,39.545,91.498,3.943,95.441,9.699
Cajuru,70.645,80.795,66.403,139.525,357.368,35.665,393.033,16.502
Campina do Monte Alegre,18.664,4.021,18.191,42.772,83.648,2.011,85.659,15.258
Campinas,62.165,8.782.629,3.375.946,27.198.880,39.419.619,9.019.058,48.438.677,43.996
Campo Limpo Paulista,3.507,460.429,207.034,571.469,1.242.439,174.361,1.416.800,18.691
Campos do Jordão,1.987,112.066,150.467,493.504,758.025,49.946,807.971,16.746
Campos Novos Paulista,40.880,5.140,16.142,28.773,90.935,2.520,93.455,20.352
Cananéia,16.194,249.147,40.121,129.932,435.395,7.785,443.180,36.264
Canas,2.207,31.690,15.284,31.159,80.340,3.832,84.172,18.635
Cândido Mota,93.584,124.010,84.190,254.259,556.044,45.985,602.029,20.126
Cândido Rodrigues,20.212,5.813,10.281,18.293,54.600,2.319,56.919,21.318
Canitar,7.557,37.890,16.984,25.901,88.333,9.453,97.785,21.813
Capão Bonito,75.960,57.801,126.375,245.560,505.695,26.488,532.183,11.528
Capela do Alto,14.926,15.964,55.090,76.018,161.998,12.378,174.376,9.640
Capivari,61.338,492.577,147.499,531.860,1.233.274,211.080,1.444.354,29.082
Caraguatatuba,4.017,494.276,347.067,1.200.182,2.045.542,154.457,2.199.999,21.174
Carapicuíba,112,622.661,849.500,1.968.462,3.440.736,331.924,3.772.659,10.064
Cardoso,54.262,10.311,36.362,61.211,162.146,5.282,167.428,14.202
Casa Branca,88.178,48.752,84.626,229.330,450.886,32.453,483.338,16.938
Cássia dos Coqueiros,51.460,3.976,10.883,13.190,79.509,422,79.931,30.719
Castilho,91.074,72.343,74.846,156.126,394.389,29.987,424.376,22.893
Catanduva,36.600,732.895,328.780,1.701.985,2.800.259,348.400,3.148.659,27.677
Catiguá,23.332,5.313,21.650,41.043,91.338,6.249,97.588,13.533
Cedral,25.974,49.175,26.326,64.441,165.915,21.738,187.653,23.036
Cerqueira César,49.079,144.525,56.246,136.030,385.880,32.280,418.160,23.416
Cerquilho,48.918,563.327,123.231,470.683,1.206.159,191.801,1.397.960,34.087
Cesário Lange,20.913,44.009,46.070,108.153,219.145,27.154,246.298,15.482
Charqueada,30.858,57.790,42.331,83.991,214.969,23.276,238.246,15.420
Chavantes,25.902,17.557,38.793,60.888,143.140,8.172,151.312,12.468
Clementina,14.018,9.515,21.669,35.229,80.431,4.669,85.100,11.627
Colina,55.324,243.995,60.718,187.149,547.186,90.294,637.479,36.586
Colômbia,53.911,72.677,25.858,47.800,200.246,16.349,216.595,36.057
Conchal,27.652,119.215,77.959,161.404,386.229,36.509,422.738,16.491
Conchas,33.082,45.826,49.688,108.452,237.048,16.699,253.747,15.424
Cordeirópolis,37.677,563.347,89.021,681.739,1.371.784,168.246,1.540.029,70.835
Coroados,33.879,18.477,17.411,25.278,95.045,3.924,98.969,18.385
Coronel Macedo,24.533,3.331,16.524,12.046,56.434,-738,55.696,11.224
Corumbataí,14.117,4.649,16.958,38.714,74.438,9.159,83.597,21.479
Cosmópolis,18.140,259.781,175.428,467.312,920.660,99.056,1.019.716,16.646
Cosmorama,42.850,59.941,22.668,63.743,189.202,24.588,213.790,29.826
Cotia,8.252,2.252.245,600.122,4.013.138,6.873.756,1.766.196,8.639.952,41.133
Cravinhos,57.173,213.592,91.000,313.015,674.780,111.119,785.898,24.380
Cristais Paulista,73.915,12.828,24.759,51.014,162.516,289,162.805,20.988
Cruzália,17.665,2.513,9.554,19.596,49.328,-397,48.932,21.845
Cruzeiro,5.146,431.272,210.465,699.076,1.345.959,200.596,1.546.555,19.921
Cubatão,450,320.373,644.432,3.124.661,4.089.917,1.904.620,5.994.537,49.638
Cunha,18.297,5.878,55.924,55.363,135.463,4.494,139.957,6.419
Descalvado,65.943,313.099,99.141,337.120,815.302,122.109,937.411,29.912
Diadema,382,3.873.811,1.154.342,4.719.272,9.747.807,2.250.480,11.998.286,30.768
Dirce Reis,2.986,11.706,7.933,7.706,30.331,4.308,34.639,20.424
Divinolândia,35.247,10.320,30.647,102.402,178.616,4.997,183.614,16.487
Dobrada,13.805,3.149,22.488,22.314,61.755,3.182,64.937,7.991
Dois Córregos,102.106,121.973,71.424,197.673,493.176,43.828,537.004,21.321
Dolcinópolis,8.233,2.707,8.419,8.184,27.544,848,28.392,13.617
Dourado,23.358,55.564,25.374,86.689,190.985,34.068,225.053,26.227
Dracena,34.207,97.361,115.696,536.283,783.547,81.559,865.105,19.825
Duartina,12.901,21.185,36.723,75.683,146.491,10.307,156.799,12.854
Dumont,21.756,35.046,25.376,51.120,133.297,11.752,145.049,17.166
Echaporã,36.643,4.658,19.442,30.754,91.498,2.804,94.302,14.973
Eldorado,107.468,9.950,42.788,48.494,208.700,5.228,213.928,14.540
Elias Fausto,54.830,136.762,51.431,123.775,366.798,59.886,426.684,26.512
Elisiário,15.488,4.154,11.225,17.511,48.377,2.278,50.656,15.845
Embaúba,9.706,3.368,10.434,9.158,32.666,800,33.465,13.846
Embu das Artes,135,1.186.904,607.167,3.215.517,5.009.722,930.748,5.940.470,24.124
Embu-Guaçu,711,194.199,170.343,292.701,657.953,105.616,763.569,11.970
Emilianópolis,13.415,2.801,12.735,11.546,40.498,1.234,41.732,13.759
Engenheiro Coelho,8.689,119.842,49.044,142.228,319.803,41.385,361.188,21.649
Espírito Santo do Pinhal,91.586,327.778,112.573,474.984,1.006.921,93.003,1.099.923,26.155
Espírito Santo do Turvo,10.373,15.798,16.153,21.686,64.010,6.689,70.698,16.256
Estiva Gerbi,14.018,68.959,33.173,54.214,170.364,15.816,186.180,18.166
Estrela do Norte,16.404,2.644,11.768,10.341,41.157,1.144,42.301,15.927
Estrela d'Oeste,17.833,179.465,26.491,102.143,325.933,38.364,364.296,44.491
Euclides da Cunha Paulista,16.970,4.877,27.927,23.898,73.671,2.656,76.326,7.989
Fartura,36.815,31.235,43.838,103.361,215.248,10.099,225.348,14.658
Fernando Prestes,37.848,12.355,18.487,35.813,104.503,8.826,113.329,20.442
Fernandópolis,51.140,204.910,176.639,817.346,1.250.035,119.279,1.369.314,21.059
Fernão,10.709,1.260,7.421,6.550,25.940,569,26.510,16.789
Ferraz de Vasconcelos,885,989.083,417.575,804.064,2.211.607,263.108,2.474.715,14.301
Flora Rica,12.452,1.466,8.156,5.992,28.066,441,28.507,16.632
Floreal,19.419,4.793,12.473,12.854,49.540,1.461,51.000,17.154
Flórida Paulista,51.103,18.855,36.253,53.402,159.613,6.330,165.943,13.091
Florínia,28.772,3.803,12.177,30.054,74.806,1.583,76.389,27.291
Franca,42.877,1.455.011,800.395,3.527.275,5.825.558,824.739,6.650.297,20.560
Francisco Morato,148,103.767,390.747,519.727,1.014.388,67.036,1.081.425,6.839
Franco da Rocha,1.186,603.276,331.124,793.048,1.728.635,218.223,1.946.858,14.356
Gabriel Monteiro,10.938,5.804,10.172,13.469,40.382,1.898,42.281,15.631
Gália,26.728,12.060,20.078,34.556,93.422,2.683,96.105,13.926
Garça,75.466,152.873,116.942,436.009,781.290,77.705,858.995,19.988
Gastão Vidigal,13.533,2.712,14.308,14.598,45.152,1.639,46.791,10.844
Gavião Peixoto,24.336,13.497,19.616,18.708,76.157,10.864,87.021,19.533
General Salgado,34.283,40.670,34.404,97.453,206.809,15.434,222.243,20.817
Getulina,49.487,5.645,30.341,46.522,131.994,4.277,136.271,12.646
Glicério,27.943,9.415,17.074,20.460,74.892,2.900,77.792,16.897
Guaiçara,17.756,24.594,30.892,47.288,120.531,7.616,128.147,11.732
Guaimbê,3.726,1.480,16.959,20.738,42.903,2.086,44.989,8.270
Guaíra,170.008,351.992,128.982,443.736,1.094.718,107.303,1.202.021,31.837
Guapiaçu,61.417,57.055,53.672,97.530,269.674,18.768,288.442,15.610
Guapiara,54.401,40.783,47.135,49.152,191.471,8.376,199.847,11.176
Guará,58.848,125.266,61.008,123.876,368.998,33.652,402.649,20.095
Guaraçaí,89.235,9.875,27.088,56.204,182.403,6.033,188.435,22.326
Guaraci,40.494,49.101,35.461,57.568,182.625,21.264,203.889,20.040
Guarani d'Oeste,4.046,2.732,10.440,6.757,23.975,590,24.565,12.527
Guarantã,11.247,13.263,20.256,35.142,79.908,6.233,86.140,13.426
Guararapes,162.882,131.472,84.724,265.298,644.377,48.855,693.231,22.417
Guararema,21.667,219.607,81.638,711.874,1.034.786,160.569,1.195.355,45.077
Guaratinguetá,26.349,993.493,323.897,1.506.226,2.849.965,577.540,3.427.505,30.233
Guareí,53.683,26.400,40.528,40.015,160.626,7.863,168.489,11.404
Guariba,55.008,203.374,102.719,240.574,601.676,52.157,653.832,18.063
Guarujá,17.043,1.057.585,975.479,2.873.261,4.923.369,748.542,5.671.911,19.188
Guarulhos,15.172,10.789.407,3.504.710,21.013.496,35.322.784,7.103.457,42.426.241,34.014
Guatapará,62.291,7.043,27.477,31.360,128.171,6.571,134.742,19.093
Guzolândia,11.749,3.978,15.987,14.853,46.566,1.709,48.275,10.007
Herculândia,37.510,44.062,24.027,47.298,152.896,10.698,163.595,18.580
Holambra,151.359,109.320,43.940,153.709,458.328,44.071,502.399,42.056
Hortolândia,910,3.150.798,558.167,2.694.952,6.404.827,1.854.782,8.259.609,41.330
Iacanga,50.203,53.875,32.238,129.463,265.779,23.671,289.450,28.176
Iacri,55.164,7.527,16.588,25.888,105.168,3.101,108.268,16.930
Iaras,10.827,3.602,22.001,23.878,60.308,4.841,65.149,10.101
Ibaté,41.240,123.336,89.500,189.936,444.013,37.890,481.903,15.285
Ibirá,28.148,23.664,34.605,60.901,147.318,8.862,156.180,14.027
Ibirarema,24.500,25.690,22.700,44.770,117.659,8.518,126.177,18.350
Ibitinga,83.617,280.758,135.923,471.887,972.186,100.775,1.072.960,19.773
Ibiúna,127.870,223.671,195.139,401.003,947.684,82.705,1.030.388,14.267
Icém,19.267,32.140,28.079,43.633,123.119,4.732,127.851,16.874
Iepê,57.398,8.771,25.864,50.426,142.459,3.067,145.526,18.944
Igaraçu do Tietê,14.014,14.146,66.040,103.879,198.079,12.893,210.972,8.974
Igarapava,62.354,124.610,81.511,338.808,607.284,51.613,658.897,23.314
Igaratá,2.560,20.683,30.692,56.160,110.094,11.612,121.706,13.638
Iguape,56.191,633.527,77.728,334.656,1.102.101,21.068,1.123.169,38.824
Ilha Comprida,1.888,985.787,42.152,357.153,1.386.981,12.095,1.399.076,151.170
Ilha Solteira,39.299,22.115,104.353,248.729,414.496,26.108,440.603,17.466
Ilhabela,1.550,546.117,114.742,460.357,1.122.765,34.169,1.156.934,39.547
Indaiatuba,22.948,2.890.349,641.567,3.636.803,7.191.667,2.032.390,9.224.057,43.779
Indiana,8.845,3.027,14.839,15.466,42.176,1.693,43.869,9.109
Indiaporã,14.489,6.203,14.530,21.063,56.285,1.489,57.774,14.852
Inúbia Paulista,10.681,5.777,13.610,56.341,86.408,11.147,97.556,26.481
Ipaussu,28.576,71.516,42.991,101.721,244.805,20.642,265.446,19.206
Iperó,5.626,105.940,80.343,117.663,309.572,54.053,363.625,12.332
Ipeúna,13.146,87.780,21.772,55.093,177.791,24.986,202.777,32.187
Ipiguá,14.157,7.448,13.787,11.325,46.718,4.220,50.938,11.035
Iporanga,1.428,1.936,15.773,8.834,27.970,793,28.763,6.664
Ipuã,72.134,45.057,47.954,92.958,258.102,15.112,273.214,18.863
Iracemápolis,23.219,166.255,60.354,169.149,418.978,70.436,489.414,23.559
Irapuã,31.298,8.187,21.333,25.494,86.312,2.009,88.320,11.987
Irapuru,18.165,2.695,19.941,24.098,64.898,2.069,66.967,8.710
Itaberá,128.378,22.694,49.242,99.555,299.870,-2.653,297.216,16.706
Itaí,110.775,47.257,71.484,136.518,366.035,21.773,387.808,15.839
Itajobi,93.384,46.145,46.621,98.415,284.566,14.529,299.094,20.514
Itaju,16.276,4.826,12.661,16.606,50.370,2.341,52.710,15.838
Itanhaém,22.767,90.459,283.555,629.884,1.026.664,72.381,1.099.045,12.309
Itaóca,3.136,4.424,11.444,5.638,24.642,1.097,25.739,8.016
Itapecerica da Serra,7.108,651.234,430.070,1.243.035,2.331.447,303.681,2.635.127,16.903
Itapetininga,236.001,813.779,377.139,1.350.693,2.777.611,346.509,3.124.120,21.194
Itapeva,258.568,183.350,267.853,677.689,1.387.462,110.621,1.498.083,16.937
Itapevi,124,1.539.695,566.911,3.782.551,5.889.281,1.198.888,7.088.169,34.144
Itapira,48.908,877.048,211.009,944.520,2.081.486,320.332,2.401.819,34.695
Itapirapuã Paulista,2.818,1.237,13.343,7.116,24.513,535,25.048,6.377
Itápolis,102.037,394.204,106.777,460.006,1.063.023,111.663,1.174.686,29.111
Itaporanga,22.449,9.405,40.816,62.952,135.622,4.252,139.874,9.601
Itapuí,20.234,142.958,53.468,147.321,363.981,58.162,422.143,33.793
Itapura,24.539,4.771,18.096,18.056,65.462,1.688,67.150,15.039
Itaquaquecetuba,4.336,1.147.816,822.722,1.570.454,3.545.328,526.057,4.071.385,12.304
Itararé,46.161,65.092,129.969,292.660,533.882,40.492,574.374,11.941
Itariri,27.943,7.026,41.749,47.412,124.130,5.700,129.829,8.211
Itatiba,234.491,1.266.023,314.678,1.452.744,3.267.936,653.362,3.921.298,37.409
Itatinga,40.497,19.576,51.026,69.999,181.098,14.050,195.148,10.537
Itirapina,24.646,54.354,55.015,101.373,235.389,42.942,278.331,17.569
Itirapuã,21.608,4.053,18.612,23.980,68.252,1.236,69.487,11.614
Itobi,24.096,5.244,19.257,28.374,76.972,2.066,79.038,10.458
Itu,21.847,1.755.499,450.622,2.772.306,5.000.274,1.109.936,6.110.210,38.854
Itupeva,21.951,958.631,161.244,1.061.699,2.203.525,569.042,2.772.567,58.312
Ituverava,130.195,133.681,117.446,405.029,786.351,70.730,857.082,21.964
Jaborandi,37.981,9.029,23.033,33.749,103.792,3.376,107.168,16.208
Jaboticabal,122.109,480.520,210.558,994.233,1.807.420,206.648,2.014.068,27.893
Jacareí,16.568,2.991.809,567.755,2.560.810,6.136.943,1.515.098,7.652.041,35.654
Jaci,23.143,127.473,17.493,97.735,265.844,34.090,299.934,50.725
Jacupiranga,82.576,21.739,47.234,116.478,268.027,15.769,283.796,16.513
Jaguariúna,11.968,1.090.240,181.172,1.734.844,3.018.225,1.148.629,4.166.854,89.508
Jales,36.591,139.388,125.379,543.428,844.785,72.426,917.211,19.486
Jambeiro,6.580,125.159,20.988,53.735,206.462,46.289,252.751,45.672
Jandira,247,716.782,298.015,921.418,1.936.462,478.415,2.414.877,21.703
Jardinópolis,77.292,136.550,119.296,293.957,627.094,58.468,685.563,17.702
Jarinu,17.604,202.299,77.224,315.384,612.511,94.437,706.948,28.273
Jaú,87.548,508.584,349.797,1.898.622,2.844.551,374.526,3.219.076,23.954
Jeriquara,26.228,3.738,12.836,16.840,59.643,-30,59.613,18.889
Joanópolis,11.359,11.213,35.459,63.527,121.559,6.588,128.146,10.721
João Ramalho,62.316,5.577,15.051,19.570,102.513,2.123,104.637,24.943
José Bonifácio,112.637,227.057,98.349,365.231,803.273,71.212,874.485,26.187
Júlio Mesquita,2.217,1.277,14.676,15.304,33.474,1.268,34.742,7.779
Jumirim,5.349,22.928,11.243,13.138,52.658,7.997,60.655,20.901
Jundiaí,59.442,7.687.453,1.221.819,15.873.308,24.842.021,5.841.495,30.683.516,81.152
Junqueirópolis,65.250,50.059,52.917,155.736,323.962,30.895,354.857,18.692
Juquiá,67.913,18.818,53.443,90.913,231.087,11.595,242.682,12.694
Juquitiba,383,46.124,78.426,193.006,317.939,35.759,353.697,12.183
Lagoinha,5.571,2.183,15.628,15.260,38.641,1.558,40.199,8.318
Laranjal Paulista,33.631,217.837,77.309,246.586,575.363,88.470,663.833,25.771
Lavínia,54.211,4.759,26.917,26.379,112.266,2.996,115.262,13.262
Lavrinhas,3.280,28.791,20.409,27.910,80.390,11.047,91.438,13.641
Leme,61.937,598.248,255.680,915.938,1.831.803,266.996,2.098.799,22.429
Lençóis Paulista,152.263,547.382,200.812,807.414,1.707.872,222.970,1.930.842,30.936
Limeira,64.178,3.094.051,732.433,4.114.573,8.005.235,1.414.119,9.419.354,33.620
Lindóia,5.517,21.473,22.334,38.372,87.696,7.743,95.439,13.776
Lins,48.880,988.533,187.060,1.121.841,2.346.314,272.964,2.619.278,36.270
Lorena,12.750,425.604,214.179,728.892,1.381.425,177.176,1.558.601,18.699
Lourdes,10.548,2.181,9.342,6.766,28.836,523,29.359,13.706
Louveira,18.929,2.789.812,171.828,3.365.537,6.346.106,1.600.058,7.946.164,201.669
Lucélia,19.751,60.814,58.367,139.929,278.861,25.198,304.058,15.116
Lucianópolis,6.086,1.699,10.142,9.460,27.388,885,28.272,12.577
Luís Antônio,58.510,610.826,47.979,185.419,902.734,133.109,1.035.843,87.148
Luiziânia,14.566,3.654,15.629,18.435,52.284,1.333,53.617,10.373
Lupércio,14.495,4.264,14.546,15.202,48.507,296,48.803,11.180
Lutécia,31.670,4.743,10.998,11.258,58.670,497,59.167,21.971
Macatuba,44.950,51.939,50.613,148.218,295.720,22.844,318.564,19.431
Macaubal,43.504,7.914,22.078,48.034,121.530,7.227,128.757,16.746
Macedônia,13.317,8.147,13.939,12.300,47.703,2.361,50.064,13.731
Magda,24.480,4.406,13.689,17.999,60.573,2.227,62.800,19.755
Mairinque,9.428,676.115,129.951,437.618,1.253.111,306.722,1.559.833,35.570
Mairiporã,284,322.844,224.569,577.258,1.124.954,172.593,1.297.547,15.379
Manduri,9.494,12.870,26.106,43.458,91.928,7.271,99.199,10.897
Marabá Paulista,43.772,18.037,19.476,22.576,103.862,3.895,107.757,22.324
Maracaí,64.185,128.510,40.686,122.794,356.176,33.986,390.162,29.175
Marapoama,17.035,35.990,10.903,26.041,89.970,11.614,101.584,37.792
Mariápolis,10.877,2.526,12.546,10.413,36.363,619,36.982,9.415
Marília,47.968,1.171.727,731.165,3.193.159,5.144.019,626.048,5.770.067,26.256
Marinópolis,4.741,1.325,9.301,6.341,21.708,459,22.167,10.511
Martinópolis,80.324,54.464,75.383,144.520,354.691,23.105,377.795,15.418
Matão,40.731,1.200.321,199.497,1.123.072,2.563.621,390.356,2.953.976,38.124
Mauá,1.081,2.517.027,972.146,4.092.545,7.582.799,1.712.561,9.295.360,21.832
Mendonça,15.774,72.930,17.433,44.383,150.520,15.952,166.472,35.240
Meridiano,14.865,42.014,15.683,37.219,109.781,13.877,123.658,32.261
Mesópolis,20.992,2.114,9.785,7.912,40.803,560,41.363,21.932
Miguelópolis,158.350,256.799,74.463,121.850,611.461,8.786,620.247,30.035
Mineiros do Tietê,19.243,14.085,34.187,46.359,113.874,7.791,121.665,10.015
Mira Estrela,6.490,2.081,11.713,12.573,32.856,1.111,33.967,11.948
Miracatu,73.044,19.149,63.351,139.613,295.157,20.460,315.617,15.493
Mirandópolis,79.810,77.844,73.121,196.587,427.362,37.169,464.531,16.751
Mirante do Paranapanema,40.408,80.487,48.877,82.819,252.591,25.603,278.194,16.171
Mirassol,25.383,371.070,154.154,558.575,1.109.182,145.490,1.254.672,22.975
Mirassolândia,24.900,5.692,14.558,14.602,59.752,1.192,60.945,13.937
