MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Mogi Guaçu,178.547,1.210.066,364.512,1.342.754,3.095.880,497.123,3.593.004,26.201
Mogi Mirim,74.814,884.387,239.688,1.098.157,2.297.046,464.812,2.761.858,31.943
Mombuca,18.628,3.780,10.940,9.623,42.971,1.781,44.752,13.707
Monções,21.593,17.797,8.417,11.861,59.669,3.386,63.056,29.590
Mongaguá,5.052,51.196,130.028,224.234,410.510,25.364,435.874,9.437
Monte Alegre do Sul,19.126,36.769,20.379,38.288,114.561,10.814,125.375,17.547
Monte Alto,81.916,266.998,109.180,407.311,865.405,139.228,1.004.634,21.551
Monte Aprazível,59.630,94.174,54.100,166.807,374.711,34.406,409.117,18.839
Monte Azul Paulista,39.347,26.214,48.012,135.778,249.352,17.176,266.527,14.075
Monte Castelo,25.168,2.449,12.443,17.855,57.915,1.750,59.665,14.685
Monte Mor,8.083,977.100,115.670,395.600,1.496.453,428.232,1.924.685,39.409
Monteiro Lobato,5.134,4.705,12.422,15.823,38.083,2.042,40.125,9.749
Morro Agudo,179.045,199.857,78.852,226.303,684.057,57.429,741.486,25.496
Morungaba,14.669,139.109,29.391,90.345,273.515,55.426,328.941,27.990
Motuca,32.831,4.917,14.830,16.552,69.130,1.709,70.839,16.528
Murutinga do Sul,14.790,1.498,12.375,13.906,42.568,1.292,43.860,10.483
Nantes,28.213,2.034,9.702,16.921,56.870,-924,55.947,20.698
Narandiba,47.865,19.705,14.016,40.680,122.267,5.576,127.843,29.849
Natividade da Serra,6.284,2.521,18.025,18.117,44.946,1.525,46.471,6.957
Nazaré Paulista,18.801,50.765,37.335,78.356,185.256,26.413,211.669,12.910
Neves Paulista,38.643,30.670,20.192,42.123,131.628,8.601,140.229,15.984
Nhandeara,47.967,20.089,25.427,80.830,174.313,10.996,185.309,17.286
Nipoã,20.242,11.432,11.278,19.698,62.649,3.158,65.808,15.433
Nova Aliança,22.191,6.707,15.437,20.446,64.780,2.951,67.731,11.517
Nova Campina,11.409,108.982,22.843,34.153,177.387,16.495,193.882,22.799
Nova Canaã Paulista,10.103,1.136,7.104,4.224,22.568,154,22.721,10.733
Nova Castilho,15.352,1.097,6.523,4.727,27.699,141,27.841,24.769
Nova Europa,19.571,70.151,26.363,52.890,168.975,16.783,185.758,20.015
Nova Granada,47.365,23.497,42.753,90.318,203.933,5.813,209.746,10.946
Nova Guataporanga,2.266,1.147,7.083,5.592,16.089,545,16.634,7.644
Nova Independência,26.148,2.534,11.041,16.665,56.388,1.987,58.375,19.089
Nova Luzitânia,5.812,2.172,9.868,9.231,27.083,818,27.900,8.122
Nova Odessa,3.013,630.384,133.574,575.245,1.342.216,256.248,1.598.463,31.246
Novais,17.151,1.828,12.324,8.991,40.295,777,41.072,8.972
Novo Horizonte,96.013,104.817,99.377,233.683,533.890,43.620,577.510,15.798
Nuporanga,58.418,109.028,21.945,76.297,265.688,26.058,291.746,42.822
Ocauçu,19.878,3.327,12.115,15.584,50.904,1.041,51.945,12.478
Óleo,15.604,1.804,8.088,6.430,31.926,-1.026,30.900,11.547
Olímpia,100.371,322.149,113.319,489.418,1.025.257,160.609,1.185.866,23.723
Onda Verde,32.791,22.646,12.171,50.834,118.442,10.573,129.015,33.251
Oriente,11.384,12.061,12.669,17.687,53.801,3.797,57.598,9.450
Orindiúva,38.855,96.279,17.385,57.556,210.076,39.153,249.229,44.033
Orlândia,39.947,265.456,104.603,486.129,896.136,150.081,1.046.217,26.321
Osasco,407,2.955.428,1.707.068,30.259.746,34.922.649,8.577.136,43.499.785,65.254
Oscar Bressane,7.680,4.472,8.788,10.167,31.106,1.611,32.717,12.896
Osvaldo Cruz,24.195,164.456,67.812,281.953,538.416,59.068,597.485,19.332
Ourinhos,55.714,356.157,259.835,941.124,1.612.830,178.213,1.791.043,17.396
Ouro Verde,26.222,4.025,19.693,23.666,73.606,2.683,76.289,9.788
Ouroeste,18.434,46.473,38.785,57.685,161.376,14.348,175.724,20.957
Pacaembu,29.188,4.922,30.481,46.150,110.741,4.836,115.577,8.743
Palestina,87.188,40.071,28.253,54.504,210.016,10.084,220.100,19.949
Palmares Paulista,11.975,6.920,26.071,28.413,73.379,3.595,76.974,7.055
Palmeira d'Oeste,32.602,5.689,21.480,41.134,100.906,3.319,104.225,10.868
Palmital,77.303,56.051,52.011,166.244,351.608,28.003,379.611,17.921
Panorama,24.267,27.427,33.452,69.698,154.844,11.062,165.906,11.383
Paraguaçu Paulista,141.323,131.036,107.164,273.611,653.135,54.201,707.336,16.740
Paraibuna,9.979,51.626,49.981,70.331,181.916,30.886,212.802,12.241
Paraíso,22.538,49.000,17.112,39.584,128.234,12.765,140.999,23.922
Paranapanema,97.968,15.460,52.661,102.970,269.059,2.871,271.930,15.287
Paranapuã,20.860,2.886,10.322,11.084,45.152,975,46.128,12.097
Parapuã,49.012,31.336,26.050,66.213,172.611,10.407,183.018,16.874
Pardinho,15.179,23.358,17.926,76.300,132.763,13.714,146.477,26.279
Pariquera-Açu,27.680,60.147,44.321,130.717,262.866,20.282,283.148,15.356
Parisi,7.886,981,7.544,4.573,20.985,398,21.382,10.528
Patrocínio Paulista,84.344,115.035,30.043,99.407,328.830,38.569,367.399,28.292
Paulicéia,24.249,51.150,17.114,38.230,130.743,13.142,143.885,22.731
Paulínia,4.112,6.347.269,577.509,4.890.445,11.819.335,2.322.014,14.141.349,172.824
Paulistânia,7.193,809,6.253,3.439,17.694,856,18.551,10.428
Paulo de Faria,85.253,8.304,22.612,38.155,154.324,478,154.802,18.025
Pederneiras,65.512,552.704,97.785,382.604,1.098.604,214.691,1.313.295,31.681
Pedra Bela,11.717,2.055,14.687,12.291,40.750,1.304,42.054,7.277
Pedranópolis,14.138,1.800,9.446,6.362,31.745,749,32.494,12.698
Pedregulho,71.287,474.182,38.546,74.280,658.294,1.868,660.162,42.065
Pedreira,4.480,246.914,107.636,290.143,649.174,106.887,756.061,18.218
Pedrinhas Paulista,15.026,5.014,10.379,22.400,52.819,-501,52.318,17.801
Pedro de Toledo,29.109,6.055,25.822,27.879,88.865,3.184,92.048,9.029
Penápolis,78.973,147.945,140.450,432.063,799.432,74.362,873.794,14.943
Pereira Barreto,73.325,26.536,64.947,187.342,352.150,25.471,377.620,15.127
Pereiras,11.092,28.574,19.009,36.592,95.266,8.382,103.648,13.926
Peruíbe,18.297,58.740,163.396,365.927,606.360,43.217,649.577,10.881
Piacatu,23.581,6.584,13.839,17.310,61.314,2.263,63.577,12.039
Piedade,116.890,71.251,111.212,256.234,555.586,51.215,606.801,11.641
Pilar do Sul,56.519,18.565,59.450,93.199,227.732,8.673,236.406,8.960
Pindamonhangaba,22.607,1.383.713,345.970,1.348.760,3.101.049,754.857,3.855.906,26.265
Pindorama,38.118,36.887,37.315,69.478,181.799,13.779,195.578,13.019
Pinhalzinho,31.601,12.325,30.425,52.382,126.733,7.787,134.520,10.280
Piquerobi,14.579,2.559,11.272,9.682,38.092,1.686,39.778,11.246
Piquete,1.974,9.820,31.526,40.994,84.314,6.528,90.841,6.435
Piracaia,18.168,47.664,62.449,107.373,235.653,20.835,256.488,10.218
Piracicaba,181.533,3.998.332,884.232,5.361.475,10.425.573,2.076.090,12.501.662,34.321
Piraju,21.785,32.136,67.313,209.593,330.828,25.595,356.423,12.519
Pirajuí,32.184,22.702,46.973,98.091,199.951,14.460,214.411,9.453
Pirangi,28.064,19.787,25.707,54.689,128.247,7.907,136.153,12.823
Pirapora do Bom Jesus,68,31.890,48.048,266.043,346.049,13.092,359.141,22.872
Pirapozinho,42.789,134.470,58.961,160.758,396.978,43.114,440.092,17.838
Pirassununga,106.182,349.696,161.466,677.548,1.294.893,233.717,1.528.609,21.826
Piratininga,13.245,9.633,28.762,46.895,98.535,4.532,103.067,8.547
Pitangueiras,94.197,208.142,85.936,210.345,598.621,74.276,672.897,19.078
Planalto,33.344,56.228,14.850,33.912,138.334,13.379,151.713,34.047
Platina,25.115,2.643,10.182,10.160,48.100,-331,47.769,14.979
Poá,821,700.875,267.415,1.405.929,2.375.040,1.547.691,3.922.732,37.033
Poloni,27.525,15.619,13.631,22.497,79.272,6.101,85.373,15.839
Pompéia,35.741,286.312,56.123,213.187,591.363,115.326,706.689,35.427
Pongaí,15.212,2.732,11.146,13.142,42.232,1.103,43.335,12.442
Pontal,50.099,226.946,92.872,231.426,601.343,62.599,663.942,16.540
Pontalinda,12.767,2.930,12.197,10.320,38.213,1.131,39.345,9.669
Pontes Gestal,26.368,37.016,9.809,22.473,95.667,11.268,106.935,42.468
Populina,30.206,3.510,13.583,14.156,61.456,1.122,62.578,14.811
Porangaba,17.634,17.437,19.747,24.999,79.817,4.932,84.749,10.198
Porto Feliz,62.755,259.941,127.943,318.014,768.652,93.975,862.627,17.654
Porto Ferreira,35.829,392.545,140.459,421.674,990.507,178.285,1.168.792,22.754
Potim,831,22.300,42.349,31.531,97.011,7.163,104.174,5.386
Potirendaba,38.168,101.842,39.654,99.654,279.319,29.848,309.167,20.033
Pracinha,3.341,871,7.802,3.366,15.380,354,15.735,5.537
Pradópolis,36.023,55.296,50.852,90.041,232.213,18.688,250.901,14.475
Praia Grande,1.568,479.444,729.526,1.840.031,3.050.569,226.094,3.276.663,12.535
Pratânia,41.271,5.013,13.214,15.346,74.844,1.941,76.785,16.718
Presidente Alves,11.546,2.794,10.947,11.735,37.021,1.070,38.092,9.234
Presidente Bernardes,20.802,8.539,34.634,66.268,130.243,7.087,137.330,10.113
Presidente Epitácio,22.865,189.658,94.677,270.640,577.839,59.626,637.466,15.435
Presidente Prudente,28.594,797.106,471.581,2.747.736,4.045.018,518.317,4.563.335,21.997
Presidente Venceslau,29.034,36.035,83.371,251.256,399.696,32.372,432.068,11.399
Promissão,62.139,688.664,86.050,409.256,1.246.109,165.242,1.411.352,39.608
Quadra,39.697,3.234,11.436,16.925,71.292,1.284,72.576,22.462
Quatá,52.861,78.892,35.140,81.175,248.067,24.656,272.723,21.325
Queiroz,35.666,65.808,9.795,63.932,175.201,18.220,193.421,69.030
Queluz,2.251,9.073,28.038,59.047,98.410,10.646,109.057,9.660
Quintana,14.863,14.439,14.358,23.686,67.345,4.223,71.568,11.930
Rafard,18.791,73.690,23.161,50.682,166.323,20.456,186.779,21.693
Rancharia,117.249,122.659,72.078,207.086,519.071,43.925,562.997,19.546
Redenção da Serra,5.907,2.345,11.663,11.085,31.001,1.048,32.049,8.273
Regente Feijó,22.917,61.317,45.359,202.623,332.216,54.733,386.949,20.938
Reginópolis,14.655,4.389,18.169,19.939,57.153,2.079,59.232,8.117
Registro,91.883,86.143,121.007,519.703,818.736,80.678,899.415,16.577
Restinga,32.288,27.597,26.463,24.081,110.429,2.750,113.179,17.206
Ribeira,5.478,1.191,9.986,5.007,21.662,831,22.493,6.696
Ribeirão Bonito,53.422,10.584,29.670,48.641,142.318,8.987,151.305,12.477
Ribeirão Branco,62.065,9.388,44.734,38.403,154.590,1.581,156.171,8.538
Ribeirão Corrente,32.172,6.792,13.720,14.530,67.215,-2.636,64.579,15.124
Ribeirão do Sul,20.987,8.108,12.748,16.731,58.574,1.762,60.336,13.571
Ribeirão dos Índios,7.992,1.549,7.349,4.270,21.160,373,21.533,9.846
Ribeirão Grande,6.087,128.270,20.515,32.468,187.340,19.377,206.716,27.852
Ribeirão Pires,1.587,541.432,243.536,805.620,1.592.175,211.626,1.803.800,15.964
Ribeirão Preto,72.657,2.798.894,1.574.635,11.638.068,16.084.254,2.196.591,18.280.844,30.278
Rifaina,8.574,3.157,11.294,16.227,39.251,2.159,41.410,12.055
Rincão,40.943,12.962,27.565,37.690,119.160,5.408,124.568,11.963
Rinópolis,23.330,9.800,22.836,41.415,97.380,4.382,101.762,10.240
Rio Claro,42.563,2.188.438,489.810,2.122.803,4.843.613,795.770,5.639.384,30.304
Rio das Pedras,48.685,258.564,79.946,242.856,630.051,134.072,764.123,25.951
Rio Grande da Serra,434,134.491,92.012,116.229,343.166,41.349,384.515,8.756
Riolândia,44.647,9.159,24.887,27.943,106.636,1.719,108.356,10.265
Riversul,7.276,2.289,14.807,8.051,32.422,-88,32.334,5.240
Rosana,17.644,708.837,59.848,80.978,867.308,9.553,876.861,44.454
Roseira,3.228,56.544,24.365,65.579,149.715,21.431,171.147,17.846
Rubiácea,37.347,3.043,8.248,10.004,58.642,942,59.584,21.866
Rubinéia,7.368,1.877,11.611,8.770,29.626,799,30.425,10.638
Sabino,34.105,6.114,14.996,22.089,77.304,1.781,79.085,15.165
Sagres,7.152,1.650,7.604,6.104,22.510,556,23.066,9.631
Sales,20.081,2.818,14.608,18.813,56.320,1.777,58.098,10.674
Sales Oliveira,51.782,41.341,23.406,60.469,176.998,15.887,192.885,18.271
Salesópolis,18.742,8.126,39.679,55.188,121.735,5.811,127.546,8.163
Salmourão,23.499,3.081,12.530,12.760,51.870,824,52.694,10.946
Saltinho,15.583,23.431,19.391,44.742,103.147,12.903,116.050,16.468
Salto,14.138,960.650,235.778,1.480.993,2.691.559,605.309,3.296.868,31.278
Salto de Pirapora,8.073,472.632,92.268,235.570,808.543,106.046,914.589,22.815
Salto Grande,20.736,36.352,21.485,42.662,121.235,6.072,127.307,14.493
Sandovalina,37.922,155.815,16.105,24.395,234.237,4.489,238.726,64.643
Santa Adélia,74.760,9.597,33.927,79.728,198.013,9.167,207.180,14.463
Santa Albertina,14.060,29.087,16.620,30.939,90.705,8.036,98.741,17.256
Santa Bárbara d'Oeste,25.367,1.218.232,416.255,1.293.146,2.952.999,522.488,3.475.487,19.316
Santa Branca,5.372,92.881,35.271,60.649,194.173,17.075,211.247,15.356
Santa Clara d'Oeste,15.017,1.143,8.736,5.904,30.800,562,31.362,15.049
Santa Cruz da Conceição,26.654,19.458,12.387,29.969,88.468,6.123,94.591,23.660
Santa Cruz da Esperança,12.443,1.358,6.895,5.377,26.074,439,26.513,13.582
Santa Cruz das Palmeiras,42.027,12.307,67.794,151.368,273.495,18.514,292.010,9.768
Santa Cruz do Rio Pardo,86.664,258.095,95.332,426.379,866.470,90.510,956.981,21.802
Santa Ernestina,12.186,4.273,14.782,19.998,51.239,1.956,53.195,9.552
Santa Fé do Sul,22.354,123.414,83.989,262.367,492.124,49.015,541.138,18.523
Santa Gertrudes,7.966,538.999,62.927,176.096,785.987,115.684,901.672,41.785
Santa Isabel,18.362,238.503,122.099,443.648,822.613,126.767,949.380,18.840
Santa Lúcia,26.554,7.418,21.117,21.198,76.289,1.784,78.072,9.469
Santa Maria da Serra,31.669,9.855,15.864,26.726,84.115,5.563,89.678,16.589
Santa Mercedes,18.873,2.397,9.131,9.771,40.171,1.097,41.267,14.577
Santa Rita do Passa Quatro,64.332,73.319,70.861,208.382,416.895,40.326,457.221,17.270
Santa Rita d'Oeste,8.776,1.291,9.101,9.211,28.379,1.014,29.393,11.554
Santa Rosa de Viterbo,25.537,231.061,58.643,172.701,487.943,75.875,563.818,23.649
Santa Salete,7.050,914,5.765,3.236,16.966,337,17.303,11.966
Santana da Ponte Pensa,7.212,1.101,6.848,4.104,19.265,440,19.705,11.993
Santana de Parnaíba,28.185,1.035.368,386.064,2.486.185,3.935.802,667.417,4.603.219,42.436
Santo Anastácio,24.874,27.050,50.371,108.103,210.399,16.605,227.004,11.086
Santo André,330,4.443.765,1.577.473,9.983.766,16.005.333,3.159.177,19.164.510,28.342
Santo Antônio da Alegria,56.266,14.109,15.639,25.206,111.220,2.235,113.455,18.012
Santo Antônio de Posse,57.877,70.233,56.377,205.978,390.465,33.393,423.858,20.548
Santo Antônio do Aracanguá,69.809,49.152,28.769,44.102,191.832,14.425,206.257,27.068
Santo Antônio do Jardim,25.191,7.726,15.032,27.037,74.986,3.210,78.196,13.153
Santo Antônio do Pinhal,4.025,3.870,18.943,24.806,51.644,2.097,53.741,8.287
Santo Expedito,5.447,1.545,8.356,5.392,20.741,401,21.142,7.548
Santópolis do Aguapeí,11.877,3.072,11.520,14.604,41.074,1.595,42.669,9.986
Santos,1.516,1.277.602,1.340.146,8.752.106,11.371.371,2.175.572,13.546.943,32.302
São Bento do Sapucaí,26.021,7.063,24.888,46.173,104.145,4.267,108.412,10.357
São Bernardo do Campo,2.810,14.190.334,1.948.330,16.404.542,32.546.017,10.011.414,42.557.432,55.636
São Caetano do Sul,11,3.444.433,702.231,4.925.070,9.071.745,3.133.389,12.205.134,81.812
São Carlos,127.396,2.439.041,562.155,2.724.774,5.853.366,952.201,6.805.566,30.698
São Francisco,7.526,1.510,8.226,5.654,22.916,1.354,24.270,8.686
São João da Boa Vista,37.960,459.318,207.909,839.938,1.545.125,210.816,1.755.941,21.008
São João das Duas Pontes,7.868,1.523,8.641,5.577,23.609,562,24.171,9.416
São João de Iracema,15.538,1.179,7.318,5.510,29.545,236,29.780,16.740
São João do Pau d'Alho,10.122,939,7.780,6.170,25.011,625,25.636,12.184
São Joaquim da Barra,58.567,256.844,101.786,407.519,824.715,121.172,945.887,20.355
São José da Bela Vista,43.395,4.672,19.124,27.585,94.776,1.188,95.964,11.420
São José do Barreiro,3.447,1.763,12.721,8.487,26.418,1.833,28.250,6.928
São José do Rio Pardo,52.771,385.860,135.508,484.296,1.058.436,126.680,1.185.115,22.841
São José do Rio Preto,30.465,1.432.605,907.533,6.260.140,8.630.744,1.140.116,9.770.860,23.959
São José dos Campos,18.720,10.619.747,1.629.690,9.610.221,21.878.379,3.969.752,25.848.130,41.087
São Lourenço da Serra,543,76.201,37.967,81.709,196.422,16.867,213.289,15.282
São Luís do Paraitinga,13.765,5.878,28.598,31.702,79.942,6.506,86.448,8.315
São Manuel,102.770,147.477,87.736,318.151,656.135,68.744,724.879,18.913
São Miguel Arcanjo,129.408,19.382,67.010,106.265,322.064,9.970,332.034,10.559
São Paulo,14.050,57.881.159,26.893.261,280.383.327,365.171.797,85.320.191,450.491.988,40.058
São Pedro,70.332,40.384,76.825,196.026,383.567,24.196,407.763,12.892
São Pedro do Turvo,33.847,10.040,19.545,25.044,88.477,3.502,91.979,12.784
São Roque,14.392,333.621,186.186,709.865,1.244.064,213.336,1.457.401,18.516
São Sebastião,4.574,312.249,309.584,1.321.489,1.947.897,1.872.251,3.820.148,51.768
São Sebastião da Grama,27.725,13.347,27.152,68.383,136.607,4.213,140.820,11.636
São Simão,47.666,48.278,39.830,92.291,228.065,25.596,253.662,17.689
São Vicente,1.278,428.886,799.159,1.868.944,3.098.265,262.370,3.360.635,10.117
Sarapuí,23.518,14.524,21.262,28.374,87.678,5.831,93.509,10.371
Sarutaiá,4.814,2.088,10.304,8.628,25.833,-437,25.396,7.010
Sebastianópolis do Sul,27.620,113.830,10.314,55.464,207.229,28.327,235.556,77.818
Serra Azul,22.331,9.350,26.211,22.726,80.618,2.494,83.112,7.409
Serra Negra,25.428,57.217,62.207,211.500,356.353,24.291,380.644,14.437
Serrana,14.106,68.627,101.035,207.035,390.803,29.808,420.611,10.835
Sertãozinho,67.936,1.511.727,296.326,1.339.490,3.215.479,527.218,3.742.697,34.044
Sete Barras,149.698,12.660,32.969,47.771,243.098,4.352,247.450,19.019
Severínia,22.287,66.472,40.662,69.212,198.632,23.164,221.796,14.324
Silveiras,6.388,2.361,15.657,9.877,34.282,2.957,37.239,6.434
Socorro,45.812,67.482,79.823,214.067,407.184,29.223,436.407,11.907
Sorocaba,21.817,6.222.185,1.407.608,8.276.868,15.928.477,3.792.963,19.721.441,33.667
Sud Mennucci,36.057,14.874,23.604,41.813,116.348,6.362,122.710,16.507
Sumaré,30.351,3.334.164,577.961,3.026.569,6.969.044,2.519.057,9.488.102,39.386
Suzanápolis,54.983,22.545,11.437,22.357,111.322,4.413,115.736,34.262
Suzano,88.279,2.786.582,586.907,2.007.064,5.468.831,1.086.440,6.555.271,25.003
Tabapuã,61.855,22.344,28.596,51.926,164.722,6.165,170.887,15.049
Tabatinga,35.214,10.182,35.372,53.177,133.946,6.044,139.990,9.542
Taboão da Serra,77,1.779.435,560.518,2.276.307,4.616.337,857.023,5.473.360,22.423
Taciba,20.836,3.759,18.655,15.528,58.779,1.685,60.463,10.589
Taguaí,22.157,15.172,24.865,46.778,108.972,6.538,115.510,10.700
Taiaçu,16.228,2.444,14.579,19.254,52.504,1.763,54.267,9.210
Taiúva,20.478,2.706,15.080,22.693,60.958,3.388,64.346,11.813
Tambaú,81.534,92.088,54.765,134.528,362.914,30.331,393.245,17.552
Tanabi,80.188,89.905,60.888,136.281,367.263,30.902,398.165,16.561
Tapiraí,21.657,6.389,20.583,21.586,70.215,3.606,73.820,9.209
Tapiratiba,28.305,39.637,30.254,59.635,157.830,10.236,168.067,13.193
Taquaral,8.830,1.211,7.739,5.520,23.300,797,24.097,8.840
Taquaritinga,105.254,77.643,129.860,394.618,707.374,62.430,769.804,14.263
Taquarituba,39.993,21.708,50.771,129.247,241.719,11.840,253.559,11.376
Taquarivaí,20.993,4.194,15.010,21.016,61.213,775,61.988,12.048
Tarabai,12.636,5.419,17.430,21.518,57.003,3.381,60.384,9.149
Tarumã,50.977,200.205,37.202,143.822,432.206,103.774,535.980,41.662
Tatuí,65.010,801.494,262.360,871.264,2.000.128,315.052,2.315.180,21.596
Taubaté,20.865,5.266.239,773.647,3.907.634,9.968.385,2.481.316,12.449.701,44.722
Tejupá,11.643,1.278,13.943,7.160,34.024,-1.080,32.944,6.845
Teodoro Sampaio,56.958,53.645,50.021,114.505,275.129,20.433,295.563,13.828
Terra Roxa,35.861,6.372,22.032,27.901,92.166,2.160,94.326,11.100
Tietê,55.281,337.596,97.995,632.411,1.123.283,160.577,1.283.861,34.898
Timburi,6.690,1.431,7.869,7.142,23.132,-64,23.068,8.715
Torre de Pedra,1.927,1.037,6.843,3.748,13.554,431,13.985,6.207
Torrinha,27.119,12.836,21.790,51.383,113.128,6.199,119.327,12.795
Trabiju,8.239,4.310,6.437,5.349,24.335,1.074,25.409,16.467
Tremembé,5.516,106.974,100.160,161.264,373.914,35.098,409.012,9.993
Três Fronteiras,15.930,13.506,14.772,18.287,62.496,3.495,65.991,12.164
Tuiuti,46.877,23.348,14.244,27.931,112.400,3.729,116.129,19.613
Tupã,70.662,179.963,135.634,533.453,919.712,86.163,1.005.875,15.847
Tupi Paulista,28.204,11.338,35.350,88.498,163.390,10.116,173.506,12.166
Turiúba,17.863,1.812,8.303,6.787,34.765,640,35.405,18.344
Turmalina,13.282,1.575,8.259,6.133,29.250,456,29.706,14.996
Ubarana,23.297,190.517,17.092,24.135,255.041,6.111,261.152,49.470
Ubatuba,10.051,99.145,193.449,541.627,844.272,52.328,896.600,11.394
Ubirajara,12.786,2.415,12.182,11.676,39.060,1.224,40.284,9.104
Uchoa,31.538,61.164,26.646,53.105,172.453,19.348,191.801,20.260
União Paulista,13.924,3.144,6.928,6.237,30.234,568,30.802,19.288
Urânia,37.329,18.305,18.753,37.540,111.928,8.720,120.647,13.654
Uru,8.929,1.170,6.035,4.338,20.472,278,20.749,16.573
Urupês,45.239,15.361,31.104,64.389,156.092,7.958,164.050,12.911
Valentim Gentil,16.559,91.183,25.969,53.315,187.026,20.870,207.896,18.877
Valinhos,21.000,1.330.647,316.929,1.555.764,3.224.341,713.455,3.937.796,36.951
Valparaíso,86.392,158.048,53.341,150.609,448.390,46.731,495.120,21.967
Vargem,4.031,8.165,21.526,19.993,53.715,3.369,57.084,6.499
Vargem Grande do Sul,28.370,56.678,88.379,231.820,405.247,40.728,445.975,11.365
Vargem Grande Paulista,9.744,318.488,112.111,333.572,773.915,137.025,910.940,21.235
Várzea Paulista,871,771.953,240.557,564.636,1.578.018,259.439,1.837.457,17.179
Vera Cruz,18.008,6.968,24.243,36.013,85.231,1.230,86.461,8.027
Vinhedo,16.827,1.832.713,189.573,1.511.805,3.550.918,1.072.850,4.623.768,72.869
Viradouro,34.205,15.934,41.544,77.460,169.143,9.752,178.895,10.350
Vista Alegre do Alto,16.380,83.448,18.605,58.264,176.697,23.385,200.081,29.145
Vitória Brasil,4.169,909,6.746,3.954,15.778,311,16.089,9.268
Votorantim,5.798,762.904,259.805,713.141,1.741.648,301.043,2.042.691,18.793
Votuporanga,32.550,338.572,186.339,806.213,1.363.674,156.823,1.520.497,17.970
Zacarias,32.110,4.655,9.909,9.739,56.413,1.389,57.802,24.797
