MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Maracaí,56.137,37.507,27.645,67.383,188.672,17.048,  205.719 ,15.525
Marapoama,13.301,10.004,6.376,9.444,39.125,3.578,  42.703 ,16.952
Mariápolis,5.430,3.541,7.842,6.448,23.262,781,  24.043 ,6.184
Marília,47.801,637.900,432.437,1.634.077,2.752.215,347.623,  3.099.838 ,14.683
Marinópolis,5.459,880,5.930,3.776,16.044,315,  16.359 ,7.549
Martinópolis,51.725,10.643,45.539,74.754,182.661,8.815,  191.476 ,8.101
Matão,65.308,712.096,131.052,572.488,1.480.944,206.907,  1.687.851 ,22.322
Mauá,513,2.574.944,661.729,2.132.783,5.369.968,1.016.878,  6.386.846 ,15.884
Mendonça,11.203,17.052,9.195,16.053,53.504,3.611,  57.114 ,13.100
Meridiano,14.617,4.795,8.742,13.698,41.852,2.603,  44.455 ,11.309
Mesópolis,7.069,781,5.912,3.584,17.345,305,  17.650 ,9.270
Miguelópolis,151.890,169.636,45.243,84.736,451.505,5.847,  457.353 ,22.809
Mineiros do Tietê,28.591,10.819,21.029,29.570,90.008,4.423,  94.431 ,7.950
Mira Estrela,5.641,2.671,6.871,8.333,23.516,1.233,  24.750 ,8.945
Miracatu,51.558,8.889,44.824,75.907,181.178,9.735,  190.913 ,8.961
Mirandópolis,45.381,22.458,44.027,97.154,209.020,15.575,  224.595 ,8.308
Mirante do Paranapanema,23.735,9.692,31.045,31.645,96.118,4.710,  100.828 ,6.001
Mirassol,16.879,184.270,90.976,302.678,594.804,80.327,  675.130 ,12.950
Mirassolândia,15.216,4.988,7.999,8.497,36.701,1.130,  37.831 ,9.207
Mococa,102.270,168.062,123.794,348.400,742.525,68.737,  811.262 ,12.228
Mogi das Cruzes,120.248,2.139.674,606.039,2.392.992,5.258.953,732.223,  5.991.176 ,16.163
Mogi Guaçu,190.650,1.318.426,285.190,1.004.749,2.799.015,433.712,  3.232.727 ,24.216
Mogi Mirim,46.843,620.822,192.304,810.754,1.670.722,335.633,  2.006.355 ,23.603
Mombuca,14.875,1.910,8.687,6.647,32.118,968,  33.086 ,10.256
Monções,5.250,6.609,5.887,6.402,24.148,2.550,  26.698 ,12.653
Mongaguá,3.811,35.147,93.394,146.046,278.398,17.830,  296.228 ,6.902
Monte Alegre do Sul,20.585,49.271,15.618,31.891,117.366,10.970,  128.336 ,18.637
Monte Alto,74.148,206.429,83.136,290.899,654.612,100.079,  754.691 ,16.465
Monte Aprazível,47.621,85.600,37.862,126.331,297.414,29.869,  327.283 ,15.846
Monte Azul Paulista,36.528,18.819,38.643,97.514,191.503,12.993,  204.496 ,10.636
Monte Castelo,12.752,2.997,8.886,12.792,37.427,1.642,  39.069 ,9.566
Monte Mor,39.488,832.701,80.117,281.740,1.234.047,348.430,  1.582.476 ,34.896
Monteiro Lobato,1.905,6.536,9.402,14.081,31.923,2.232,  34.155 ,8.638
Morro Agudo,210.174,134.216,54.292,167.538,566.219,48.076,  614.295 ,21.972
Morungaba,16.522,84.132,24.779,70.669,196.101,37.264,  233.364 ,20.819
Motuca,38.956,39.844,12.470,22.347,113.617,7.095,  120.713 ,28.941
Murutinga do Sul,12.079,7.545,9.078,12.047,40.749,1.404,  42.153 ,10.224
Nantes,20.861,1.138,6.738,15.863,44.600,1.168,  45.768 ,17.781
Narandiba,35.839,6.690,10.287,12.214,65.030,1.988,  67.018 ,16.342
Natividade da Serra,12.872,4.367,13.614,10.804,41.658,1.333,  42.991 ,6.348
Nazaré Paulista,21.354,31.288,26.404,48.314,127.360,15.729,  143.089 ,9.028
Neves Paulista,18.505,35.237,15.260,35.717,104.719,6.005,  110.724 ,12.521
Nhandeara,25.719,8.282,18.626,51.440,104.067,5.279,  109.346 ,10.345
Nipoã,15.254,6.452,7.955,15.493,45.155,3.090,  48.245 ,12.251
Nova Aliança,27.308,9.210,10.903,18.471,65.891,4.040,  69.930 ,12.627
Nova Campina,46.113,46.396,18.264,21.602,132.374,8.022,  140.396 ,17.080
Nova Canaã Paulista,9.944,2.198,5.975,4.180,22.296,521,  22.817 ,10.173
Nova Castilho,15.707,784,5.088,4.124,25.704,201,  25.905 ,24.210
Nova Europa,18.390,24.969,19.296,29.461,92.116,12.482,  104.597 ,12.098
Nova Granada,50.513,11.203,31.939,63.358,157.012,6.490,  163.502 ,8.854
Nova Guataporanga,1.196,629,5.220,3.943,10.988,445,  11.433 ,5.266
Nova Independência,13.423,4.715,7.983,7.661,33.783,1.513,  35.296 ,12.882
Nova Luzitânia,4.232,1.224,7.031,6.187,18.674,661,  19.335 ,6.025
Nova Odessa,6.947,472.733,93.439,284.443,857.562,159.041,  1.016.603 ,20.940
Novais,13.423,1.144,8.522,6.853,29.943,787,  30.730 ,7.470
Novo Horizonte,67.549,56.741,67.931,161.868,354.088,24.205,  378.293 ,10.716
Nuporanga,81.583,24.390,17.030,37.252,160.255,6.585,  166.840 ,25.032
Ocauçu,13.636,1.633,8.780,10.410,34.458,1.259,  35.717 ,8.590
Óleo,16.077,1.228,6.363,5.879,29.547,312,  29.858 ,10.752
Olímpia,104.399,250.848,81.665,362.920,799.832,109.991,  909.823 ,18.624
Onda Verde,33.681,30.853,8.541,43.228,116.304,10.385,  126.689 ,33.766
Oriente,3.242,5.440,10.317,13.827,32.827,2.663,  35.489 ,5.871
Orindiúva,31.206,21.435,15.603,26.673,94.917,17.716,  112.632 ,21.685
Orlândia,47.424,225.642,74.222,347.793,695.080,115.669,  810.749 ,20.917
Osasco,226,2.041.201,1.300.613,16.822.884,20.164.924,4.262.621,  24.427.545 ,36.776
Oscar Bressane,6.083,2.139,7.312,10.696,26.230,1.040,  27.270 ,10.804
Osvaldo Cruz,20.586,94.664,49.889,191.695,356.835,34.612,  391.447 ,12.766
Ourinhos,36.090,196.611,195.104,741.497,1.169.303,144.455,  1.313.757 ,13.092
Ouro Verde,18.760,6.800,15.973,19.848,61.381,2.750,  64.131 ,8.418
Ouroeste,14.836,20.736,23.320,31.489,90.381,6.887,  97.268 ,12.598
Pacaembu,20.718,3.127,23.943,35.476,83.264,3.815,  87.079 ,6.686
Palestina,53.161,15.269,21.129,34.718,124.277,4.980,  129.258 ,12.405
Palmares Paulista,9.519,6.944,18.363,20.023,54.849,3.001,  57.850 ,5.688
Palmeira d'Oeste,8.627,7.232,15.627,28.935,60.420,3.111,  63.532 ,6.458
Palmital,71.620,47.539,40.773,122.530,282.463,24.633,  307.096 ,14.565
Panorama,8.773,9.193,25.290,54.134,97.389,7.288,  104.677 ,7.298
Paraguaçu Paulista,116.210,90.243,80.220,182.814,469.487,40.536,  510.023 ,12.272
Paraibuna,20.142,26.860,35.339,50.852,133.193,6.884,  140.077 ,8.071
Paraíso,16.066,18.533,13.350,27.924,75.872,6.813,  82.685 ,14.385
Paranapanema,59.635,23.027,38.458,74.920,196.041,9.489,  205.530 ,11.979
Paranapuã,10.362,2.714,7.549,8.168,28.793,1.014,  29.807 ,7.883
Parapuã,47.329,15.437,19.737,46.781,129.283,6.003,  135.286 ,12.314
Pardinho,17.170,11.584,13.675,44.990,87.418,8.071,  95.489 ,17.969
Pariquera-Açu,8.966,18.582,31.570,97.170,156.288,13.476,  169.765 ,9.305
Parisi,8.038,2.851,6.038,4.592,21.519,684,  22.203 ,11.068
Patrocínio Paulista,94.360,76.457,22.948,76.234,269.999,21.377,  291.376 ,23.291
Paulicéia,10.233,8.253,11.860,16.881,47.228,2.888,  50.115 ,8.312
Paulínia,25.322,5.021.034,458.977,3.299.954,8.805.287,1.360.271,  10.165.558 ,140.277
Paulistânia,11.348,579,4.948,2.880,19.755,221,  19.976 ,11.141
Paulo de Faria,53.604,5.993,17.943,29.107,106.647,2.186,  108.833 ,12.662
Pederneiras,80.821,423.501,71.030,385.468,960.820,112.813,  1.073.632 ,26.801
Pedra Bela,13.049,1.764,11.762,10.279,36.855,1.226,  38.081 ,6.647
Pedranópolis,11.093,5.476,8.206,6.720,31.496,1.100,  32.596 ,12.432
Pedregulho,71.855,342.521,28.626,54.989,497.991,4.866,  502.856 ,32.421
Pedreira,7.806,198.747,76.361,205.663,488.578,99.678,  588.256 ,14.808
Pedrinhas Paulista,11.036,3.730,7.908,19.038,41.712,1.820,  43.532 ,14.852
Pedro de Toledo,23.184,3.548,19.492,21.194,67.418,1.991,  69.409 ,6.956
Penápolis,75.419,149.646,102.208,461.047,788.319,86.382,  874.702 ,15.248
Pereira Barreto,32.275,7.896,48.580,102.218,190.969,12.308,  203.276 ,8.137
Pereiras,19.635,47.685,14.412,50.210,131.942,13.835,  145.777 ,20.733
Peruíbe,14.483,40.048,117.822,245.235,417.588,32.541,  450.129 ,7.846
Piacatu,18.440,9.336,10.376,14.190,52.342,1.567,  53.910 ,10.639
Piedade,116.324,52.746,81.427,179.877,430.374,37.680,  468.054 ,9.052
Pilar do Sul,62.393,9.198,45.447,66.633,183.671,7.959,  191.629 ,7.427
Pindamonhangaba,22.239,1.217.414,261.604,994.838,2.496.096,611.481,  3.107.577 ,22.058
Pindorama,26.040,23.385,26.900,45.166,121.492,10.211,  131.703 ,9.098
Pinhalzinho,23.450,7.763,22.285,33.359,86.857,5.334,  92.191 ,7.400
Piquerobi,10.030,4.667,8.977,7.597,31.272,1.255,  32.526 ,9.214
Piquete,2.101,2.850,25.564,28.467,58.981,3.339,  62.320 ,4.304
Piracaia,25.422,31.555,44.008,79.202,180.187,16.111,  196.298 ,7.957
Piracicaba,146.769,3.541.829,653.416,3.880.557,8.222.572,1.480.784,  9.703.356 ,27.394
Piraju,14.653,20.566,50.111,152.354,237.683,20.416,  258.099 ,9.051
Pirajuí,17.166,21.934,33.138,79.573,151.811,13.254,  165.064 ,7.511
Pirangi,33.261,17.394,17.884,44.140,112.679,6.897,  119.576 ,11.436
Pirapora do Bom Jesus,38,26.777,35.836,279.169,341.820,22.733,  364.553 ,24.655
Pirapozinho,13.734,67.772,42.887,104.323,228.715,25.547,  254.263 ,10.613
Pirassununga,90.908,220.527,115.481,435.009,861.925,156.748,  1.018.673 ,14.871
Piratininga,13.080,6.182,20.096,32.410,71.768,4.199,  75.967 ,6.512
Pitangueiras,61.461,135.912,64.288,145.960,407.621,35.661,  443.282 ,12.968
Planalto,28.466,10.254,9.683,14.245,62.647,3.819,  66.467 ,15.856
Platina,17.713,6.637,8.469,8.817,41.636,2.064,  43.700 ,14.101
Poá,747,435.540,185.798,1.619.802,2.241.888,737.521,  2.979.409 ,28.958
Poloni,22.555,6.719,9.561,15.716,54.552,2.949,  57.501 ,11.124
Pompéia,24.481,240.613,40.081,147.448,452.623,81.705,  534.328 ,27.455
Pongaí,13.695,4.421,8.129,11.893,38.138,1.425,  39.563 ,11.129
Pontal,40.148,131.480,64.753,144.684,381.065,42.036,  423.101 ,11.459
Pontalinda,9.748,4.024,8.597,7.392,29.760,1.044,  30.805 ,7.915
Pontes Gestal,34.830,5.756,9.017,11.634,61.238,7.438,  68.676 ,27.448
Populina,15.022,1.793,9.381,10.239,36.435,761,  37.196 ,8.656
Porangaba,46.406,9.530,14.476,18.885,89.296,3.019,  92.315 ,11.763
Porto Feliz,70.209,177.515,88.913,214.638,551.276,75.039,  626.315 ,13.064
Porto Ferreira,31.720,267.034,96.434,268.490,663.678,141.277,  804.955 ,16.007
Potim,1.128,16.190,29.565,26.237,73.120,6.267,  79.387 ,4.519
Potirendaba,29.613,47.508,31.359,63.283,171.762,15.719,  187.481 ,12.653
Pracinha,3.041,590,5.925,2.928,12.485,282,  12.767 ,5.256
Pradópolis,15.849,84.926,35.674,73.687,210.136,19.734,  229.870 ,14.412
Praia Grande,872,231.935,515.427,1.158.321,1.906.555,166.701,  2.073.256 ,8.606
Pratânia,44.014,7.886,9.816,12.975,74.691,1.864,  76.555 ,17.324
Presidente Alves,12.178,8.629,8.670,11.566,41.042,4.207,  45.249 ,10.862
Presidente Bernardes,19.930,10.593,28.722,45.105,104.350,4.884,  109.234 ,7.812
Presidente Epitácio,18.673,163.268,69.414,215.676,467.031,46.506,  513.537 ,12.598
Presidente Prudente,34.415,578.014,338.718,1.911.855,2.863.002,370.744,  3.233.746 ,15.971
Presidente Venceslau,18.580,51.105,59.777,203.309,332.771,30.733,  363.504 ,9.592
Promissão,69.769,407.755,63.642,242.075,783.242,76.143,  859.385 ,25.045
Quadra,19.057,2.860,8.298,11.395,41.611,2.227,  43.838 ,14.401
Quatá,41.490,36.900,23.750,48.050,150.190,12.127,  162.317 ,13.094
Queiroz,33.549,16.428,6.804,12.919,69.699,2.737,  72.436 ,27.532
Queluz,3.085,3.919,18.535,32.664,58.202,5.442,  63.645 ,5.960
Quintana,13.778,4.834,10.798,14.328,43.737,2.525,  46.262 ,7.931
Rafard,18.118,68.565,16.837,40.718,144.238,18.420,  162.657 ,19.047
Rancharia,84.385,70.891,57.488,141.429,354.194,25.203,  379.396 ,13.111
Redenção da Serra,6.789,4.911,9.314,9.477,30.491,1.501,  31.992 ,8.130
Regente Feijó,23.808,41.764,32.244,137.642,235.459,30.964,  266.423 ,14.728
Reginópolis,15.966,15.761,13.186,16.471,61.384,2.676,  64.059 ,9.785
Registro,42.820,47.550,82.045,268.362,440.777,30.437,  471.214 ,8.665
Restinga,43.030,7.652,15.375,17.803,83.861,2.286,  86.147 ,13.711
Ribeira,3.631,604,6.811,4.148,15.195,612,  15.807 ,4.590
Ribeirão Bonito,70.975,8.066,21.444,42.128,142.612,3.714,  146.326 ,12.323
Ribeirão Branco,67.336,8.911,36.559,30.887,143.692,3.167,  146.859 ,7.528
Ribeirão Corrente,37.176,3.537,10.058,12.538,63.309,621,  63.930 ,15.394
Ribeirão do Sul,19.240,6.316,9.459,12.705,47.720,1.404,  49.125 ,11.005
Ribeirão dos Índios,9.837,1.063,5.738,3.926,20.565,292,  20.857 ,9.455
Ribeirão Grande,8.827,57.217,14.796,17.720,98.559,12.666,  111.225 ,14.932
Ribeirão Pires,821,392.985,167.319,554.229,1.115.354,148.392,  1.263.745 ,11.393
Ribeirão Preto,68.081,1.778.745,1.032.933,8.436.108,11.315.867,1.629.672,  12.945.539 ,22.541
Rifaina,6.375,4.138,10.006,11.625,32.144,1.347,  33.491 ,9.773
Rincão,54.660,5.889,20.838,29.814,111.201,2.872,  114.073 ,10.923
Rinópolis,20.851,8.049,17.521,30.687,77.109,3.873,  80.981 ,8.062
Rio Claro,40.967,1.616.288,379.958,1.449.397,3.486.610,565.128,  4.051.738 ,22.426
Rio das Pedras,35.567,240.364,57.639,163.905,497.476,91.793,  589.268 ,21.340
Rio Grande da Serra,237,74.815,61.374,80.584,217.009,23.356,  240.365 ,5.713
Riolândia,29.259,10.773,16.863,22.363,79.258,3.215,  82.472 ,8.317
Riversul,7.700,2.501,11.622,7.094,28.917,727,  29.643 ,4.543
Rosana,11.990,538.294,49.659,62.921,662.863,9.404,  672.267 ,31.641
Roseira,3.084,27.416,17.444,38.107,86.051,10.427,  96.478 ,10.394
Rubiácea,28.986,9.226,6.088,10.214,54.514,1.273,  55.787 ,21.515
Rubinéia,5.156,3.493,8.979,7.153,24.780,1.050,  25.831 ,9.242
Sabino,10.460,7.940,12.439,15.493,46.332,2.320,  48.652 ,9.512
Sagres,6.609,1.553,5.884,5.225,19.270,457,  19.727 ,8.227
Sales,16.475,2.096,11.430,14.338,44.339,1.392,  45.731 ,8.864
Sales Oliveira,49.678,26.403,17.979,48.015,142.076,7.311,  149.387 ,14.662
Salesópolis,103.407,5.969,31.175,44.678,185.228,16.387,  201.615 ,13.152
Salmourão,10.308,5.374,9.305,9.157,34.144,1.117,  35.261 ,7.505
Saltinho,9.933,24.319,14.962,33.691,82.906,10.710,  93.616 ,14.082
Salto,9.020,645.354,178.943,942.719,1.776.036,411.848,  2.187.883 ,21.489
Salto de Pirapora,14.607,338.117,65.042,166.259,584.026,73.547,  657.573 ,17.004
Salto Grande,24.047,24.616,16.667,31.973,97.302,4.976,  102.279 ,11.735
Sandovalina,26.422,88.034,11.848,11.054,137.358,2.046,  139.404 ,39.547
Santa Adélia,46.153,6.279,21.861,58.626,132.918,7.881,  140.799 ,9.969
Santa Albertina,9.967,4.216,11.013,19.012,44.208,2.109,  46.317 ,8.129
Santa Bárbara d'Oeste,28.226,941.334,323.306,932.623,2.225.489,370.977,  2.596.466 ,14.653
Santa Branca,8.938,107.456,28.661,52.984,198.039,17.439,  215.478 ,15.863
Santa Clara d'Oeste,8.948,2.632,6.134,4.685,22.399,609,  23.008 ,10.930
Santa Cruz da Conceição,22.181,11.184,10.562,23.821,67.748,5.592,  73.340 ,18.956
Santa Cruz da Esperança,12.081,2.251,5.113,4.994,24.439,450,  24.890 ,13.038
Santa Cruz das Palmeiras,47.904,8.568,51.275,111.142,218.889,15.028,  233.917 ,8.173
Santa Cruz do Rio Pardo,82.725,149.470,68.302,280.238,580.735,48.950,  629.686 ,14.614
Santa Ernestina,19.910,5.225,11.175,15.207,51.517,1.597,  53.114 ,9.407
Santa Fé do Sul,15.559,116.274,63.487,183.196,378.516,36.346,  414.862 ,14.572
Santa Gertrudes,8.973,377.905,42.841,115.174,544.892,102.482,  647.375 ,32.638
Santa Isabel,17.262,109.174,81.999,244.347,452.783,48.205,  500.988 ,10.309
Santa Lúcia,32.175,4.877,15.676,18.377,71.105,1.884,  72.989 ,9.008
Santa Maria da Serra,23.647,3.958,11.009,24.183,62.797,4.948,  67.745 ,13.093
Santa Mercedes,6.188,2.508,7.041,6.505,22.242,893,  23.135 ,8.143
Santa Rita do Passa Quatro,77.789,51.208,54.471,162.053,345.521,32.012,  377.533 ,14.272
Santa Rita d'Oeste,4.369,17.924,7.820,12.580,42.692,3.529,  46.221 ,17.791
Santa Rosa de Viterbo,37.045,142.115,44.195,103.794,327.149,64.732,  391.881 ,16.969
Santa Salete,5.264,534,4.040,2.273,12.110,271,  12.381 ,8.604
Santana da Ponte Pensa,5.708,1.724,4.973,3.989,16.395,500,  16.895 ,9.863
Santana de Parnaíba,26.698,722.408,284.159,2.674.810,3.708.075,473.219,  4.181.295 ,42.694
Santo Anastácio,19.340,24.435,38.342,82.917,165.034,13.077,  178.111 ,8.631
Santo André,301,3.933.363,1.177.540,6.593.027,11.704.231,2.326.316,  14.030.546 ,20.957
Santo Antônio da Alegria,21.166,4.731,11.992,13.311,51.201,1.547,  52.747 ,8.549
Santo Antônio de Posse,52.274,49.712,39.491,175.014,316.491,29.492,  345.983 ,17.404
Santo Antônio do Aracanguá,65.908,23.011,23.022,28.367,140.308,14.260,  154.568 ,20.831
Santo Antônio do Jardim,15.257,3.324,11.506,18.371,48.458,3.255,  51.713 ,8.594
Santo Antônio do Pinhal,3.372,2.920,14.698,17.356,38.346,1.968,  40.314 ,6.247
Santo Expedito,7.117,2.714,6.305,5.330,21.467,551,  22.017 ,8.077
Santópolis do Aguapeí,10.278,4.209,8.342,11.167,33.997,1.553,  35.550 ,8.604
Santos,857,815.414,922.765,7.123.761,8.862.797,1.486.499,  10.349.296 ,24.635
São Bento do Sapucaí,20.540,4.077,18.461,32.555,75.633,3.987,  79.620 ,7.618
São Bernardo do Campo,2.397,11.225.963,1.468.322,11.418.179,24.114.862,7.235.890,  31.350.752 ,41.968
São Caetano do Sul,7,4.344.842,545.257,3.890.174,8.780.280,3.017.678,  11.797.959 ,80.567
São Carlos,139.834,1.736.768,417.352,1.792.367,4.086.320,571.526,  4.657.847 ,21.850
São Francisco,5.798,967,6.117,4.703,17.585,601,  18.186 ,6.431
São João da Boa Vista,42.641,399.689,149.412,591.097,1.182.840,145.895,  1.328.735 ,16.207
São João das Duas Pontes,6.645,859,6.460,4.546,18.510,355,  18.865 ,7.228
São João de Iracema,20.093,5.827,4.974,6.281,37.175,791,  37.967 ,21.720
São João do Pau d'Alho,3.359,1.342,6.043,4.240,14.984,502,  15.485 ,7.297
São Joaquim da Barra,69.736,131.099,76.699,304.529,582.062,75.250,  657.313 ,14.583
São José da Bela Vista,45.448,9.975,14.609,22.379,92.411,2.645,  95.056 ,11.413
São José do Barreiro,4.239,2.112,10.392,7.835,24.579,1.471,  26.050 ,6.330
São José do Rio Pardo,59.030,255.175,93.799,378.587,786.591,86.790,  873.381 ,16.969
São José do Rio Preto,25.831,854.497,677.864,4.345.225,5.903.417,798.985,  6.702.402 ,17.068
São José dos Campos,16.963,10.386.034,1.201.085,7.273.250,18.877.332,2.983.922,  21.861.254 ,36.314
São Lourenço da Serra,303,17.769,33.220,81.117,132.409,18.820,  151.228 ,11.240
São Luís do Paraitinga,16.341,7.987,23.373,26.004,73.705,4.478,  78.183 ,7.463
São Manuel,137.680,102.946,64.288,227.181,532.095,40.836,  572.931 ,15.106
São Miguel Arcanjo,114.765,12.207,50.633,83.254,260.859,9.450,  270.309 ,8.618
São Paulo,12.614,39.817.653,19.998.933,205.237.080,265.066.280,56.759.767,  321.826.047 ,29.205
São Pedro,61.840,29.163,57.879,131.000,279.882,18.366,  298.247 ,9.760
São Pedro do Turvo,29.935,9.899,14.227,18.580,72.641,3.615,  76.256 ,10.682
São Roque,17.554,195.532,121.832,478.884,813.801,146.900,  960.701 ,12.748
São Sebastião,2.753,99.825,218.149,1.111.043,1.431.771,1.534.968,  2.966.739 ,42.981
São Sebastião da Grama,29.662,12.844,20.722,48.110,111.337,6.456,  117.793 ,9.614
São Simão,87.389,25.568,28.613,77.687,219.257,18.334,  237.591 ,16.765
São Vicente,710,214.397,576.672,1.197.223,1.989.002,172.489,  2.161.491 ,6.671
Sarapuí,27.986,6.102,15.443,18.681,68.212,2.902,  71.114 ,8.161
Sarutaiá,5.587,1.267,7.930,7.273,22.057,507,  22.564 ,6.175
Sebastianópolis do Sul,17.986,28.739,7.608,20.635,74.968,9.456,  84.423 ,29.447
Serra Azul,63.481,17.846,17.209,21.775,120.310,2.874,  123.184 ,12.169
Serra Negra,26.954,40.016,47.381,144.638,258.989,18.311,  277.300 ,10.802
Serrana,15.260,68.433,73.715,103.638,261.046,19.143,  280.190 ,7.584
Sertãozinho,61.354,1.071.269,207.704,980.786,2.321.114,381.199,  2.702.313 ,25.689
Sete Barras,42.235,6.427,25.685,25.608,99.955,3.247,  103.202 ,7.769
Severínia,16.615,27.698,28.230,45.890,118.433,9.494,  127.927 ,8.565
Silveiras,6.426,1.145,10.790,9.823,28.185,1.857,  30.042 ,5.260
Socorro,38.300,36.774,56.171,135.698,266.943,20.945,  287.888 ,8.105
Sorocaba,20.815,4.771.704,979.976,6.039.759,11.812.255,2.756.936,  14.569.191 ,26.092
Sud Mennucci,25.794,25.601,17.570,27.306,96.271,7.118,  103.388 ,14.038
Sumaré,32.805,2.503.375,445.273,2.063.962,5.045.415,1.989.490,  7.034.905 ,30.949
Suzanápolis,6.355,3.790,8.197,7.729,26.070,2.049,  28.120 ,8.804
Suzano,84.941,2.831.476,468.109,1.660.892,5.045.418,949.301,  5.994.719 ,23.700
Tabapuã,38.182,14.038,22.755,37.064,112.040,4.505,  116.545 ,10.498
Tabatinga,30.196,5.940,28.238,41.188,105.562,4.488,  110.050 ,7.726
Taboão da Serra,43,1.443.792,402.452,1.564.506,3.410.793,650.996,  4.061.789 ,17.623
Taciba,14.003,6.745,16.671,13.964,51.383,2.372,  53.754 ,9.644
Taguaí,13.989,6.372,16.369,24.082,60.813,4.643,  65.455 ,6.706
Taiaçu,11.278,1.323,10.825,13.449,36.875,1.322,  38.197 ,6.543
Taiúva,15.759,5.576,11.618,18.974,51.927,2.811,  54.738 ,9.998
Tambaú,139.760,52.972,42.373,99.805,334.911,26.335,  361.246 ,16.096
Tanabi,52.504,49.311,42.707,91.515,236.037,20.995,  257.033 ,10.897
Tapiraí,23.752,21.955,16.071,21.221,83.000,4.029,  87.029 ,10.529
Tapiratiba,33.450,22.416,23.208,42.976,122.051,21.249,  143.299 ,11.165
Taquaral,18.280,1.207,6.334,6.246,32.067,1.038,  33.105 ,12.051
Taquaritinga,95.182,58.900,98.000,294.739,546.821,42.777,  589.598 ,11.000
Taquarituba,26.212,12.138,36.827,86.950,162.127,12.127,  174.254 ,7.829
Taquarivaí,19.739,2.707,11.776,16.821,51.043,2.439,  53.482 ,10.774
Tarabai,7.495,4.627,12.888,15.027,40.038,2.492,  42.530 ,6.690
Tarumã,44.820,119.534,26.049,86.232,276.635,70.249,  346.884 ,28.480
Tatuí,60.774,468.703,187.356,607.330,1.324.163,181.913,  1.506.076 ,14.589
Taubaté,17.421,3.565.736,529.684,2.498.812,6.611.653,1.849.006,  8.460.659 ,31.527
Tejupá,10.193,1.896,10.600,6.083,28.772,706,  29.478 ,5.876
Teodoro Sampaio,38.141,17.047,35.513,61.398,152.098,26.646,  178.744 ,8.497
Terra Roxa,21.611,14.788,16.418,23.826,76.643,3.567,  80.210 ,9.691
Tietê,50.947,319.797,62.922,464.646,898.313,133.714,  1.032.027 ,29.306
Timburi,5.281,1.242,6.623,5.408,18.554,673,  19.227 ,7.150
Torre de Pedra,2.482,674,5.979,2.869,12.004,380,  12.385 ,5.544
Torrinha,39.867,6.452,15.570,34.196,96.086,4.514,  100.599 ,10.959
Trabiju,7.517,3.120,4.801,4.305,19.744,902,  20.646 ,13.829
Tremembé,4.736,63.805,66.727,110.178,245.447,30.656,  276.103 ,7.055
Três Fronteiras,12.853,13.410,10.731,15.027,52.021,2.449,  54.470 ,10.183
Tuiuti,22.801,4.151,11.230,19.352,57.534,4.506,  62.040 ,11.006
Tupã,56.752,130.871,100.788,397.180,685.591,59.518,  745.109 ,11.706
Tupi Paulista,13.621,6.719,26.044,63.194,109.578,8.175,  117.752 ,8.412
Turiúba,11.469,4.983,5.408,5.872,27.732,745,  28.477 ,14.801
Turmalina,12.675,4.111,6.277,6.339,29.401,785,  30.186 ,14.300
Ubarana,27.659,102.074,11.420,15.845,156.998,3.178,  160.176 ,32.241
Ubatuba,7.669,45.692,152.942,381.010,587.314,41.585,  628.899 ,8.332
Ubirajara,11.600,2.064,8.943,8.840,31.447,1.238,  32.685 ,7.542
Uchoa,30.760,9.097,19.142,28.405,87.404,9.758,  97.162 ,10.402
União Paulista,12.311,4.633,4.183,6.292,27.420,695,  28.114 ,18.339
Urânia,19.983,9.318,14.617,24.183,68.101,4.325,  72.426 ,8.163
Uru,10.850,1.861,5.014,4.297,22.022,476,  22.498 ,17.427
Urupês,34.914,11.952,24.349,50.781,121.996,6.879,  128.876 ,10.321
Valentim Gentil,9.497,58.676,17.267,35.882,121.321,11.811,  133.133 ,12.956
Valinhos,17.187,1.133.763,241.234,1.045.056,2.437.240,470.866,  2.908.106 ,29.206
Valparaíso,90.468,63.394,39.944,90.996,284.802,23.491,  308.293 ,14.513
Vargem,5.450,5.380,14.935,13.791,39.556,2.199,  41.754 ,5.071
Vargem Grande do Sul,29.226,35.859,60.723,167.578,293.386,31.436,  324.822 ,8.459
Vargem Grande Paulista,9.148,224.586,86.174,201.115,521.024,80.854,  601.879 ,15.110
Várzea Paulista,882,635.523,167.093,386.431,1.189.929,187.354,  1.377.283 ,13.427
Vera Cruz,10.466,7.250,17.756,29.751,65.222,3.845,  69.067 ,6.331
Vinhedo,18.370,1.252.372,140.929,801.541,2.213.212,666.435,  2.879.648 ,49.280
Viradouro,22.039,7.832,32.452,60.803,123.127,7.395,  130.522 ,7.725
Vista Alegre do Alto,19.349,46.420,13.004,34.488,113.262,10.543,  123.804 ,19.930
Vitória Brasil,4.345,595,5.048,3.133,13.122,255,  13.376 ,7.772
Votorantim,14.421,411.160,188.673,390.047,1.004.302,352.826,  1.357.128 ,12.899
Votuporanga,27.206,374.702,132.842,593.570,1.128.320,120.197,  1.248.517 ,15.235
Zacarias,21.231,7.027,7.277,7.935,43.470,1.260,  44.729 ,20.258
