MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Araçoiaba da Serra,10.274,21.786,34.235,68.098,134.394,13.588,147.981,6.296
Aramina,17.301,7.669,8.303,16.548,49.821,2.733,52.554,10.630
Arandu,10.560,3.359,10.170,8.668,32.757,908,33.665,5.452
Arapeí,1.145,844,5.670,3.765,11.424,467,11.891,4.663
Araraquara,93.339,815.622,297.999,1.401.347,2.608.307,357.102,2.965.409,15.182
Araras,67.510,694.978,172.688,753.763,1.688.938,209.912,1.898.851,17.060
Arco-Íris,11.408,4.653,4.262,4.660,24.984,484,25.468,12.393
Arealva,14.728,4.342,11.109,16.321,46.499,2.264,48.763,6.445
Areias,5.657,478,7.247,4.289,17.672,585,18.256,4.977
Areiópolis,15.535,7.506,14.809,19.101,56.950,1.604,58.554,5.576
Ariranha,21.100,80.954,15.555,45.127,162.736,36.954,199.690,24.927
Artur Nogueira,41.261,65.098,55.351,120.276,281.986,27.402,309.388,8.008
Arujá,6.787,438.515,98.455,291.030,834.787,126.900,961.688,14.351
Aspásia,4.525,841,3.276,2.358,11.000,190,11.189,6.071
Assis,19.820,111.941,122.545,586.781,841.088,102.227,943.315,10.345
Atibaia,57.982,353.958,193.264,740.708,1.345.912,225.501,1.571.413,13.167
Auriflama,8.635,16.896,18.390,40.334,84.256,5.890,90.146,6.469
Avaí,53.336,6.851,7.916,14.159,82.262,769,83.032,17.382
Avanhandava,18.718,14.423,14.183,21.442,68.766,10.225,78.990,7.864
Avaré,70.519,130.246,111.221,353.850,665.835,60.374,726.209,9.111
Bady Bassitt,10.409,34.981,18.787,49.536,113.711,13.440,127.152,9.738
Balbinos,1.591,1.324,3.328,2.510,8.753,1.131,9.884,3.944
Bálsamo,10.654,17.247,10.734,22.751,61.386,6.151,67.537,8.722
Bananal,3.903,23.732,15.834,33.380,76.850,7.125,83.975,8.392
Barão de Antonina,3.294,464,5.645,5.862,15.264,527,15.791,5.335
Barbosa,5.218,2.869,9.472,10.569,28.128,1.413,29.542,4.740
Bariri,38.537,80.560,38.769,148.692,306.559,32.352,338.911,11.310
Barra Bonita,14.647,226.179,55.402,230.128,526.356,51.930,578.286,16.299
Barra do Chapéu,8.669,817,7.716,5.592,22.793,354,23.148,4.561
Barra do Turvo,2.038,1.124,13.034,12.216,28.412,2.464,30.876,3.871
Barretos,127.790,352.692,176.351,697.636,1.354.468,125.821,1.480.289,13.717
Barrinha,20.136,21.654,37.413,47.175,126.377,6.148,132.525,5.041
Barueri,55,2.863.593,583.832,12.222.619,15.670.100,4.616.730,20.286.830,90.318
Bastos,173.244,34.458,30.127,64.911,302.739,12.067,314.806,15.239
Batatais,89.342,155.463,80.449,315.776,641.030,63.364,704.393,13.079
Bauru,20.069,916.894,440.854,2.464.189,3.842.006,529.249,4.371.255,13.216
Bebedouro,82.381,177.660,108.581,484.702,853.324,88.394,941.718,12.521
Bento de Abreu,21.751,19.179,6.514,12.936,60.380,3.128,63.508,25.292
Bernardino de Campos,9.948,13.172,14.185,26.377,63.682,4.631,68.314,6.331
Bertioga,979,255.614,96.609,240.995,594.196,27.630,621.826,16.151
Bilac,21.537,6.279,9.640,24.305,61.761,2.833,64.594,9.777
Birigui,26.669,345.732,143.383,436.219,952.003,109.941,1.061.944,10.467
Biritiba-Mirim,95.586,12.595,37.516,61.892,207.589,4.968,212.557,7.982
Boa Esperança do Sul,57.575,7.009,21.208,39.063,124.855,4.045,128.901,9.804
Bocaina,27.288,52.641,16.489,46.613,143.030,12.120,155.151,15.324
Bofete,34.584,9.384,12.495,16.193,72.657,2.819,75.476,8.900
Boituva,14.215,257.077,64.212,270.530,606.034,106.646,712.680,17.344
Bom Jesus dos Perdões,5.605,34.738,22.453,37.978,100.774,12.142,112.916,6.863
Bom Sucesso de Itararé,1.915,8.156,6.331,5.200,21.602,1.364,22.967,6.765
Borá,7.123,1.741,2.467,3.458,14.789,787,15.577,19.398
Boracéia,13.124,78.004,6.122,14.586,111.836,3.757,115.592,28.985
Borborema,62.157,9.295,19.195,47.348,137.995,4.091,142.086,10.210
Borebi,26.237,1.710,5.699,5.734,39.380,161,39.541,18.695
Botucatu,112.969,653.574,155.267,656.807,1.578.617,190.062,1.768.678,15.017
Bragança Paulista,32.390,728.823,202.027,770.394,1.733.635,235.874,1.969.509,14.473
Braúna,10.290,5.845,6.800,10.049,32.984,1.415,34.399,7.342
Brejo Alegre,5.061,1.551,4.773,4.598,15.983,559,16.542,6.741
Brodowski,33.348,17.453,28.764,51.944,131.509,9.828,141.337,7.365
Brotas,84.749,32.859,32.675,90.324,240.607,15.756,256.363,12.662
Buri,45.173,13.092,31.232,35.961,125.458,3.836,129.294,7.123
Buritama,11.525,164.484,20.488,45.738,242.236,4.711,246.946,16.879
Buritizal,23.470,8.272,7.556,27.917,67.214,3.934,71.148,18.432
Cabrália Paulista,21.309,7.772,8.088,9.603,46.772,1.688,48.461,10.658
Cabreúva,7.250,308.645,58.773,210.365,585.033,240.212,825.245,22.139
Caçapava,9.957,814.568,104.345,512.806,1.441.675,238.419,1.680.094,20.873
Cachoeira Paulista,5.839,21.708,36.803,110.519,174.868,9.065,183.933,6.415
Caconde,32.267,48.064,24.392,36.409,141.132,3.442,144.574,7.760
Cafelândia,36.190,11.545,20.863,51.586,120.184,6.893,127.078,7.827
Caiabu,12.370,1.252,7.030,6.025,26.678,311,26.989,6.575
Caieiras,3.494,500.871,112.049,279.382,895.797,108.137,1.003.934,12.753
Caiuá,14.210,5.159,9.712,10.117,39.198,1.972,41.170,8.932
Cajamar,3.079,1.099.477,107.132,499.304,1.708.992,577.418,2.286.410,39.866
Cajati,55.258,199.492,48.156,95.711,398.617,139.822,538.439,18.554
Cajobi,23.015,9.123,14.483,23.919,70.540,2.351,72.891,7.653
Cajuru,50.171,33.640,31.082,63.536,178.428,13.614,192.042,8.696
Campina do Monte Alegre,16.766,5.432,8.166,53.985,84.349,6.434,90.783,16.765
Campinas,46.757,5.496.165,1.732.046,11.076.125,18.351.092,4.219.265,22.570.358,22.037
Campo Limpo Paulista,2.118,386.778,103.302,258.583,750.782,95.749,846.531,12.298
Campos do Jordão,1.760,48.968,79.981,243.134,373.843,28.122,401.965,8.670
Campos Novos Paulista,15.178,2.951,7.767,15.456,41.353,1.982,43.334,9.967
Cananéia,6.580,214.518,22.633,71.731,315.463,3.537,319.000,25.998
Canas,616,1.963,7.552,7.054,17.185,1.419,18.604,4.683
Cândido Mota,49.296,72.147,41.981,126.596,290.019,29.882,319.902,10.791
Cândido Rodrigues,11.893,1.628,4.891,8.765,27.177,579,27.756,10.466
Canitar,4.099,2.731,7.034,5.176,19.039,668,19.707,4.953
Capão Bonito,80.260,29.142,63.026,122.610,295.038,15.266,310.303,6.595
Capela do Alto,25.468,11.360,22.366,33.192,92.386,4.766,97.152,6.102
Capivari,37.610,228.693,64.865,214.199,545.367,77.232,622.599,13.819
Caraguatatuba,2.804,68.229,137.471,385.053,593.557,53.503,647.060,7.207
Carapicuíba,39,305.639,406.844,781.201,1.493.724,149.020,1.642.744,4.598
Cardoso,11.709,4.996,17.020,28.169,61.893,2.876,64.769,5.504
Casa Branca,111.210,27.946,35.935,110.280,285.371,12.440,297.811,10.805
Cássia dos Coqueiros,25.555,3.320,5.749,7.540,42.164,1,42.165,15.086
Castilho,12.379,27.182,32.665,63.562,135.788,13.189,148.977,9.064
Catanduva,36.837,286.033,167.160,774.765,1.264.795,159.426,1.424.221,13.022
Catiguá,20.728,5.496,9.370,19.114,54.709,2.880,57.588,8.416
Cedral,15.624,15.817,10.980,22.330,64.752,4.988,69.739,9.513
Cerqueira César,26.577,40.112,22.625,53.396,142.711,9.699,152.410,9.282
Cerquilho,15.094,302.165,51.776,209.952,578.987,99.538,678.525,19.717
Cesário Lange,12.061,20.394,20.778,42.852,96.085,9.182,105.266,7.436
Charqueada,20.219,9.851,18.689,35.193,83.952,8.075,92.027,6.552
Chavantes,12.998,10.200,19.499,32.626,75.323,4.390,79.712,6.550
Clementina,9.680,20.101,8.906,19.550,58.236,3.867,62.104,10.036
Colina,45.650,122.562,27.678,97.376,293.266,28.849,322.115,18.872
Colômbia,45.813,15.251,12.987,19.772,93.822,2.586,96.409,16.165
Conchal,28.701,64.439,34.764,79.750,207.655,18.645,226.300,9.413
Conchas,27.497,105.732,23.392,97.523,254.144,16.289,270.433,17.372
Cordeirópolis,21.022,233.124,38.372,382.385,674.903,93.664,768.566,39.849
Coroados,17.962,6.673,7.895,14.924,47.453,2.204,49.657,10.300
Coronel Macedo,20.046,1.814,7.647,5.682,35.189,308,35.496,6.695
Corumbataí,17.033,4.530,8.060,18.544,48.168,4.803,52.971,13.820
Cosmópolis,12.916,134.806,78.078,212.335,438.134,58.623,496.758,9.649
Cosmorama,19.888,9.242,10.287,23.560,62.977,6.644,69.620,9.512
Cotia,5.750,1.225.873,253.125,1.451.496,2.936.244,675.466,3.611.710,20.634
Cravinhos,39.819,88.575,43.193,117.089,288.676,35.490,324.166,10.765
Cristais Paulista,25.890,3.869,11.389,19.100,60.248,1.887,62.135,8.764
Cruzália,8.193,1.249,4.529,8.414,22.386,410,22.796,9.237
Cruzeiro,4.755,471.677,101.239,366.225,943.897,151.275,1.095.172,14.528
Cubatão,157,4.163.972,405.349,1.732.014,6.301.492,1.227.896,7.529.388,66.123
Cunha,12.178,8.771,26.082,28.550,75.582,2.270,77.852,3.432
Descalvado,99.858,147.375,46.919,164.594,458.745,63.245,521.990,17.382
Diadema,134,2.826.674,556.032,2.376.940,5.759.779,1.275.377,7.035.156,18.868
Dirce Reis,3.055,2.678,3.503,2.837,12.073,1.925,13.998,8.473
Divinolândia,16.115,4.395,15.387,41.642,77.539,2.894,80.433,6.871
Dobrada,18.101,2.929,9.469,12.799,43.298,875,44.174,5.932
Dois Córregos,51.634,56.005,32.726,88.520,228.885,16.913,245.798,10.442
Dolcinópolis,2.101,781,4.253,3.619,10.754,301,11.055,5.193
Dourado,25.668,13.723,12.388,22.819,74.599,3.203,77.802,9.018
Dracena,16.016,49.457,55.637,246.478,367.589,39.321,406.910,9.694
Duartina,7.466,18.682,16.613,41.877,84.638,5.031,89.669,7.212
Dumont,15.521,13.222,9.936,20.220,58.900,5.257,64.156,8.877
Echaporã,18.157,7.140,9.952,19.607,54.856,1.724,56.579,8.557
Eldorado,34.210,5.551,18.119,31.463,89.343,2.570,91.912,6.345
Elias Fausto,48.077,94.347,20.528,66.532,229.483,36.698,266.181,17.914
Elisiário,8.638,2.904,5.157,8.529,25.228,834,26.062,9.167
Embaúba,4.055,2.983,5.008,5.064,17.109,653,17.762,7.212
Embu das Artes,47,537.458,297.392,709.588,1.544.485,290.470,1.834.955,8.201
Embu-Guaçu,367,135.741,84.694,125.665,346.467,55.155,401.622,6.705
Emilianópolis,7.135,1.757,6.257,5.587,20.736,656,21.392,7.195
Engenheiro Coelho,16.547,47.133,18.354,53.026,135.061,15.572,150.633,11.790
Espírito Santo do Pinhal,26.453,102.001,56.802,241.620,426.876,43.455,470.331,11.360
Espírito Santo do Turvo,7.732,8.360,7.384,9.593,33.068,5.369,38.437,9.711
Estiva Gerbi,11.299,54.679,16.779,29.297,112.054,19.736,131.790,13.918
Estrela do Norte,4.251,445,5.284,3.464,13.445,381,13.825,5.255
Estrela d'Oeste,20.897,103.122,11.415,53.318,188.752,19.243,207.995,25.138
Euclides da Cunha Paulista,8.883,3.755,15.537,13.899,42.074,1.465,43.539,4.373
Fartura,31.346,11.470,20.740,46.998,110.554,4.019,114.573,7.564
Fernando Prestes,23.558,7.256,8.249,18.314,57.377,2.694,60.071,10.954
Fernandópolis,38.232,175.094,79.862,371.367,664.554,62.591,727.145,11.463
Fernão,7.675,1.123,2.990,3.501,15.288,221,15.509,10.257
Ferraz de Vasconcelos,506,295.860,177.506,253.906,727.778,78.440,806.218,5.182
Flora Rica,6.048,2.047,3.904,4.038,16.037,328,16.365,8.299
Floreal,4.570,3.469,5.416,6.976,20.431,1.049,21.480,6.843
Flórida Paulista,32.346,25.503,14.549,36.022,108.420,8.300,116.720,9.753
Florínia,20.534,4.292,6.390,14.274,45.489,1.088,46.576,15.531
Franca,22.480,788.697,409.014,1.451.979,2.672.170,367.507,3.039.676,10.003
Francisco Morato,70,38.863,192.238,195.029,426.200,50.348,476.548,3.305
Franco da Rocha,696,315.508,144.512,303.678,764.394,93.806,858.199,7.154
Gabriel Monteiro,5.682,5.469,4.954,6.770,22.874,1.135,24.009,8.850
Gália,6.301,4.646,9.187,15.635,35.770,1.885,37.655,5.045
Garça,27.671,59.440,52.883,184.799,324.792,30.611,355.402,8.208
Gastão Vidigal,6.965,4.154,5.598,6.943,23.659,878,24.536,6.352
Gavião Peixoto,24.119,3.197,7.287,9.891,44.494,5.603,50.097,11.691
General Salgado,21.302,20.698,16.459,37.373,95.832,9.178,105.010,9.766
Getulina,19.523,16.415,13.777,22.990,72.705,2.868,75.573,7.134
Glicério,7.651,4.090,7.814,11.353,30.907,2.720,33.627,7.479
Guaiçara,20.252,14.752,14.018,19.167,68.190,3.201,71.391,7.205
Guaimbê,5.487,2.187,7.856,12.211,27.740,1.230,28.971,5.410
Guaíra,103.958,172.759,57.264,202.999,536.980,49.061,586.041,16.242
Guapiaçu,75.258,115.791,23.581,57.392,272.022,17.572,289.595,18.231
Guapiara,33.452,14.553,26.802,26.733,101.541,3.619,105.160,5.502
Guará,34.683,67.401,28.605,64.223,194.912,14.064,208.976,10.765
Guaraçaí,39.476,4.050,13.283,29.068,85.877,2.683,88.560,10.163
Guaraci,21.566,24.146,14.761,29.990,90.464,7.105,97.568,10.430
Guarani d'Oeste,2.527,1.333,4.334,2.691,10.885,339,11.224,5.660
Guarantã,20.260,5.413,8.669,17.493,51.834,1.824,53.658,8.405
Guararapes,101.386,90.236,39.921,140.875,372.418,27.956,400.374,13.456
Guararema,14.977,160.888,30.709,471.950,678.524,110.218,788.743,32.883
Guaratinguetá,14.871,665.494,157.094,616.938,1.454.397,249.028,1.703.425,15.698
Guareí,34.541,11.203,14.907,16.744,77.394,3.358,80.752,6.534
Guariba,37.658,122.044,50.295,126.219,336.215,26.019,362.234,10.897
Guarujá,6.014,788.423,499.008,1.241.174,2.534.619,337.512,2.872.131,10.325
Guarulhos,8.827,6.566.759,1.731.044,7.713.195,16.019.824,3.059.835,19.079.659,16.612
Guatapará,61.244,3.503,11.736,16.873,93.356,528,93.883,14.063
Guzolândia,8.897,2.565,5.989,6.494,23.945,780,24.725,5.447
Herculândia,18.185,13.867,10.355,20.806,63.213,3.521,66.734,7.977
Holambra,88.750,60.654,17.468,71.577,238.449,20.665,259.114,28.006
Hortolândia,7.404,1.172.033,274.163,1.099.667,2.553.266,826.610,3.379.876,19.597
Iacanga,17.077,13.222,12.444,22.880,65.623,6.328,71.952,7.885
Iacri,27.441,5.657,8.446,13.366,54.909,1.301,56.210,8.523
Iaras,9.617,1.966,7.045,20.015,38.643,4.727,43.370,9.285
Ibaté,47.925,56.087,47.376,94.515,245.903,18.868,264.771,9.280
Ibirá,17.815,8.578,15.199,26.692,68.284,3.067,71.351,7.040
Ibirarema,20.757,6.701,9.230,23.844,60.532,2.999,63.531,10.250
Ibitinga,39.115,171.448,64.558,194.271,469.392,40.846,510.238,10.248
Ibiúna,93.388,106.992,93.044,168.554,461.978,38.391,500.368,7.333
Icém,16.014,12.609,14.954,22.953,66.530,2.659,69.189,9.726
Iepê,20.418,8.236,11.765,23.727,64.146,2.890,67.036,8.993
Igaraçu do Tietê,13.053,14.809,28.631,46.232,102.725,8.733,111.459,4.836
Igarapava,34.726,59.914,40.079,197.181,331.900,30.889,362.789,13.468
Igaratá,3.456,8.670,14.386,21.022,47.535,5.285,52.820,6.127
Iguape,24.450,13.268,39.306,81.119,158.143,6.982,165.125,5.815
Ilha Comprida,661,3.923,27.524,25.258,57.366,2.392,59.758,7.650
Ilha Solteira,14.282,11.734,62.244,124.677,212.937,14.590,227.527,9.246
Ilhabela,556,17.158,49.444,125.345,192.504,14.889,207.393,8.495
Indaiatuba,19.420,1.792.794,263.903,1.203.413,3.279.530,947.722,4.227.252,24.319
Indiana,6.058,3.057,7.580,8.312,25.007,1.395,26.402,5.385
Indiaporã,8.668,2.940,6.100,11.455,29.162,883,30.046,7.517
Inúbia Paulista,4.459,3.032,6.124,27.317,40.932,6.436,47.369,13.647
Ipaussu,19.003,28.125,18.407,40.455,105.990,6.808,112.798,8.586
Iperó,5.637,89.141,31.681,50.772,177.230,35.127,212.356,9.158
Ipeúna,7.934,33.803,9.474,19.894,71.105,8.948,80.053,15.505
Ipiguá,19.494,2.114,6.750,4.667,33.024,400,33.425,8.428
Iporanga,1.968,1.399,9.203,5.200,17.770,486,18.256,4.101
Ipuã,50.816,26.387,21.961,50.035,149.199,8.247,157.446,12.065
Iracemápolis,15.514,79.823,26.311,88.417,210.064,29.528,239.593,13.553
Irapuã,18.884,9.820,10.377,15.214,54.296,2.096,56.392,8.106
Irapuru,6.267,3.749,8.751,14.600,33.367,1.405,34.771,4.536
Itaberá,65.654,9.695,23.071,44.532,142.952,3.444,146.396,7.912
Itaí,51.064,23.594,30.726,58.340,163.724,9.466,173.190,7.678
Itajobi,54.782,14.574,20.178,46.903,136.437,4.841,141.279,9.793
Itaju,18.172,2.873,5.277,8.122,34.444,579,35.024,11.880
Itanhaém,21.907,51.520,138.167,266.568,478.162,31.921,510.083,6.403
Itaóca,3.484,450,4.949,3.820,12.703,215,12.918,3.952
Itapecerica da Serra,4.225,301.783,211.864,571.910,1.089.782,211.004,1.300.786,9.151
Itapetininga,293.515,484.379,175.654,619.330,1.572.877,160.308,1.733.185,12.798
Itapeva,154.027,126.859,140.939,319.185,741.010,65.383,806.393,9.371
Itapevi,43,463.120,242.456,769.666,1.475.285,326.816,1.802.101,9.941
Itapira,64.182,489.530,110.550,421.391,1.085.653,130.373,1.216.026,18.398
Itapirapuã Paulista,4.862,681,5.811,2.703,14.056,216,14.272,3.779
Itápolis,115.077,56.949,48.287,183.619,403.932,26.487,430.419,11.024
Itaporanga,12.139,5.781,18.694,26.960,63.574,2.397,65.971,4.544
Itapuí,19.039,41.146,14.238,42.073,116.495,11.831,128.326,11.398
Itapura,6.536,3.619,7.973,8.710,26.838,1.787,28.625,7.033
Itaquaquecetuba,2.486,512.188,367.172,528.730,1.410.576,195.656,1.606.231,5.400
Itararé,45.816,98.654,67.306,170.432,382.208,36.129,418.337,8.778
Itariri,28.288,3.647,20.440,22.481,74.856,1.512,76.368,5.249
Itatiba,147.984,714.868,140.563,689.152,1.692.567,258.621,1.951.188,21.360
Itatinga,30.841,6.220,23.919,33.693,94.674,6.631,101.305,6.053
Itirapina,39.477,31.459,24.151,47.268,142.356,11.346,153.701,10.813
Itirapuã,8.502,2.466,8.648,8.957,28.573,936,29.508,5.181
Itobi,11.386,6.896,9.763,13.513,41.558,1.566,43.124,5.724
Itu,29.814,862.058,210.022,1.158.047,2.259.941,536.798,2.796.739,19.292
Itupeva,19.232,369.952,58.550,223.416,671.150,144.800,815.950,23.270
Ituverava,56.383,32.491,54.851,199.216,342.941,34.310,377.250,10.021
Jaborandi,32.108,4.046,10.114,20.534,66.802,1.329,68.130,10.483
Jaboticabal,79.750,229.620,104.760,480.269,894.400,97.366,991.766,14.200
Jacareí,10.854,1.995.502,308.688,1.155.729,3.470.773,775.680,4.246.453,21.060
Jaci,9.217,68.253,7.147,36.924,121.541,14.229,135.770,27.833
Jacupiranga,26.484,6.202,26.034,51.028,109.748,5.943,115.692,6.724
Jaguariúna,12.243,895.312,71.411,769.258,1.748.225,943.757,2.691.982,73.247
Jales,20.155,121.610,59.916,259.431,461.112,45.373,506.485,10.837
Jambeiro,6.044,55.791,8.859,20.496,91.190,14.209,105.399,22.492
Jandira,86,421.510,141.194,395.019,957.809,247.015,1.204.825,11.999
Jardinópolis,53.846,49.708,54.686,136.650,294.891,30.537,325.428,9.539
Jarinu,11.982,61.454,31.381,105.232,210.049,38.426,248.475,12.184
Jaú,61.865,259.155,156.907,778.543,1.256.469,163.309,1.419.778,11.689
Jeriquara,14.207,3.878,6.506,8.054,32.646,867,33.513,10.350
Joanópolis,10.065,5.039,16.721,26.502,58.326,3.538,61.865,5.576
João Ramalho,27.873,5.754,7.436,10.002,51.064,1.261,52.326,13.131
José Bonifácio,38.687,160.979,43.387,130.093,373.146,34.715,407.861,13.243
Júlio Mesquita,3.249,733,6.524,8.001,18.507,729,19.236,4.436
Jumirim,4.106,8.071,4.871,7.622,24.671,3.249,27.920,11.181
Jundiaí,33.589,3.405.920,585.053,5.667.150,9.691.712,2.214.335,11.906.048,34.341
Junqueirópolis,25.475,17.681,22.095,58.557,123.808,7.718,131.526,7.360
Juquiá,42.199,9.807,26.487,40.969,119.463,3.240,122.703,6.096
Juquitiba,728,32.054,45.274,172.671,250.726,29.268,279.994,10.045
Lagoinha,3.265,2.575,7.821,7.992,21.653,907,22.560,4.602
Laranjal Paulista,26.645,128.617,36.831,102.973,295.065,39.976,335.041,14.114
Lavínia,19.532,7.900,8.884,12.791,49.107,2.433,51.540,7.424
Lavrinhas,3.700,15.205,10.890,13.585,43.380,6.135,49.515,7.861
Leme,55.922,169.190,116.759,375.259,717.130,90.498,807.628,9.345
Lençóis Paulista,87.595,267.949,87.683,278.087,721.314,91.003,812.317,13.913
Limeira,72.581,2.034.028,353.526,1.784.943,4.245.078,608.673,4.853.751,18.462
Lindóia,2.158,8.249,9.694,21.329,41.430,3.361,44.790,7.464
Lins,30.654,447.273,86.649,448.783,1.013.359,100.690,1.114.049,16.185
Lorena,5.766,377.882,105.852,358.036,847.537,110.061,957.598,11.913
Lourdes,6.768,1.954,4.364,3.529,16.615,253,16.868,8.168
Louveira,14.041,500.198,55.200,617.337,1.186.776,348.997,1.535.773,51.014
Lucélia,16.363,11.880,25.985,61.823,116.050,10.478,126.529,6.598
Lucianópolis,5.475,2.267,4.258,5.236,17.237,536,17.773,7.963
Luís Antônio,46.694,358.917,26.893,100.870,533.374,71.310,604.684,65.877
Luiziânia,7.781,4.492,6.678,7.963,26.915,854,27.769,5.991
Lupércio,7.175,1.949,7.426,7.067,23.617,460,24.077,5.590
Lutécia,10.344,3.157,5.713,6.464,25.678,691,26.369,9.331
Macatuba,28.779,15.548,24.113,42.036,110.476,3.970,114.446,7.125
Macaubal,13.165,4.826,9.493,20.116,47.599,2.513,50.112,6.681
Macedônia,10.005,5.533,6.327,6.207,28.073,1.055,29.128,7.799
Magda,7.621,3.582,5.929,8.001,25.132,1.217,26.349,7.970
Mairinque,7.699,410.412,69.122,219.896,707.129,168.195,875.324,21.071
Mairiporã,170,160.192,101.228,262.491,524.081,85.364,609.445,8.654
Manduri,10.085,7.341,13.156,18.264,48.847,3.979,52.826,6.107
Marabá Paulista,14.835,3.706,7.156,8.568,34.265,1.179,35.444,8.312
Maracaí,45.291,39.311,21.119,59.954,165.675,21.386,187.061,14.180
Marapoama,12.204,6.634,4.215,7.984,31.037,1.569,32.606,13.298
Mariápolis,4.846,1.684,5.899,5.320,17.749,424,18.173,4.678
Marília,46.550,504.190,321.572,1.330.919,2.203.231,289.614,2.492.845,12.018
Marinópolis,5.445,572,4.654,3.313,13.985,154,14.138,6.477
Martinópolis,39.678,12.767,34.052,62.015,148.511,9.449,157.960,6.789
Matão,72.970,583.037,105.489,452.423,1.213.918,166.301,1.380.219,18.494
Mauá,375,2.322.832,519.512,1.756.749,4.599.468,925.502,5.524.969,14.109
Mendonça,7.853,3.261,6.727,9.440,27.280,1.172,28.452,6.795
Meridiano,10.237,3.863,6.878,17.310,38.289,3.667,41.956,10.587
Mesópolis,6.563,557,4.358,3.029,14.507,105,14.612,7.630
Miguelópolis,65.657,176.209,32.102,74.450,348.418,6.886,355.304,17.990
Mineiros do Tietê,17.443,13.776,16.059,24.058,71.338,3.685,75.023,6.370
Mira Estrela,5.208,1.570,5.432,6.889,19.099,834,19.933,7.296
Miracatu,54.069,8.092,34.491,67.162,163.815,8.077,171.892,7.928
Mirandópolis,40.231,18.161,34.153,82.213,174.758,11.778,186.535,6.976
Mirante do Paranapanema,22.865,8.395,22.536,28.347,82.144,4.070,86.214,5.180
Mirassol,13.464,134.156,70.041,234.094,451.755,59.093,510.848,10.005
Mirassolândia,13.466,3.163,6.157,6.595,29.382,556,29.938,7.466
Mococa,81.189,168.159,91.943,302.088,643.379,60.633,704.012,10.625
Mogi das Cruzes,97.721,1.762.832,471.248,1.761.644,4.093.445,550.042,4.643.487,12.919
Mogi Guaçu,121.808,1.063.132,210.086,760.335,2.155.360,315.956,2.471.317,18.867
Mogi Mirim,59.862,548.897,133.824,633.526,1.376.108,253.378,1.629.486,19.390
Mombuca,13.810,1.589,6.228,7.648,29.276,689,29.965,9.390
Monções,2.926,3.832,4.320,4.362,15.439,1.017,16.457,7.818
Mongaguá,3.286,35.700,71.956,118.946,229.888,12.695,242.582,5.967
Monte Alegre do Sul,16.903,19.708,12.002,21.856,70.468,6.931,77.399,11.499
Monte Alto,57.759,163.197,65.196,230.938,517.090,72.044,589.135,13.026
